,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8403 ± 0.0182,0.6278 ± 0.0380,0.6348 ± 0.0543,0.6274 ± 0.0414,0.7688 ± 0.0303,0.8432 ± 0.0212,0.8403 ± 0.0182,0.8406 ± 0.0183,0.8542 ± 0.0197,0.8311 ± 0.0086,0.6394 ± 0.0161,0.6456 ± 0.0244,0.6417 ± 0.0198,0.7710 ± 0.0124,0.8329 ± 0.0091,0.8311 ± 0.0086,0.8318 ± 0.0087,0.8445 ± 0.0085
random_forest,0.9000 ± 0.0118,0.6502 ± 0.1120,0.6262 ± 0.0181,0.6236 ± 0.0318,0.9395 ± 0.0149,0.8819 ± 0.0131,0.9000 ± 0.0118,0.8891 ± 0.0112,0.9601 ± 0.0067,0.8998 ± 0.0071,0.6667 ± 0.1401,0.6215 ± 0.0085,0.6158 ± 0.0149,0.9534 ± 0.0037,0.8800 ± 0.0132,0.8998 ± 0.0071,0.8873 ± 0.0069,0.9610 ± 0.0032
extra_trees,0.9007 ± 0.0100,0.7512 ± 0.1651,0.6448 ± 0.0307,0.6554 ± 0.0513,0.9439 ± 0.0139,0.8911 ± 0.0152,0.9007 ± 0.0100,0.8920 ± 0.0091,0.9604 ± 0.0065,0.8997 ± 0.0066,0.8179 ± 0.0903,0.6512 ± 0.0161,0.6679 ± 0.0258,0.9593 ± 0.0071,0.8939 ± 0.0107,0.8997 ± 0.0066,0.8909 ± 0.0065,0.9632 ± 0.0028
xgboost,0.8974 ± 0.0135,0.7924 ± 0.0698,0.6924 ± 0.0380,0.7175 ± 0.0455,0.9212 ± 0.0256,0.8940 ± 0.0153,0.8974 ± 0.0135,0.8930 ± 0.0146,0.9556 ± 0.0037,0.8917 ± 0.0077,0.7718 ± 0.0516,0.6773 ± 0.0126,0.6997 ± 0.0166,0.9376 ± 0.0100,0.8860 ± 0.0085,0.8917 ± 0.0077,0.8865 ± 0.0072,0.9556 ± 0.0043
adaboost,0.8766 ± 0.0235,0.7165 ± 0.0747,0.6999 ± 0.0512,0.7015 ± 0.0535,0.9139 ± 0.0130,0.8788 ± 0.0184,0.8766 ± 0.0235,0.8765 ± 0.0209,0.9222 ± 0.0126,0.8780 ± 0.0065,0.7510 ± 0.0447,0.7210 ± 0.0370,0.7308 ± 0.0356,0.9182 ± 0.0137,0.8768 ± 0.0071,0.8780 ± 0.0065,0.8769 ± 0.0068,0.9232 ± 0.0095
svm,0.8993 ± 0.0111,0.5995 ± 0.0074,0.6169 ± 0.0075,0.6076 ± 0.0075,0.9467 ± 0.0097,0.8772 ± 0.0106,0.8993 ± 0.0111,0.8874 ± 0.0110,0.9549 ± 0.0074,0.8972 ± 0.0081,0.5981 ± 0.0054,0.6165 ± 0.0055,0.6071 ± 0.0055,0.9504 ± 0.0052,0.8719 ± 0.0078,0.8972 ± 0.0081,0.8842 ± 0.0079,0.9568 ± 0.0035
logistic_regression,0.8513 ± 0.0260,0.6512 ± 0.0362,0.6661 ± 0.0460,0.6524 ± 0.0358,0.8909 ± 0.0297,0.8594 ± 0.0193,0.8513 ± 0.0260,0.8533 ± 0.0227,0.9162 ± 0.0126,0.8527 ± 0.0118,0.6808 ± 0.0347,0.6926 ± 0.0298,0.6857 ± 0.0324,0.8971 ± 0.0183,0.8559 ± 0.0108,0.8527 ± 0.0118,0.8540 ± 0.0112,0.9197 ± 0.0094
knn,0.8560 ± 0.0153,0.6780 ± 0.1396,0.6091 ± 0.0226,0.6092 ± 0.0382,0.8557 ± 0.0344,0.8576 ± 0.0146,0.8560 ± 0.0153,0.8456 ± 0.0150,0.9228 ± 0.0089,0.8572 ± 0.0067,0.7474 ± 0.1311,0.6159 ± 0.0223,0.6201 ± 0.0369,0.8646 ± 0.0077,0.8593 ± 0.0125,0.8572 ± 0.0067,0.8462 ± 0.0073,0.9213 ± 0.0056
gaussian_nb,0.7883 ± 0.0268,0.6479 ± 0.0137,0.7815 ± 0.0344,0.6337 ± 0.0225,0.9021 ± 0.0274,0.8881 ± 0.0159,0.7883 ± 0.0268,0.8177 ± 0.0243,0.9271 ± 0.0113,0.7953 ± 0.0275,0.6528 ± 0.0146,0.7824 ± 0.0400,0.6474 ± 0.0293,0.8855 ± 0.0231,0.8829 ± 0.0075,0.7953 ± 0.0275,0.8237 ± 0.0210,0.9225 ± 0.0068
