,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5256 ± 0.0439,0.3686 ± 0.0401,0.3680 ± 0.0409,0.3675 ± 0.0400,0.5311 ± 0.0350,0.5291 ± 0.0453,0.5256 ± 0.0439,0.5265 ± 0.0445,0.5454 ± 0.0452,0.4983 ± 0.0285,0.3579 ± 0.0245,0.3568 ± 0.0212,0.3567 ± 0.0223,0.5157 ± 0.0194,0.5002 ± 0.0279,0.4983 ± 0.0285,0.4989 ± 0.0280,0.5178 ± 0.0279
random_forest,0.5714 ± 0.0203,0.3807 ± 0.0153,0.3841 ± 0.0129,0.3767 ± 0.0124,0.6328 ± 0.0307,0.5568 ± 0.0216,0.5714 ± 0.0203,0.5557 ± 0.0183,0.6125 ± 0.0222,0.5577 ± 0.0182,0.3698 ± 0.0136,0.3752 ± 0.0127,0.3669 ± 0.0131,0.6105 ± 0.0223,0.5397 ± 0.0192,0.5577 ± 0.0182,0.5407 ± 0.0186,0.5799 ± 0.0187
extra_trees,0.5685 ± 0.0287,0.3775 ± 0.0202,0.3834 ± 0.0196,0.3768 ± 0.0203,0.6270 ± 0.0311,0.5525 ± 0.0289,0.5685 ± 0.0287,0.5551 ± 0.0291,0.6052 ± 0.0265,0.5470 ± 0.0156,0.3619 ± 0.0113,0.3692 ± 0.0106,0.3624 ± 0.0106,0.6135 ± 0.0228,0.5288 ± 0.0161,0.5470 ± 0.0156,0.5333 ± 0.0153,0.5732 ± 0.0182
xgboost,0.5491 ± 0.0261,0.3660 ± 0.0177,0.3721 ± 0.0185,0.3677 ± 0.0186,0.6040 ± 0.0234,0.5365 ± 0.0257,0.5491 ± 0.0261,0.5409 ± 0.0266,0.5868 ± 0.0245,0.5338 ± 0.0142,0.3551 ± 0.0093,0.3637 ± 0.0096,0.3592 ± 0.0093,0.5972 ± 0.0235,0.5197 ± 0.0134,0.5338 ± 0.0142,0.5264 ± 0.0136,0.5591 ± 0.0132
adaboost,0.5678 ± 0.0172,0.3816 ± 0.0103,0.3855 ± 0.0129,0.3803 ± 0.0132,0.5904 ± 0.0323,0.5590 ± 0.0149,0.5678 ± 0.0172,0.5586 ± 0.0181,0.5410 ± 0.0166,0.5426 ± 0.0146,0.3782 ± 0.0397,0.3737 ± 0.0167,0.3719 ± 0.0208,0.5905 ± 0.0254,0.5325 ± 0.0159,0.5426 ± 0.0146,0.5363 ± 0.0145,0.5326 ± 0.0154
svm,0.5916 ± 0.0180,0.3934 ± 0.0126,0.4009 ± 0.0123,0.3955 ± 0.0124,0.6657 ± 0.0360,0.5757 ± 0.0180,0.5916 ± 0.0180,0.5812 ± 0.0179,0.6385 ± 0.0161,0.5701 ± 0.0059,0.3784 ± 0.0041,0.3874 ± 0.0043,0.3819 ± 0.0044,0.6360 ± 0.0205,0.5526 ± 0.0059,0.5701 ± 0.0059,0.5598 ± 0.0062,0.6018 ± 0.0076
logistic_regression,0.4941 ± 0.0192,0.3980 ± 0.0189,0.4387 ± 0.0585,0.3834 ± 0.0249,0.5633 ± 0.0613,0.5559 ± 0.0212,0.4941 ± 0.0192,0.5105 ± 0.0206,0.5730 ± 0.0216,0.4959 ± 0.0155,0.3922 ± 0.0122,0.4235 ± 0.0313,0.3835 ± 0.0170,0.5678 ± 0.0344,0.5455 ± 0.0152,0.4959 ± 0.0155,0.5109 ± 0.0160,0.5635 ± 0.0160
knn,0.5509 ± 0.0223,0.3697 ± 0.0145,0.3796 ± 0.0152,0.3718 ± 0.0155,0.5738 ± 0.0251,0.5431 ± 0.0210,0.5509 ± 0.0223,0.5430 ± 0.0227,0.5928 ± 0.0250,0.5303 ± 0.0204,0.3556 ± 0.0133,0.3666 ± 0.0138,0.3585 ± 0.0138,0.5512 ± 0.0146,0.5211 ± 0.0193,0.5303 ± 0.0204,0.5221 ± 0.0203,0.5661 ± 0.0157
gaussian_nb,0.4615 ± 0.0372,0.3934 ± 0.0234,0.4721 ± 0.0610,0.3567 ± 0.0362,0.6162 ± 0.0393,0.5409 ± 0.0251,0.4615 ± 0.0372,0.4502 ± 0.0411,0.5818 ± 0.0232,0.4445 ± 0.0367,0.3862 ± 0.0146,0.4517 ± 0.0492,0.3444 ± 0.0321,0.6048 ± 0.0401,0.5320 ± 0.0117,0.4445 ± 0.0367,0.4354 ± 0.0335,0.5670 ± 0.0156
