,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7755 ± 0.0230,0.5828 ± 0.0564,0.5915 ± 0.0607,0.5847 ± 0.0581,0.7063 ± 0.0358,0.7804 ± 0.0231,0.7755 ± 0.0230,0.7758 ± 0.0221,0.7631 ± 0.0258,0.7761 ± 0.0132,0.5909 ± 0.0387,0.5936 ± 0.0425,0.5909 ± 0.0399,0.7085 ± 0.0278,0.7785 ± 0.0117,0.7761 ± 0.0132,0.7762 ± 0.0127,0.7648 ± 0.0180
random_forest,0.8454 ± 0.0173,0.5652 ± 0.0119,0.5773 ± 0.0122,0.5708 ± 0.0121,0.8877 ± 0.0258,0.8250 ± 0.0173,0.8454 ± 0.0173,0.8345 ± 0.0174,0.9049 ± 0.0142,0.8255 ± 0.0095,0.5535 ± 0.0069,0.5647 ± 0.0067,0.5584 ± 0.0068,0.8879 ± 0.0157,0.8051 ± 0.0099,0.8255 ± 0.0095,0.8142 ± 0.0097,0.8982 ± 0.0084
extra_trees,0.8377 ± 0.0151,0.6104 ± 0.1122,0.5807 ± 0.0243,0.5809 ± 0.0364,0.8849 ± 0.0218,0.8215 ± 0.0170,0.8377 ± 0.0151,0.8276 ± 0.0157,0.8945 ± 0.0152,0.8239 ± 0.0147,0.6689 ± 0.1387,0.5721 ± 0.0153,0.5736 ± 0.0222,0.8865 ± 0.0199,0.8129 ± 0.0194,0.8239 ± 0.0147,0.8132 ± 0.0151,0.8881 ± 0.0136
xgboost,0.8388 ± 0.0157,0.6506 ± 0.1239,0.6057 ± 0.0610,0.6104 ± 0.0699,0.8776 ± 0.0266,0.8281 ± 0.0186,0.8388 ± 0.0157,0.8318 ± 0.0169,0.8994 ± 0.0121,0.8179 ± 0.0103,0.6108 ± 0.0582,0.5801 ± 0.0222,0.5843 ± 0.0304,0.8755 ± 0.0153,0.8055 ± 0.0114,0.8179 ± 0.0103,0.8106 ± 0.0110,0.8880 ± 0.0110
adaboost,0.8158 ± 0.0200,0.6314 ± 0.0634,0.6311 ± 0.0687,0.6288 ± 0.0630,0.8193 ± 0.0357,0.8152 ± 0.0201,0.8158 ± 0.0200,0.8145 ± 0.0197,0.8045 ± 0.0400,0.8002 ± 0.0123,0.6399 ± 0.0331,0.6260 ± 0.0303,0.6309 ± 0.0307,0.8130 ± 0.0141,0.7978 ± 0.0109,0.8002 ± 0.0123,0.7985 ± 0.0118,0.7840 ± 0.0268
svm,0.8473 ± 0.0167,0.6492 ± 0.1189,0.6030 ± 0.0324,0.6079 ± 0.0478,0.8855 ± 0.0225,0.8341 ± 0.0168,0.8473 ± 0.0167,0.8388 ± 0.0158,0.9091 ± 0.0114,0.8362 ± 0.0085,0.6212 ± 0.0680,0.5846 ± 0.0095,0.5848 ± 0.0168,0.8805 ± 0.0181,0.8215 ± 0.0070,0.8362 ± 0.0085,0.8271 ± 0.0078,0.8972 ± 0.0067
logistic_regression,0.7864 ± 0.0143,0.6188 ± 0.0119,0.7062 ± 0.0553,0.6215 ± 0.0140,0.8794 ± 0.0229,0.8398 ± 0.0155,0.7864 ± 0.0143,0.8010 ± 0.0137,0.8908 ± 0.0143,0.7772 ± 0.0166,0.6111 ± 0.0176,0.6819 ± 0.0361,0.6161 ± 0.0247,0.8695 ± 0.0211,0.8239 ± 0.0128,0.7772 ± 0.0166,0.7911 ± 0.0146,0.8736 ± 0.0090
knn,0.7777 ± 0.0121,0.6150 ± 0.0442,0.6277 ± 0.0507,0.6131 ± 0.0440,0.8075 ± 0.0397,0.7918 ± 0.0150,0.7777 ± 0.0121,0.7756 ± 0.0134,0.8547 ± 0.0212,0.7541 ± 0.0130,0.5828 ± 0.0132,0.6002 ± 0.0186,0.5825 ± 0.0158,0.8097 ± 0.0174,0.7737 ± 0.0113,0.7541 ± 0.0130,0.7540 ± 0.0130,0.8444 ± 0.0143
gaussian_nb,0.7040 ± 0.0162,0.5678 ± 0.0197,0.6566 ± 0.0657,0.5653 ± 0.0296,0.8596 ± 0.0232,0.7618 ± 0.0116,0.7040 ± 0.0162,0.7105 ± 0.0188,0.8498 ± 0.0146,0.7135 ± 0.0130,0.5821 ± 0.0129,0.6820 ± 0.0290,0.5900 ± 0.0187,0.8610 ± 0.0137,0.7606 ± 0.0087,0.7135 ± 0.0130,0.7188 ± 0.0129,0.8462 ± 0.0076
