,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8352 ± 0.0222,0.6443 ± 0.0630,0.6630 ± 0.0951,0.6492 ± 0.0719,0.7740 ± 0.0503,0.8376 ± 0.0235,0.8352 ± 0.0222,0.8352 ± 0.0217,0.8382 ± 0.0208,0.8347 ± 0.0130,0.6657 ± 0.0332,0.6697 ± 0.0333,0.6669 ± 0.0328,0.7784 ± 0.0204,0.8358 ± 0.0126,0.8347 ± 0.0130,0.8350 ± 0.0127,0.8392 ± 0.0143
random_forest,0.8949 ± 0.0129,0.7639 ± 0.1585,0.6400 ± 0.0269,0.6521 ± 0.0436,0.9522 ± 0.0064,0.8857 ± 0.0189,0.8949 ± 0.0129,0.8860 ± 0.0134,0.9576 ± 0.0068,0.8926 ± 0.0040,0.7904 ± 0.1267,0.6425 ± 0.0237,0.6564 ± 0.0395,0.9539 ± 0.0044,0.8847 ± 0.0095,0.8926 ± 0.0040,0.8834 ± 0.0047,0.9571 ± 0.0038
extra_trees,0.8971 ± 0.0101,0.8314 ± 0.1589,0.6552 ± 0.0344,0.6761 ± 0.0546,0.9567 ± 0.0099,0.8926 ± 0.0134,0.8971 ± 0.0101,0.8890 ± 0.0101,0.9595 ± 0.0078,0.8953 ± 0.0050,0.8886 ± 0.1047,0.6512 ± 0.0250,0.6713 ± 0.0395,0.9591 ± 0.0050,0.8946 ± 0.0088,0.8953 ± 0.0050,0.8864 ± 0.0059,0.9589 ± 0.0041
xgboost,0.8927 ± 0.0112,0.8131 ± 0.0741,0.7066 ± 0.0509,0.7292 ± 0.0512,0.9308 ± 0.0147,0.8913 ± 0.0125,0.8927 ± 0.0112,0.8890 ± 0.0125,0.9472 ± 0.0062,0.8881 ± 0.0063,0.8117 ± 0.0285,0.7021 ± 0.0220,0.7327 ± 0.0229,0.9357 ± 0.0095,0.8845 ± 0.0067,0.8881 ± 0.0063,0.8841 ± 0.0062,0.9469 ± 0.0064
adaboost,0.8615 ± 0.0113,0.7045 ± 0.0373,0.7171 ± 0.0400,0.7053 ± 0.0252,0.8953 ± 0.0172,0.8658 ± 0.0133,0.8615 ± 0.0113,0.8624 ± 0.0118,0.8756 ± 0.0212,0.8715 ± 0.0112,0.7554 ± 0.0405,0.7344 ± 0.0278,0.7434 ± 0.0319,0.9066 ± 0.0084,0.8705 ± 0.0112,0.8715 ± 0.0112,0.8708 ± 0.0112,0.8916 ± 0.0166
svm,0.8985 ± 0.0091,0.8889 ± 0.0542,0.6937 ± 0.0455,0.7222 ± 0.0429,0.9566 ± 0.0067,0.9013 ± 0.0088,0.8985 ± 0.0091,0.8930 ± 0.0101,0.9602 ± 0.0068,0.9046 ± 0.0053,0.8822 ± 0.0414,0.7094 ± 0.0241,0.7474 ± 0.0303,0.9521 ± 0.0069,0.9042 ± 0.0062,0.9046 ± 0.0053,0.8996 ± 0.0062,0.9584 ± 0.0023
logistic_regression,0.8810 ± 0.0193,0.7139 ± 0.0317,0.7599 ± 0.0453,0.7259 ± 0.0331,0.9421 ± 0.0052,0.8947 ± 0.0140,0.8810 ± 0.0193,0.8834 ± 0.0167,0.9517 ± 0.0069,0.8857 ± 0.0086,0.7395 ± 0.0283,0.7797 ± 0.0388,0.7547 ± 0.0306,0.9454 ± 0.0072,0.8927 ± 0.0086,0.8857 ± 0.0086,0.8870 ± 0.0084,0.9537 ± 0.0012
knn,0.7930 ± 0.0180,0.6748 ± 0.0628,0.6236 ± 0.0516,0.6233 ± 0.0540,0.7923 ± 0.0238,0.8273 ± 0.0143,0.7930 ± 0.0180,0.7843 ± 0.0183,0.8653 ± 0.0144,0.7964 ± 0.0074,0.7091 ± 0.0383,0.6458 ± 0.0204,0.6530 ± 0.0230,0.8146 ± 0.0251,0.8288 ± 0.0052,0.7964 ± 0.0074,0.7888 ± 0.0077,0.8730 ± 0.0185
gaussian_nb,0.8352 ± 0.0344,0.6559 ± 0.0277,0.7430 ± 0.0716,0.6636 ± 0.0416,0.8862 ± 0.0693,0.8831 ± 0.0152,0.8352 ± 0.0344,0.8517 ± 0.0258,0.9303 ± 0.0140,0.8307 ± 0.0244,0.6588 ± 0.0129,0.7483 ± 0.0281,0.6706 ± 0.0234,0.8859 ± 0.0150,0.8729 ± 0.0049,0.8307 ± 0.0244,0.8457 ± 0.0166,0.9226 ± 0.0031
