,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5154 ± 0.0201,0.3759 ± 0.0369,0.3700 ± 0.0265,0.3717 ± 0.0298,0.5269 ± 0.0186,0.5154 ± 0.0187,0.5154 ± 0.0201,0.5149 ± 0.0193,0.5308 ± 0.0215,0.4942 ± 0.0199,0.3499 ± 0.0207,0.3502 ± 0.0220,0.3497 ± 0.0210,0.5112 ± 0.0155,0.4960 ± 0.0199,0.4942 ± 0.0199,0.4945 ± 0.0193,0.5138 ± 0.0174
random_forest,0.5582 ± 0.0187,0.3702 ± 0.0134,0.3752 ± 0.0129,0.3676 ± 0.0134,0.6019 ± 0.0344,0.5418 ± 0.0193,0.5582 ± 0.0187,0.5427 ± 0.0192,0.5724 ± 0.0199,0.5327 ± 0.0107,0.3516 ± 0.0077,0.3581 ± 0.0077,0.3498 ± 0.0084,0.6011 ± 0.0271,0.5139 ± 0.0111,0.5327 ± 0.0107,0.5160 ± 0.0117,0.5542 ± 0.0199
extra_trees,0.5542 ± 0.0207,0.3676 ± 0.0143,0.3739 ± 0.0135,0.3681 ± 0.0130,0.6104 ± 0.0328,0.5383 ± 0.0205,0.5542 ± 0.0207,0.5423 ± 0.0193,0.5756 ± 0.0191,0.5277 ± 0.0157,0.3485 ± 0.0109,0.3558 ± 0.0105,0.3490 ± 0.0103,0.5920 ± 0.0237,0.5095 ± 0.0156,0.5277 ± 0.0157,0.5140 ± 0.0150,0.5475 ± 0.0149
xgboost,0.5637 ± 0.0276,0.3772 ± 0.0191,0.3841 ± 0.0186,0.3801 ± 0.0185,0.6066 ± 0.0278,0.5527 ± 0.0275,0.5637 ± 0.0276,0.5575 ± 0.0270,0.5949 ± 0.0273,0.5292 ± 0.0208,0.3864 ± 0.1046,0.3621 ± 0.0147,0.3598 ± 0.0169,0.5971 ± 0.0283,0.5195 ± 0.0214,0.5292 ± 0.0208,0.5226 ± 0.0203,0.5583 ± 0.0221
adaboost,0.5564 ± 0.0261,0.3842 ± 0.0286,0.3848 ± 0.0211,0.3834 ± 0.0234,0.6046 ± 0.0285,0.5517 ± 0.0217,0.5564 ± 0.0261,0.5532 ± 0.0245,0.5446 ± 0.0189,0.5491 ± 0.0145,0.3841 ± 0.0239,0.3821 ± 0.0124,0.3813 ± 0.0153,0.5965 ± 0.0233,0.5401 ± 0.0135,0.5491 ± 0.0145,0.5440 ± 0.0141,0.5443 ± 0.0100
svm,0.5637 ± 0.0191,0.3747 ± 0.0130,0.3833 ± 0.0127,0.3781 ± 0.0125,0.6520 ± 0.0367,0.5490 ± 0.0186,0.5637 ± 0.0191,0.5550 ± 0.0183,0.6113 ± 0.0152,0.5498 ± 0.0080,0.3648 ± 0.0056,0.3745 ± 0.0059,0.3692 ± 0.0060,0.6263 ± 0.0246,0.5332 ± 0.0081,0.5498 ± 0.0080,0.5408 ± 0.0083,0.5810 ± 0.0128
logistic_regression,0.4861 ± 0.0173,0.3787 ± 0.0160,0.3838 ± 0.0481,0.3612 ± 0.0184,0.5475 ± 0.0486,0.5409 ± 0.0211,0.4861 ± 0.0173,0.5006 ± 0.0204,0.5555 ± 0.0240,0.4928 ± 0.0169,0.3785 ± 0.0105,0.3816 ± 0.0202,0.3660 ± 0.0134,0.5442 ± 0.0290,0.5383 ± 0.0130,0.4928 ± 0.0169,0.5066 ± 0.0144,0.5621 ± 0.0192
knn,0.5092 ± 0.0223,0.3398 ± 0.0153,0.3490 ± 0.0158,0.3431 ± 0.0152,0.5448 ± 0.0214,0.4988 ± 0.0226,0.5092 ± 0.0223,0.5022 ± 0.0219,0.5474 ± 0.0190,0.5013 ± 0.0212,0.3342 ± 0.0139,0.3444 ± 0.0143,0.3386 ± 0.0142,0.5256 ± 0.0198,0.4896 ± 0.0202,0.5013 ± 0.0212,0.4944 ± 0.0210,0.5292 ± 0.0202
gaussian_nb,0.2615 ± 0.1896,0.3742 ± 0.0696,0.4051 ± 0.0981,0.1971 ± 0.1330,0.5815 ± 0.0404,0.5283 ± 0.1027,0.2615 ± 0.1896,0.2379 ± 0.1690,0.5406 ± 0.0311,0.2429 ± 0.1539,0.3535 ± 0.0298,0.3798 ± 0.0541,0.1896 ± 0.1032,0.5530 ± 0.0299,0.4983 ± 0.0455,0.2429 ± 0.1539,0.2323 ± 0.1363,0.5294 ± 0.0167
