,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8425 ± 0.0224,0.6463 ± 0.0579,0.6634 ± 0.0795,0.6519 ± 0.0661,0.7790 ± 0.0445,0.8471 ± 0.0196,0.8425 ± 0.0224,0.8441 ± 0.0207,0.8494 ± 0.0204,0.8464 ± 0.0141,0.6794 ± 0.0275,0.6840 ± 0.0317,0.6807 ± 0.0273,0.7911 ± 0.0184,0.8475 ± 0.0136,0.8464 ± 0.0141,0.8468 ± 0.0138,0.8526 ± 0.0148
random_forest,0.8974 ± 0.0075,0.7781 ± 0.1261,0.6517 ± 0.0215,0.6677 ± 0.0336,0.9479 ± 0.0076,0.8920 ± 0.0129,0.8974 ± 0.0075,0.8904 ± 0.0072,0.9579 ± 0.0048,0.8997 ± 0.0070,0.7646 ± 0.1045,0.6670 ± 0.0373,0.6856 ± 0.0545,0.9579 ± 0.0067,0.8906 ± 0.0124,0.8997 ± 0.0070,0.8924 ± 0.0079,0.9610 ± 0.0043
extra_trees,0.8974 ± 0.0117,0.7697 ± 0.1417,0.6605 ± 0.0482,0.6771 ± 0.0645,0.9531 ± 0.0122,0.8910 ± 0.0174,0.8974 ± 0.0117,0.8906 ± 0.0131,0.9585 ± 0.0051,0.8989 ± 0.0049,0.7719 ± 0.0783,0.6698 ± 0.0303,0.6908 ± 0.0441,0.9604 ± 0.0061,0.8906 ± 0.0096,0.8989 ± 0.0049,0.8920 ± 0.0062,0.9602 ± 0.0031
xgboost,0.8788 ± 0.0095,0.7731 ± 0.0828,0.6792 ± 0.0397,0.6979 ± 0.0376,0.9150 ± 0.0226,0.8764 ± 0.0121,0.8788 ± 0.0095,0.8747 ± 0.0100,0.9382 ± 0.0053,0.8865 ± 0.0073,0.7715 ± 0.0487,0.6980 ± 0.0300,0.7214 ± 0.0366,0.9371 ± 0.0120,0.8817 ± 0.0083,0.8865 ± 0.0073,0.8828 ± 0.0072,0.9460 ± 0.0062
adaboost,0.8674 ± 0.0151,0.6850 ± 0.0509,0.6893 ± 0.0417,0.6819 ± 0.0339,0.9136 ± 0.0123,0.8716 ± 0.0134,0.8674 ± 0.0151,0.8684 ± 0.0139,0.9210 ± 0.0147,0.8737 ± 0.0064,0.7384 ± 0.0286,0.7236 ± 0.0251,0.7282 ± 0.0205,0.9203 ± 0.0120,0.8734 ± 0.0068,0.8737 ± 0.0064,0.8732 ± 0.0067,0.9199 ± 0.0112
svm,0.8971 ± 0.0066,0.7220 ± 0.1529,0.6432 ± 0.0326,0.6508 ± 0.0522,0.9417 ± 0.0082,0.8878 ± 0.0138,0.8971 ± 0.0066,0.8884 ± 0.0070,0.9517 ± 0.0058,0.8967 ± 0.0061,0.8259 ± 0.1109,0.6413 ± 0.0161,0.6521 ± 0.0268,0.9443 ± 0.0070,0.8921 ± 0.0127,0.8967 ± 0.0061,0.8868 ± 0.0062,0.9533 ± 0.0031
logistic_regression,0.8718 ± 0.0162,0.6902 ± 0.0259,0.7444 ± 0.0487,0.7027 ± 0.0269,0.9266 ± 0.0131,0.8890 ± 0.0096,0.8718 ± 0.0162,0.8762 ± 0.0129,0.9441 ± 0.0089,0.8833 ± 0.0059,0.7193 ± 0.0210,0.7625 ± 0.0238,0.7354 ± 0.0224,0.9290 ± 0.0113,0.8923 ± 0.0053,0.8833 ± 0.0059,0.8857 ± 0.0056,0.9466 ± 0.0027
knn,0.8473 ± 0.0139,0.6557 ± 0.0206,0.6982 ± 0.0481,0.6606 ± 0.0278,0.8605 ± 0.0199,0.8742 ± 0.0109,0.8473 ± 0.0139,0.8507 ± 0.0117,0.9171 ± 0.0187,0.8615 ± 0.0127,0.6895 ± 0.0296,0.7324 ± 0.0405,0.7000 ± 0.0338,0.8887 ± 0.0131,0.8810 ± 0.0088,0.8615 ± 0.0127,0.8637 ± 0.0118,0.9251 ± 0.0058
gaussian_nb,0.8205 ± 0.0275,0.6549 ± 0.0181,0.7665 ± 0.0475,0.6545 ± 0.0283,0.9103 ± 0.0283,0.8901 ± 0.0125,0.8205 ± 0.0275,0.8409 ± 0.0236,0.9326 ± 0.0101,0.8344 ± 0.0158,0.6703 ± 0.0122,0.7940 ± 0.0326,0.6821 ± 0.0200,0.9081 ± 0.0105,0.8891 ± 0.0059,0.8344 ± 0.0158,0.8522 ± 0.0118,0.9293 ± 0.0048
