,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8414 ± 0.0186,0.6306 ± 0.0419,0.6356 ± 0.0544,0.6294 ± 0.0443,0.7695 ± 0.0302,0.8440 ± 0.0206,0.8414 ± 0.0186,0.8414 ± 0.0181,0.8550 ± 0.0194,0.8300 ± 0.0089,0.6353 ± 0.0166,0.6396 ± 0.0223,0.6369 ± 0.0191,0.7676 ± 0.0116,0.8316 ± 0.0094,0.8300 ± 0.0089,0.8306 ± 0.0091,0.8434 ± 0.0089
random_forest,0.9004 ± 0.0122,0.6340 ± 0.0699,0.6266 ± 0.0189,0.6231 ± 0.0305,0.9393 ± 0.0154,0.8813 ± 0.0122,0.9004 ± 0.0122,0.8895 ± 0.0117,0.9600 ± 0.0070,0.8997 ± 0.0058,0.6333 ± 0.1060,0.6197 ± 0.0074,0.6122 ± 0.0122,0.9534 ± 0.0037,0.8771 ± 0.0114,0.8997 ± 0.0058,0.8869 ± 0.0059,0.9610 ± 0.0032
extra_trees,0.9007 ± 0.0100,0.7512 ± 0.1651,0.6448 ± 0.0307,0.6554 ± 0.0513,0.9439 ± 0.0139,0.8911 ± 0.0152,0.9007 ± 0.0100,0.8920 ± 0.0091,0.9604 ± 0.0065,0.8997 ± 0.0066,0.8179 ± 0.0903,0.6512 ± 0.0161,0.6679 ± 0.0258,0.9593 ± 0.0071,0.8939 ± 0.0107,0.8997 ± 0.0066,0.8909 ± 0.0065,0.9632 ± 0.0028
xgboost,0.8974 ± 0.0135,0.7924 ± 0.0698,0.6924 ± 0.0380,0.7175 ± 0.0455,0.9214 ± 0.0254,0.8941 ± 0.0153,0.8974 ± 0.0135,0.8930 ± 0.0146,0.9558 ± 0.0034,0.8920 ± 0.0077,0.7720 ± 0.0517,0.6775 ± 0.0127,0.6999 ± 0.0167,0.9376 ± 0.0099,0.8863 ± 0.0085,0.8920 ± 0.0077,0.8868 ± 0.0072,0.9556 ± 0.0043
adaboost,0.8766 ± 0.0235,0.7165 ± 0.0747,0.6999 ± 0.0512,0.7015 ± 0.0535,0.9139 ± 0.0130,0.8788 ± 0.0184,0.8766 ± 0.0235,0.8765 ± 0.0209,0.9222 ± 0.0126,0.8780 ± 0.0065,0.7510 ± 0.0447,0.7210 ± 0.0370,0.7308 ± 0.0356,0.9182 ± 0.0137,0.8768 ± 0.0071,0.8780 ± 0.0065,0.8769 ± 0.0068,0.9232 ± 0.0095
svm,0.9000 ± 0.0126,0.6001 ± 0.0083,0.6177 ± 0.0084,0.6080 ± 0.0085,0.9475 ± 0.0087,0.8784 ± 0.0118,0.9000 ± 0.0126,0.8880 ± 0.0125,0.9576 ± 0.0072,0.8998 ± 0.0057,0.5998 ± 0.0039,0.6186 ± 0.0039,0.6089 ± 0.0039,0.9512 ± 0.0058,0.8746 ± 0.0055,0.8998 ± 0.0057,0.8868 ± 0.0057,0.9589 ± 0.0034
logistic_regression,0.8725 ± 0.0208,0.6667 ± 0.0314,0.6950 ± 0.0573,0.6720 ± 0.0348,0.9303 ± 0.0091,0.8835 ± 0.0115,0.8725 ± 0.0208,0.8749 ± 0.0177,0.9445 ± 0.0073,0.8814 ± 0.0070,0.7126 ± 0.0313,0.7397 ± 0.0310,0.7230 ± 0.0304,0.9329 ± 0.0093,0.8875 ± 0.0064,0.8814 ± 0.0070,0.8832 ± 0.0066,0.9466 ± 0.0051
knn,0.8722 ± 0.0116,0.6750 ± 0.1459,0.6193 ± 0.0324,0.6188 ± 0.0495,0.8627 ± 0.0313,0.8680 ± 0.0147,0.8722 ± 0.0116,0.8619 ± 0.0117,0.9315 ± 0.0076,0.8766 ± 0.0088,0.8034 ± 0.1601,0.6247 ± 0.0209,0.6290 ± 0.0350,0.8616 ± 0.0158,0.8773 ± 0.0174,0.8766 ± 0.0088,0.8654 ± 0.0099,0.9294 ± 0.0039
gaussian_nb,0.8055 ± 0.0266,0.6541 ± 0.0166,0.7924 ± 0.0382,0.6503 ± 0.0254,0.9038 ± 0.0278,0.8883 ± 0.0157,0.8055 ± 0.0266,0.8304 ± 0.0238,0.9271 ± 0.0119,0.8124 ± 0.0201,0.6585 ± 0.0151,0.7896 ± 0.0374,0.6633 ± 0.0247,0.8865 ± 0.0230,0.8818 ± 0.0089,0.8124 ± 0.0201,0.8358 ± 0.0157,0.9221 ± 0.0066
