,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7945 ± 0.0185,0.5747 ± 0.0405,0.5815 ± 0.0414,0.5765 ± 0.0400,0.7100 ± 0.0231,0.7956 ± 0.0209,0.7945 ± 0.0185,0.7934 ± 0.0190,0.7843 ± 0.0152,0.7851 ± 0.0118,0.6091 ± 0.0357,0.6120 ± 0.0341,0.6092 ± 0.0344,0.7199 ± 0.0228,0.7877 ± 0.0123,0.7851 ± 0.0118,0.7854 ± 0.0120,0.7724 ± 0.0149
random_forest,0.8352 ± 0.0091,0.6180 ± 0.1059,0.5934 ± 0.0349,0.5973 ± 0.0510,0.8817 ± 0.0186,0.8225 ± 0.0144,0.8352 ± 0.0091,0.8279 ± 0.0111,0.9070 ± 0.0060,0.8272 ± 0.0074,0.6318 ± 0.0608,0.5787 ± 0.0079,0.5816 ± 0.0135,0.8832 ± 0.0122,0.8136 ± 0.0063,0.8272 ± 0.0074,0.8179 ± 0.0070,0.8982 ± 0.0049
extra_trees,0.8249 ± 0.0112,0.6105 ± 0.1144,0.5821 ± 0.0368,0.5856 ± 0.0541,0.8760 ± 0.0280,0.8112 ± 0.0166,0.8249 ± 0.0112,0.8168 ± 0.0127,0.8895 ± 0.0121,0.8182 ± 0.0128,0.5996 ± 0.0740,0.5673 ± 0.0141,0.5666 ± 0.0201,0.8813 ± 0.0170,0.8026 ± 0.0150,0.8182 ± 0.0128,0.8085 ± 0.0128,0.8829 ± 0.0099
xgboost,0.8326 ± 0.0128,0.5894 ± 0.0528,0.5842 ± 0.0282,0.5838 ± 0.0356,0.8688 ± 0.0314,0.8221 ± 0.0157,0.8326 ± 0.0128,0.8266 ± 0.0137,0.8980 ± 0.0126,0.8206 ± 0.0070,0.6361 ± 0.0554,0.6016 ± 0.0306,0.6103 ± 0.0391,0.8569 ± 0.0146,0.8116 ± 0.0095,0.8206 ± 0.0070,0.8153 ± 0.0080,0.8827 ± 0.0091
adaboost,0.8293 ± 0.0299,0.6626 ± 0.0901,0.6505 ± 0.0719,0.6355 ± 0.0388,0.8445 ± 0.0309,0.8386 ± 0.0215,0.8293 ± 0.0299,0.8309 ± 0.0254,0.8359 ± 0.0347,0.8165 ± 0.0254,0.6495 ± 0.0419,0.6621 ± 0.0357,0.6538 ± 0.0389,0.8440 ± 0.0126,0.8213 ± 0.0213,0.8165 ± 0.0254,0.8186 ± 0.0234,0.8362 ± 0.0178
svm,0.8535 ± 0.0162,0.5689 ± 0.0108,0.5855 ± 0.0114,0.5765 ± 0.0110,0.8965 ± 0.0217,0.8329 ± 0.0161,0.8535 ± 0.0162,0.8422 ± 0.0159,0.9172 ± 0.0097,0.8410 ± 0.0078,0.5612 ± 0.0054,0.5779 ± 0.0056,0.5693 ± 0.0054,0.8896 ± 0.0203,0.8185 ± 0.0080,0.8410 ± 0.0078,0.8294 ± 0.0078,0.9051 ± 0.0062
logistic_regression,0.7879 ± 0.0190,0.6177 ± 0.0230,0.7028 ± 0.0703,0.6183 ± 0.0282,0.8748 ± 0.0191,0.8447 ± 0.0197,0.7879 ± 0.0190,0.8042 ± 0.0180,0.8908 ± 0.0114,0.7898 ± 0.0112,0.6245 ± 0.0147,0.7072 ± 0.0322,0.6344 ± 0.0228,0.8630 ± 0.0152,0.8327 ± 0.0058,0.7898 ± 0.0112,0.8034 ± 0.0085,0.8794 ± 0.0060
knn,0.7985 ± 0.0188,0.5914 ± 0.0520,0.6130 ± 0.0752,0.5970 ± 0.0596,0.8028 ± 0.0474,0.8068 ± 0.0188,0.7985 ± 0.0188,0.7989 ± 0.0187,0.8742 ± 0.0198,0.7893 ± 0.0113,0.6039 ± 0.0244,0.6215 ± 0.0342,0.6088 ± 0.0283,0.8121 ± 0.0280,0.7978 ± 0.0088,0.7893 ± 0.0113,0.7910 ± 0.0098,0.8674 ± 0.0120
gaussian_nb,0.6842 ± 0.0166,0.5688 ± 0.0122,0.6811 ± 0.0453,0.5546 ± 0.0194,0.8433 ± 0.0123,0.7648 ± 0.0114,0.6842 ± 0.0166,0.6898 ± 0.0154,0.8427 ± 0.0097,0.6766 ± 0.0235,0.5724 ± 0.0128,0.7065 ± 0.0251,0.5625 ± 0.0235,0.8455 ± 0.0137,0.7565 ± 0.0141,0.6766 ± 0.0235,0.6804 ± 0.0237,0.8368 ± 0.0079
