,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8348 ± 0.0232,0.6293 ± 0.0402,0.6543 ± 0.0638,0.6347 ± 0.0427,0.7773 ± 0.0297,0.8394 ± 0.0147,0.8348 ± 0.0232,0.8356 ± 0.0189,0.8506 ± 0.0176,0.8387 ± 0.0134,0.6752 ± 0.0418,0.6752 ± 0.0430,0.6746 ± 0.0415,0.7875 ± 0.0228,0.8384 ± 0.0131,0.8387 ± 0.0134,0.8384 ± 0.0132,0.8499 ± 0.0132
random_forest,0.8967 ± 0.0121,0.6149 ± 0.0547,0.6195 ± 0.0176,0.6133 ± 0.0257,0.9454 ± 0.0144,0.8765 ± 0.0131,0.8967 ± 0.0121,0.8855 ± 0.0121,0.9604 ± 0.0067,0.8992 ± 0.0029,0.5998 ± 0.0019,0.6178 ± 0.0020,0.6086 ± 0.0019,0.9554 ± 0.0114,0.8742 ± 0.0027,0.8992 ± 0.0029,0.8864 ± 0.0028,0.9615 ± 0.0032
extra_trees,0.8971 ± 0.0097,0.7315 ± 0.1710,0.6377 ± 0.0326,0.6453 ± 0.0537,0.9500 ± 0.0081,0.8854 ± 0.0152,0.8971 ± 0.0097,0.8875 ± 0.0100,0.9607 ± 0.0075,0.9003 ± 0.0060,0.8782 ± 0.0813,0.6500 ± 0.0155,0.6667 ± 0.0242,0.9574 ± 0.0081,0.8989 ± 0.0085,0.9003 ± 0.0060,0.8911 ± 0.0064,0.9624 ± 0.0021
xgboost,0.8971 ± 0.0119,0.7616 ± 0.1002,0.6786 ± 0.0424,0.6952 ± 0.0535,0.9442 ± 0.0177,0.8911 ± 0.0131,0.8971 ± 0.0119,0.8913 ± 0.0115,0.9601 ± 0.0047,0.8950 ± 0.0064,0.7707 ± 0.0815,0.6726 ± 0.0300,0.6943 ± 0.0425,0.9463 ± 0.0090,0.8881 ± 0.0097,0.8950 ± 0.0064,0.8890 ± 0.0073,0.9585 ± 0.0033
adaboost,0.8799 ± 0.0144,0.7391 ± 0.0678,0.7154 ± 0.0439,0.7235 ± 0.0503,0.9258 ± 0.0138,0.8801 ± 0.0142,0.8799 ± 0.0144,0.8791 ± 0.0141,0.9281 ± 0.0106,0.8763 ± 0.0094,0.7560 ± 0.0482,0.7140 ± 0.0220,0.7292 ± 0.0259,0.9278 ± 0.0075,0.8751 ± 0.0085,0.8763 ± 0.0094,0.8748 ± 0.0087,0.9292 ± 0.0074
svm,0.8978 ± 0.0119,0.5985 ± 0.0078,0.6161 ± 0.0079,0.6066 ± 0.0081,0.9463 ± 0.0105,0.8759 ± 0.0112,0.8978 ± 0.0119,0.8859 ± 0.0118,0.9556 ± 0.0061,0.8934 ± 0.0065,0.5957 ± 0.0043,0.6137 ± 0.0047,0.6045 ± 0.0044,0.9493 ± 0.0066,0.8681 ± 0.0064,0.8934 ± 0.0065,0.8805 ± 0.0064,0.9563 ± 0.0034
logistic_regression,0.8560 ± 0.0154,0.6955 ± 0.0642,0.6862 ± 0.0577,0.6844 ± 0.0495,0.8917 ± 0.0268,0.8560 ± 0.0114,0.8560 ± 0.0154,0.8548 ± 0.0132,0.9209 ± 0.0090,0.8557 ± 0.0089,0.7023 ± 0.0263,0.7065 ± 0.0237,0.7039 ± 0.0247,0.8861 ± 0.0187,0.8567 ± 0.0092,0.8557 ± 0.0089,0.8560 ± 0.0089,0.9198 ± 0.0106
knn,0.8311 ± 0.0227,0.5824 ± 0.0502,0.5798 ± 0.0158,0.5679 ± 0.0223,0.8189 ± 0.0078,0.8346 ± 0.0131,0.8311 ± 0.0227,0.8183 ± 0.0226,0.9043 ± 0.0103,0.8371 ± 0.0086,0.7920 ± 0.1378,0.5999 ± 0.0136,0.6012 ± 0.0240,0.8319 ± 0.0140,0.8517 ± 0.0115,0.8371 ± 0.0086,0.8252 ± 0.0080,0.9050 ± 0.0057
gaussian_nb,0.8070 ± 0.0393,0.6418 ± 0.0289,0.7292 ± 0.0558,0.6384 ± 0.0434,0.8408 ± 0.0500,0.8764 ± 0.0200,0.8070 ± 0.0393,0.8306 ± 0.0314,0.9170 ± 0.0148,0.7981 ± 0.0270,0.6387 ± 0.0118,0.7240 ± 0.0344,0.6337 ± 0.0228,0.8326 ± 0.0212,0.8725 ± 0.0064,0.7981 ± 0.0270,0.8252 ± 0.0192,0.9122 ± 0.0056
