,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8396 ± 0.0151,0.6591 ± 0.0590,0.6711 ± 0.0740,0.6580 ± 0.0586,0.7802 ± 0.0393,0.8441 ± 0.0180,0.8396 ± 0.0151,0.8399 ± 0.0150,0.8441 ± 0.0160,0.8437 ± 0.0101,0.6757 ± 0.0315,0.6879 ± 0.0361,0.6808 ± 0.0330,0.7917 ± 0.0195,0.8465 ± 0.0100,0.8437 ± 0.0101,0.8449 ± 0.0099,0.8503 ± 0.0093
random_forest,0.8934 ± 0.0124,0.6463 ± 0.1115,0.6264 ± 0.0309,0.6257 ± 0.0487,0.9539 ± 0.0068,0.8764 ± 0.0140,0.8934 ± 0.0124,0.8832 ± 0.0121,0.9590 ± 0.0069,0.8991 ± 0.0048,0.6833 ± 0.1415,0.6265 ± 0.0149,0.6246 ± 0.0266,0.9599 ± 0.0049,0.8816 ± 0.0125,0.8991 ± 0.0048,0.8875 ± 0.0045,0.9619 ± 0.0028
extra_trees,0.8941 ± 0.0121,0.7024 ± 0.1480,0.6358 ± 0.0380,0.6413 ± 0.0550,0.9506 ± 0.0095,0.8815 ± 0.0199,0.8941 ± 0.0121,0.8849 ± 0.0136,0.9591 ± 0.0073,0.9000 ± 0.0051,0.8078 ± 0.0983,0.6515 ± 0.0237,0.6670 ± 0.0385,0.9604 ± 0.0055,0.8931 ± 0.0097,0.9000 ± 0.0051,0.8910 ± 0.0051,0.9620 ± 0.0027
xgboost,0.8930 ± 0.0112,0.7628 ± 0.1095,0.6801 ± 0.0583,0.6997 ± 0.0712,0.9358 ± 0.0134,0.8867 ± 0.0166,0.8930 ± 0.0112,0.8874 ± 0.0129,0.9415 ± 0.0058,0.8931 ± 0.0071,0.7798 ± 0.0536,0.6903 ± 0.0256,0.7152 ± 0.0332,0.9415 ± 0.0080,0.8878 ± 0.0084,0.8931 ± 0.0071,0.8886 ± 0.0071,0.9485 ± 0.0059
adaboost,0.8780 ± 0.0152,0.7303 ± 0.0572,0.7095 ± 0.0394,0.7143 ± 0.0390,0.9220 ± 0.0145,0.8787 ± 0.0142,0.8780 ± 0.0152,0.8774 ± 0.0145,0.9209 ± 0.0141,0.8800 ± 0.0090,0.7756 ± 0.0471,0.7271 ± 0.0290,0.7464 ± 0.0351,0.9231 ± 0.0088,0.8782 ± 0.0089,0.8800 ± 0.0090,0.8785 ± 0.0088,0.9217 ± 0.0094
svm,0.8982 ± 0.0069,0.5992 ± 0.0045,0.6168 ± 0.0047,0.6069 ± 0.0047,0.9482 ± 0.0085,0.8775 ± 0.0066,0.8982 ± 0.0069,0.8863 ± 0.0069,0.9573 ± 0.0073,0.8998 ± 0.0057,0.5998 ± 0.0039,0.6190 ± 0.0042,0.6089 ± 0.0039,0.9527 ± 0.0042,0.8750 ± 0.0059,0.8998 ± 0.0057,0.8868 ± 0.0057,0.9583 ± 0.0030
logistic_regression,0.8744 ± 0.0162,0.6940 ± 0.0274,0.7281 ± 0.0355,0.7013 ± 0.0257,0.9335 ± 0.0180,0.8878 ± 0.0110,0.8744 ± 0.0162,0.8772 ± 0.0136,0.9490 ± 0.0078,0.8915 ± 0.0064,0.7371 ± 0.0195,0.7712 ± 0.0239,0.7508 ± 0.0209,0.9330 ± 0.0111,0.8973 ± 0.0060,0.8915 ± 0.0064,0.8928 ± 0.0061,0.9487 ± 0.0035
knn,0.8681 ± 0.0141,0.6506 ± 0.1383,0.6079 ± 0.0175,0.6026 ± 0.0317,0.8327 ± 0.0251,0.8635 ± 0.0126,0.8681 ± 0.0141,0.8567 ± 0.0134,0.9115 ± 0.0108,0.8750 ± 0.0057,0.7786 ± 0.1255,0.6241 ± 0.0158,0.6274 ± 0.0270,0.8553 ± 0.0143,0.8761 ± 0.0125,0.8750 ± 0.0057,0.8639 ± 0.0059,0.9190 ± 0.0075
gaussian_nb,0.8333 ± 0.0330,0.6562 ± 0.0383,0.7288 ± 0.0507,0.6602 ± 0.0479,0.8546 ± 0.0474,0.8824 ± 0.0146,0.8333 ± 0.0330,0.8495 ± 0.0264,0.9235 ± 0.0115,0.8368 ± 0.0172,0.6628 ± 0.0143,0.7566 ± 0.0302,0.6746 ± 0.0228,0.8667 ± 0.0168,0.8817 ± 0.0032,0.8368 ± 0.0172,0.8525 ± 0.0118,0.9215 ± 0.0034
