,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8300 ± 0.0199,0.6732 ± 0.0428,0.6822 ± 0.0460,0.6739 ± 0.0393,0.7813 ± 0.0224,0.8340 ± 0.0207,0.8300 ± 0.0199,0.8307 ± 0.0198,0.8321 ± 0.0202,0.8343 ± 0.0121,0.6607 ± 0.0295,0.6711 ± 0.0333,0.6650 ± 0.0308,0.7791 ± 0.0169,0.8361 ± 0.0113,0.8343 ± 0.0121,0.8349 ± 0.0116,0.8393 ± 0.0134
random_forest,0.8956 ± 0.0122,0.7141 ± 0.1623,0.6318 ± 0.0294,0.6371 ± 0.0466,0.9477 ± 0.0079,0.8825 ± 0.0212,0.8956 ± 0.0122,0.8857 ± 0.0136,0.9558 ± 0.0077,0.8931 ± 0.0076,0.7957 ± 0.1745,0.6288 ± 0.0178,0.6343 ± 0.0308,0.9538 ± 0.0040,0.8848 ± 0.0193,0.8931 ± 0.0076,0.8822 ± 0.0081,0.9568 ± 0.0030
extra_trees,0.8985 ± 0.0095,0.8658 ± 0.1359,0.6515 ± 0.0148,0.6726 ± 0.0300,0.9538 ± 0.0139,0.8964 ± 0.0074,0.8985 ± 0.0095,0.8903 ± 0.0080,0.9582 ± 0.0079,0.8976 ± 0.0042,0.8984 ± 0.1041,0.6564 ± 0.0264,0.6786 ± 0.0425,0.9560 ± 0.0080,0.8974 ± 0.0081,0.8976 ± 0.0042,0.8890 ± 0.0049,0.9586 ± 0.0037
xgboost,0.8927 ± 0.0159,0.7973 ± 0.1075,0.6883 ± 0.0571,0.7124 ± 0.0707,0.9297 ± 0.0214,0.8887 ± 0.0206,0.8927 ± 0.0159,0.8877 ± 0.0177,0.9474 ± 0.0054,0.8873 ± 0.0069,0.8185 ± 0.0342,0.6911 ± 0.0238,0.7222 ± 0.0299,0.9351 ± 0.0108,0.8837 ± 0.0076,0.8873 ± 0.0069,0.8826 ± 0.0071,0.9469 ± 0.0051
adaboost,0.8604 ± 0.0211,0.7127 ± 0.0492,0.7067 ± 0.0551,0.7061 ± 0.0471,0.9035 ± 0.0227,0.8609 ± 0.0216,0.8604 ± 0.0211,0.8598 ± 0.0212,0.8881 ± 0.0275,0.8703 ± 0.0123,0.7606 ± 0.0504,0.7228 ± 0.0253,0.7375 ± 0.0330,0.9075 ± 0.0127,0.8691 ± 0.0119,0.8703 ± 0.0123,0.8692 ± 0.0120,0.8930 ± 0.0155
svm,0.8960 ± 0.0095,0.7641 ± 0.1779,0.6378 ± 0.0270,0.6463 ± 0.0457,0.9566 ± 0.0079,0.8877 ± 0.0192,0.8960 ± 0.0095,0.8862 ± 0.0103,0.9604 ± 0.0075,0.8994 ± 0.0051,0.7993 ± 0.1723,0.6343 ± 0.0187,0.6382 ± 0.0327,0.9552 ± 0.0046,0.8913 ± 0.0155,0.8994 ± 0.0051,0.8881 ± 0.0059,0.9593 ± 0.0025
logistic_regression,0.8813 ± 0.0186,0.7159 ± 0.0279,0.7647 ± 0.0400,0.7299 ± 0.0317,0.9414 ± 0.0058,0.8954 ± 0.0125,0.8813 ± 0.0186,0.8838 ± 0.0159,0.9512 ± 0.0067,0.8855 ± 0.0081,0.7372 ± 0.0251,0.7797 ± 0.0365,0.7534 ± 0.0288,0.9454 ± 0.0072,0.8930 ± 0.0083,0.8855 ± 0.0081,0.8870 ± 0.0080,0.9535 ± 0.0010
knn,0.7989 ± 0.0161,0.7518 ± 0.1531,0.5911 ± 0.0307,0.5997 ± 0.0483,0.7929 ± 0.0241,0.8299 ± 0.0177,0.7989 ± 0.0161,0.7873 ± 0.0169,0.8662 ± 0.0151,0.8011 ± 0.0065,0.8258 ± 0.1043,0.6051 ± 0.0264,0.6216 ± 0.0401,0.8149 ± 0.0247,0.8341 ± 0.0101,0.8011 ± 0.0065,0.7901 ± 0.0071,0.8734 ± 0.0177
gaussian_nb,0.8370 ± 0.0367,0.6593 ± 0.0264,0.7487 ± 0.0670,0.6680 ± 0.0408,0.8859 ± 0.0698,0.8838 ± 0.0152,0.8370 ± 0.0367,0.8529 ± 0.0274,0.9297 ± 0.0144,0.8289 ± 0.0289,0.6609 ± 0.0146,0.7560 ± 0.0245,0.6727 ± 0.0269,0.8890 ± 0.0149,0.8737 ± 0.0053,0.8289 ± 0.0289,0.8447 ± 0.0200,0.9229 ± 0.0036
