,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8352 ± 0.0123,0.6536 ± 0.0507,0.6441 ± 0.0402,0.6465 ± 0.0435,0.7709 ± 0.0189,0.8371 ± 0.0129,0.8352 ± 0.0123,0.8351 ± 0.0122,0.8465 ± 0.0141,0.8303 ± 0.0175,0.6676 ± 0.0416,0.6732 ± 0.0475,0.6688 ± 0.0430,0.7843 ± 0.0270,0.8320 ± 0.0161,0.8303 ± 0.0175,0.8309 ± 0.0166,0.8430 ± 0.0159
random_forest,0.9015 ± 0.0145,0.7678 ± 0.1809,0.6400 ± 0.0309,0.6500 ± 0.0493,0.9464 ± 0.0111,0.8915 ± 0.0243,0.9015 ± 0.0145,0.8919 ± 0.0157,0.9586 ± 0.0080,0.8980 ± 0.0069,0.7160 ± 0.1597,0.6267 ± 0.0185,0.6272 ± 0.0319,0.9564 ± 0.0049,0.8826 ± 0.0169,0.8980 ± 0.0069,0.8863 ± 0.0075,0.9603 ± 0.0027
extra_trees,0.9004 ± 0.0136,0.7004 ± 0.1663,0.6302 ± 0.0286,0.6329 ± 0.0457,0.9407 ± 0.0223,0.8852 ± 0.0228,0.9004 ± 0.0136,0.8899 ± 0.0148,0.9597 ± 0.0064,0.8937 ± 0.0048,0.7295 ± 0.1718,0.6222 ± 0.0125,0.6216 ± 0.0235,0.9556 ± 0.0093,0.8797 ± 0.0150,0.8937 ± 0.0048,0.8819 ± 0.0048,0.9604 ± 0.0027
xgboost,0.8952 ± 0.0135,0.8285 ± 0.1121,0.6814 ± 0.0462,0.7036 ± 0.0518,0.9273 ± 0.0241,0.8933 ± 0.0184,0.8952 ± 0.0135,0.8897 ± 0.0159,0.9556 ± 0.0091,0.8972 ± 0.0114,0.8280 ± 0.0611,0.7018 ± 0.0243,0.7336 ± 0.0316,0.9376 ± 0.0104,0.8939 ± 0.0129,0.8972 ± 0.0114,0.8927 ± 0.0114,0.9547 ± 0.0062
adaboost,0.8623 ± 0.0158,0.7292 ± 0.0475,0.7351 ± 0.0316,0.7273 ± 0.0274,0.9078 ± 0.0165,0.8661 ± 0.0171,0.8623 ± 0.0158,0.8630 ± 0.0160,0.8979 ± 0.0204,0.8704 ± 0.0100,0.7653 ± 0.0592,0.7330 ± 0.0222,0.7450 ± 0.0329,0.9082 ± 0.0109,0.8702 ± 0.0095,0.8704 ± 0.0100,0.8698 ± 0.0092,0.8978 ± 0.0142
svm,0.9004 ± 0.0075,0.9226 ± 0.0357,0.6814 ± 0.0254,0.7142 ± 0.0332,0.9488 ± 0.0103,0.9044 ± 0.0083,0.9004 ± 0.0075,0.8941 ± 0.0080,0.9585 ± 0.0060,0.9035 ± 0.0064,0.8984 ± 0.0406,0.6705 ± 0.0198,0.6956 ± 0.0283,0.9503 ± 0.0119,0.9043 ± 0.0071,0.9035 ± 0.0064,0.8955 ± 0.0064,0.9594 ± 0.0038
logistic_regression,0.8864 ± 0.0141,0.7314 ± 0.0381,0.7587 ± 0.0541,0.7365 ± 0.0375,0.9433 ± 0.0102,0.8959 ± 0.0109,0.8864 ± 0.0141,0.8876 ± 0.0126,0.9534 ± 0.0068,0.8893 ± 0.0092,0.7599 ± 0.0435,0.7678 ± 0.0396,0.7615 ± 0.0395,0.9466 ± 0.0131,0.8925 ± 0.0079,0.8893 ± 0.0092,0.8894 ± 0.0087,0.9527 ± 0.0044
knn,0.7440 ± 0.0294,0.7374 ± 0.0844,0.6285 ± 0.0795,0.6330 ± 0.0831,0.8158 ± 0.0306,0.8055 ± 0.0218,0.7440 ± 0.0294,0.7303 ± 0.0346,0.8578 ± 0.0175,0.7407 ± 0.0143,0.7514 ± 0.0596,0.6140 ± 0.0469,0.6281 ± 0.0545,0.8162 ± 0.0216,0.8003 ± 0.0130,0.7407 ± 0.0143,0.7264 ± 0.0174,0.8604 ± 0.0092
gaussian_nb,0.8392 ± 0.0337,0.6671 ± 0.0399,0.7628 ± 0.0845,0.6802 ± 0.0556,0.8706 ± 0.0667,0.8819 ± 0.0212,0.8392 ± 0.0337,0.8547 ± 0.0266,0.9238 ± 0.0167,0.8215 ± 0.0147,0.6526 ± 0.0104,0.7537 ± 0.0334,0.6649 ± 0.0150,0.8649 ± 0.0246,0.8668 ± 0.0088,0.8215 ± 0.0147,0.8387 ± 0.0109,0.9173 ± 0.0032
