,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8319 ± 0.0247,0.6462 ± 0.0516,0.6518 ± 0.0594,0.6451 ± 0.0509,0.7668 ± 0.0335,0.8334 ± 0.0261,0.8319 ± 0.0247,0.8313 ± 0.0247,0.8338 ± 0.0245,0.8341 ± 0.0126,0.6721 ± 0.0310,0.6816 ± 0.0357,0.6757 ± 0.0321,0.7841 ± 0.0210,0.8360 ± 0.0134,0.8341 ± 0.0126,0.8347 ± 0.0128,0.8388 ± 0.0148
random_forest,0.8963 ± 0.0154,0.7481 ± 0.1690,0.6367 ± 0.0303,0.6458 ± 0.0477,0.9522 ± 0.0084,0.8859 ± 0.0230,0.8963 ± 0.0154,0.8871 ± 0.0166,0.9583 ± 0.0072,0.8936 ± 0.0071,0.8572 ± 0.1099,0.6414 ± 0.0159,0.6564 ± 0.0269,0.9546 ± 0.0051,0.8906 ± 0.0100,0.8936 ± 0.0071,0.8840 ± 0.0073,0.9579 ± 0.0032
extra_trees,0.8960 ± 0.0107,0.8308 ± 0.1595,0.6454 ± 0.0223,0.6627 ± 0.0390,0.9564 ± 0.0085,0.8914 ± 0.0146,0.8960 ± 0.0107,0.8873 ± 0.0103,0.9592 ± 0.0073,0.8961 ± 0.0051,0.8687 ± 0.1043,0.6692 ± 0.0312,0.6971 ± 0.0461,0.9604 ± 0.0051,0.8939 ± 0.0085,0.8961 ± 0.0051,0.8887 ± 0.0060,0.9603 ± 0.0034
xgboost,0.8901 ± 0.0139,0.8332 ± 0.0750,0.6912 ± 0.0535,0.7162 ± 0.0528,0.9294 ± 0.0180,0.8891 ± 0.0159,0.8901 ± 0.0139,0.8854 ± 0.0151,0.9474 ± 0.0069,0.8904 ± 0.0081,0.8190 ± 0.0444,0.7055 ± 0.0316,0.7371 ± 0.0375,0.9356 ± 0.0116,0.8869 ± 0.0092,0.8904 ± 0.0081,0.8864 ± 0.0087,0.9465 ± 0.0071
adaboost,0.8612 ± 0.0255,0.7103 ± 0.0535,0.7027 ± 0.0432,0.7022 ± 0.0418,0.9090 ± 0.0180,0.8635 ± 0.0238,0.8612 ± 0.0255,0.8611 ± 0.0254,0.8962 ± 0.0178,0.8714 ± 0.0066,0.7691 ± 0.0289,0.7408 ± 0.0123,0.7521 ± 0.0139,0.9091 ± 0.0102,0.8706 ± 0.0062,0.8714 ± 0.0066,0.8706 ± 0.0063,0.8942 ± 0.0138
svm,0.8974 ± 0.0093,0.8436 ± 0.1096,0.6704 ± 0.0315,0.6947 ± 0.0432,0.9521 ± 0.0092,0.8964 ± 0.0106,0.8974 ± 0.0093,0.8906 ± 0.0100,0.9590 ± 0.0069,0.9024 ± 0.0044,0.8657 ± 0.0719,0.6887 ± 0.0263,0.7199 ± 0.0356,0.9496 ± 0.0083,0.9010 ± 0.0061,0.9024 ± 0.0044,0.8961 ± 0.0051,0.9577 ± 0.0030
logistic_regression,0.8817 ± 0.0205,0.7219 ± 0.0342,0.7648 ± 0.0422,0.7343 ± 0.0387,0.9406 ± 0.0068,0.8947 ± 0.0123,0.8817 ± 0.0205,0.8839 ± 0.0169,0.9512 ± 0.0067,0.8849 ± 0.0074,0.7356 ± 0.0274,0.7740 ± 0.0391,0.7504 ± 0.0313,0.9448 ± 0.0069,0.8918 ± 0.0078,0.8849 ± 0.0074,0.8862 ± 0.0074,0.9534 ± 0.0016
knn,0.7758 ± 0.0187,0.6284 ± 0.0354,0.6352 ± 0.0599,0.6054 ± 0.0409,0.8336 ± 0.0176,0.8246 ± 0.0183,0.7758 ± 0.0187,0.7699 ± 0.0199,0.8661 ± 0.0170,0.7808 ± 0.0104,0.6574 ± 0.0212,0.6868 ± 0.0269,0.6475 ± 0.0238,0.8579 ± 0.0202,0.8288 ± 0.0075,0.7808 ± 0.0104,0.7761 ± 0.0108,0.8751 ± 0.0179
gaussian_nb,0.8476 ± 0.0315,0.6488 ± 0.0279,0.7011 ± 0.0730,0.6553 ± 0.0404,0.8667 ± 0.0607,0.8790 ± 0.0136,0.8476 ± 0.0315,0.8587 ± 0.0228,0.9278 ± 0.0129,0.8425 ± 0.0208,0.6564 ± 0.0165,0.7120 ± 0.0234,0.6670 ± 0.0229,0.8706 ± 0.0127,0.8708 ± 0.0062,0.8425 ± 0.0208,0.8532 ± 0.0133,0.9221 ± 0.0032
