,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5154 ± 0.0197,0.3779 ± 0.0366,0.3701 ± 0.0253,0.3725 ± 0.0290,0.5270 ± 0.0173,0.5156 ± 0.0176,0.5154 ± 0.0197,0.5150 ± 0.0185,0.5309 ± 0.0206,0.4937 ± 0.0196,0.3494 ± 0.0209,0.3499 ± 0.0221,0.3493 ± 0.0212,0.5107 ± 0.0155,0.4950 ± 0.0190,0.4937 ± 0.0196,0.4939 ± 0.0188,0.5129 ± 0.0170
random_forest,0.5626 ± 0.0161,0.3733 ± 0.0118,0.3783 ± 0.0110,0.3709 ± 0.0116,0.6007 ± 0.0373,0.5464 ± 0.0168,0.5626 ± 0.0161,0.5473 ± 0.0165,0.5724 ± 0.0194,0.5338 ± 0.0129,0.3525 ± 0.0093,0.3588 ± 0.0090,0.3507 ± 0.0093,0.6014 ± 0.0271,0.5151 ± 0.0132,0.5338 ± 0.0129,0.5172 ± 0.0133,0.5546 ± 0.0205
extra_trees,0.5542 ± 0.0207,0.3676 ± 0.0143,0.3739 ± 0.0135,0.3681 ± 0.0130,0.6104 ± 0.0328,0.5383 ± 0.0205,0.5542 ± 0.0207,0.5423 ± 0.0193,0.5756 ± 0.0191,0.5277 ± 0.0157,0.3485 ± 0.0109,0.3558 ± 0.0105,0.3490 ± 0.0103,0.5920 ± 0.0237,0.5095 ± 0.0156,0.5277 ± 0.0157,0.5140 ± 0.0150,0.5476 ± 0.0149
xgboost,0.5637 ± 0.0276,0.3772 ± 0.0191,0.3841 ± 0.0186,0.3801 ± 0.0185,0.6066 ± 0.0278,0.5527 ± 0.0275,0.5637 ± 0.0276,0.5575 ± 0.0270,0.5949 ± 0.0273,0.5292 ± 0.0208,0.3864 ± 0.1046,0.3621 ± 0.0147,0.3598 ± 0.0169,0.5971 ± 0.0283,0.5195 ± 0.0214,0.5292 ± 0.0208,0.5226 ± 0.0203,0.5583 ± 0.0221
adaboost,0.5564 ± 0.0261,0.3842 ± 0.0286,0.3848 ± 0.0211,0.3834 ± 0.0234,0.6046 ± 0.0285,0.5517 ± 0.0217,0.5564 ± 0.0261,0.5532 ± 0.0245,0.5446 ± 0.0189,0.5491 ± 0.0145,0.3841 ± 0.0239,0.3821 ± 0.0124,0.3813 ± 0.0153,0.5965 ± 0.0233,0.5401 ± 0.0135,0.5491 ± 0.0145,0.5440 ± 0.0141,0.5443 ± 0.0100
svm,0.5670 ± 0.0182,0.3770 ± 0.0120,0.3860 ± 0.0122,0.3807 ± 0.0121,0.6498 ± 0.0348,0.5525 ± 0.0173,0.5670 ± 0.0182,0.5585 ± 0.0178,0.6136 ± 0.0164,0.5524 ± 0.0124,0.3667 ± 0.0086,0.3768 ± 0.0092,0.3715 ± 0.0091,0.6349 ± 0.0215,0.5360 ± 0.0125,0.5524 ± 0.0124,0.5437 ± 0.0126,0.5887 ± 0.0115
logistic_regression,0.4832 ± 0.0191,0.3833 ± 0.0139,0.4096 ± 0.0325,0.3665 ± 0.0114,0.5927 ± 0.0332,0.5409 ± 0.0250,0.4832 ± 0.0191,0.4963 ± 0.0231,0.5616 ± 0.0201,0.4899 ± 0.0145,0.3933 ± 0.0125,0.4350 ± 0.0288,0.3818 ± 0.0145,0.5943 ± 0.0249,0.5448 ± 0.0162,0.4899 ± 0.0145,0.5028 ± 0.0142,0.5691 ± 0.0193
knn,0.5253 ± 0.0163,0.3515 ± 0.0106,0.3613 ± 0.0110,0.3543 ± 0.0112,0.5451 ± 0.0245,0.5161 ± 0.0154,0.5253 ± 0.0163,0.5176 ± 0.0165,0.5553 ± 0.0199,0.5135 ± 0.0247,0.3436 ± 0.0162,0.3542 ± 0.0166,0.3472 ± 0.0167,0.5275 ± 0.0213,0.5032 ± 0.0237,0.5135 ± 0.0247,0.5060 ± 0.0247,0.5365 ± 0.0201
gaussian_nb,0.2788 ± 0.1882,0.3833 ± 0.0680,0.4128 ± 0.1022,0.2143 ± 0.1302,0.5827 ± 0.0373,0.5391 ± 0.1004,0.2788 ± 0.1882,0.2599 ± 0.1638,0.5417 ± 0.0315,0.2599 ± 0.1504,0.3516 ± 0.0326,0.3851 ± 0.0535,0.2043 ± 0.0972,0.5565 ± 0.0307,0.4946 ± 0.0498,0.2599 ± 0.1504,0.2519 ± 0.1287,0.5310 ± 0.0169
