,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8392 ± 0.0213,0.6886 ± 0.0562,0.6921 ± 0.0630,0.6834 ± 0.0513,0.7962 ± 0.0331,0.8425 ± 0.0198,0.8392 ± 0.0213,0.8393 ± 0.0200,0.8504 ± 0.0198,0.8329 ± 0.0135,0.6703 ± 0.0378,0.6714 ± 0.0374,0.6704 ± 0.0375,0.7840 ± 0.0198,0.8334 ± 0.0131,0.8329 ± 0.0135,0.8329 ± 0.0132,0.8449 ± 0.0137
random_forest,0.9015 ± 0.0115,0.6345 ± 0.1054,0.6219 ± 0.0164,0.6173 ± 0.0270,0.9480 ± 0.0087,0.8811 ± 0.0137,0.9015 ± 0.0115,0.8901 ± 0.0114,0.9580 ± 0.0077,0.8961 ± 0.0083,0.5980 ± 0.0055,0.6150 ± 0.0058,0.6063 ± 0.0057,0.9555 ± 0.0051,0.8708 ± 0.0081,0.8961 ± 0.0083,0.8832 ± 0.0082,0.9594 ± 0.0033
extra_trees,0.9018 ± 0.0129,0.7014 ± 0.1617,0.6312 ± 0.0246,0.6339 ± 0.0413,0.9514 ± 0.0141,0.8867 ± 0.0183,0.9018 ± 0.0129,0.8914 ± 0.0131,0.9619 ± 0.0067,0.8953 ± 0.0039,0.7640 ± 0.1754,0.6284 ± 0.0162,0.6323 ± 0.0301,0.9582 ± 0.0058,0.8841 ± 0.0152,0.8953 ± 0.0039,0.8841 ± 0.0041,0.9606 ± 0.0036
xgboost,0.8982 ± 0.0166,0.8199 ± 0.1232,0.6788 ± 0.0451,0.7026 ± 0.0574,0.9341 ± 0.0164,0.8950 ± 0.0209,0.8982 ± 0.0166,0.8923 ± 0.0177,0.9562 ± 0.0095,0.8961 ± 0.0086,0.8476 ± 0.0321,0.6833 ± 0.0229,0.7153 ± 0.0297,0.9378 ± 0.0109,0.8931 ± 0.0094,0.8961 ± 0.0086,0.8902 ± 0.0089,0.9543 ± 0.0067
adaboost,0.8696 ± 0.0171,0.7596 ± 0.0519,0.7262 ± 0.0355,0.7364 ± 0.0329,0.9082 ± 0.0148,0.8699 ± 0.0165,0.8696 ± 0.0171,0.8686 ± 0.0172,0.8983 ± 0.0156,0.8695 ± 0.0093,0.7679 ± 0.0532,0.7149 ± 0.0316,0.7341 ± 0.0340,0.9117 ± 0.0100,0.8675 ± 0.0102,0.8695 ± 0.0093,0.8677 ± 0.0097,0.9038 ± 0.0130
svm,0.8960 ± 0.0074,0.5975 ± 0.0050,0.6152 ± 0.0052,0.6053 ± 0.0050,0.9519 ± 0.0089,0.8749 ± 0.0074,0.8960 ± 0.0074,0.8840 ± 0.0073,0.9589 ± 0.0061,0.9000 ± 0.0066,0.5998 ± 0.0045,0.6193 ± 0.0044,0.6090 ± 0.0045,0.9553 ± 0.0077,0.8752 ± 0.0063,0.9000 ± 0.0066,0.8868 ± 0.0066,0.9604 ± 0.0035
logistic_regression,0.8861 ± 0.0143,0.7322 ± 0.0411,0.7630 ± 0.0518,0.7392 ± 0.0377,0.9429 ± 0.0100,0.8959 ± 0.0119,0.8861 ± 0.0143,0.8874 ± 0.0131,0.9534 ± 0.0069,0.8884 ± 0.0084,0.7552 ± 0.0387,0.7672 ± 0.0395,0.7587 ± 0.0366,0.9469 ± 0.0126,0.8918 ± 0.0074,0.8884 ± 0.0084,0.8885 ± 0.0080,0.9528 ± 0.0041
knn,0.7425 ± 0.0257,0.6264 ± 0.1619,0.5324 ± 0.0261,0.5210 ± 0.0419,0.8146 ± 0.0301,0.7865 ± 0.0204,0.7425 ± 0.0257,0.7233 ± 0.0290,0.8560 ± 0.0173,0.7376 ± 0.0119,0.7557 ± 0.1639,0.5314 ± 0.0157,0.5210 ± 0.0261,0.8147 ± 0.0212,0.7908 ± 0.0185,0.7376 ± 0.0119,0.7176 ± 0.0140,0.8582 ± 0.0088
gaussian_nb,0.8337 ± 0.0319,0.6597 ± 0.0353,0.7548 ± 0.0784,0.6703 ± 0.0495,0.8695 ± 0.0662,0.8805 ± 0.0209,0.8337 ± 0.0319,0.8507 ± 0.0256,0.9235 ± 0.0165,0.8186 ± 0.0143,0.6520 ± 0.0086,0.7571 ± 0.0276,0.6632 ± 0.0133,0.8645 ± 0.0240,0.8676 ± 0.0092,0.8186 ± 0.0143,0.8370 ± 0.0103,0.9169 ± 0.0035
