,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8212 ± 0.0223,0.6756 ± 0.0737,0.6612 ± 0.0586,0.6616 ± 0.0567,0.7745 ± 0.0308,0.8224 ± 0.0186,0.8212 ± 0.0223,0.8208 ± 0.0206,0.8315 ± 0.0188,0.8151 ± 0.0094,0.6441 ± 0.0426,0.6379 ± 0.0296,0.6394 ± 0.0337,0.7616 ± 0.0160,0.8161 ± 0.0098,0.8151 ± 0.0094,0.8154 ± 0.0094,0.8278 ± 0.0093
random_forest,0.8949 ± 0.0122,0.5971 ± 0.0080,0.6125 ± 0.0087,0.6046 ± 0.0083,0.9433 ± 0.0170,0.8722 ± 0.0119,0.8949 ± 0.0122,0.8832 ± 0.0120,0.9565 ± 0.0067,0.8895 ± 0.0043,0.5940 ± 0.0030,0.6100 ± 0.0030,0.6018 ± 0.0029,0.9506 ± 0.0093,0.8646 ± 0.0042,0.8895 ± 0.0043,0.8768 ± 0.0043,0.9575 ± 0.0035
extra_trees,0.8996 ± 0.0117,0.6003 ± 0.0075,0.6160 ± 0.0085,0.6078 ± 0.0080,0.9448 ± 0.0173,0.8772 ± 0.0112,0.8996 ± 0.0117,0.8879 ± 0.0116,0.9583 ± 0.0072,0.8912 ± 0.0071,0.5952 ± 0.0048,0.6112 ± 0.0049,0.6030 ± 0.0048,0.9560 ± 0.0052,0.8664 ± 0.0069,0.8912 ± 0.0071,0.8785 ± 0.0070,0.9597 ± 0.0031
xgboost,0.8967 ± 0.0124,0.8456 ± 0.1412,0.6825 ± 0.0538,0.7103 ± 0.0731,0.9321 ± 0.0235,0.8944 ± 0.0191,0.8967 ± 0.0124,0.8908 ± 0.0141,0.9553 ± 0.0076,0.8995 ± 0.0068,0.8613 ± 0.1005,0.6824 ± 0.0370,0.7126 ± 0.0525,0.9409 ± 0.0071,0.8967 ± 0.0093,0.8995 ± 0.0068,0.8929 ± 0.0076,0.9563 ± 0.0040
adaboost,0.8663 ± 0.0199,0.7359 ± 0.0747,0.7012 ± 0.0477,0.7069 ± 0.0433,0.9078 ± 0.0213,0.8670 ± 0.0187,0.8663 ± 0.0199,0.8653 ± 0.0196,0.9004 ± 0.0210,0.8686 ± 0.0097,0.7801 ± 0.0625,0.7020 ± 0.0278,0.7244 ± 0.0245,0.9159 ± 0.0110,0.8668 ± 0.0104,0.8686 ± 0.0097,0.8661 ± 0.0096,0.9058 ± 0.0118
svm,0.8674 ± 0.0199,0.5787 ± 0.0131,0.5940 ± 0.0143,0.5859 ± 0.0135,0.9296 ± 0.0175,0.8458 ± 0.0196,0.8674 ± 0.0199,0.8560 ± 0.0196,0.9362 ± 0.0096,0.8575 ± 0.0099,0.5722 ± 0.0065,0.5883 ± 0.0070,0.5801 ± 0.0068,0.9333 ± 0.0079,0.8334 ± 0.0096,0.8575 ± 0.0099,0.8452 ± 0.0098,0.9360 ± 0.0041
logistic_regression,0.8480 ± 0.0176,0.7547 ± 0.0900,0.6857 ± 0.0467,0.7011 ± 0.0509,0.8755 ± 0.0208,0.8487 ± 0.0176,0.8480 ± 0.0176,0.8455 ± 0.0162,0.9164 ± 0.0088,0.8426 ± 0.0137,0.6855 ± 0.0359,0.6406 ± 0.0171,0.6531 ± 0.0183,0.8721 ± 0.0164,0.8374 ± 0.0130,0.8426 ± 0.0137,0.8386 ± 0.0134,0.9161 ± 0.0098
knn,0.4777 ± 0.0093,0.3993 ± 0.0556,0.3505 ± 0.0059,0.2455 ± 0.0122,0.5896 ± 0.0207,0.5932 ± 0.0872,0.4777 ± 0.0093,0.3391 ± 0.0188,0.6237 ± 0.0321,0.4800 ± 0.0070,0.3897 ± 0.0162,0.3536 ± 0.0044,0.2509 ± 0.0092,0.5918 ± 0.0200,0.5767 ± 0.0253,0.4800 ± 0.0070,0.3459 ± 0.0142,0.6199 ± 0.0268
gaussian_nb,0.5667 ± 0.0494,0.5782 ± 0.0186,0.5081 ± 0.0551,0.4630 ± 0.0312,0.7082 ± 0.0417,0.8313 ± 0.0309,0.5667 ± 0.0494,0.6426 ± 0.0575,0.8293 ± 0.0174,0.5866 ± 0.0322,0.5730 ± 0.0096,0.4828 ± 0.0311,0.4761 ± 0.0179,0.6852 ± 0.0267,0.8232 ± 0.0130,0.5866 ± 0.0322,0.6662 ± 0.0300,0.8144 ± 0.0285
