,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5454 ± 0.0209,0.4018 ± 0.0360,0.4094 ± 0.0495,0.4031 ± 0.0394,0.5612 ± 0.0300,0.5501 ± 0.0210,0.5454 ± 0.0209,0.5468 ± 0.0209,0.5695 ± 0.0201,0.5481 ± 0.0215,0.3902 ± 0.0228,0.3907 ± 0.0231,0.3903 ± 0.0229,0.5522 ± 0.0183,0.5490 ± 0.0218,0.5481 ± 0.0215,0.5485 ± 0.0216,0.5705 ± 0.0207
random_forest,0.6509 ± 0.0227,0.4385 ± 0.0178,0.4390 ± 0.0157,0.4325 ± 0.0161,0.7371 ± 0.0395,0.6394 ± 0.0251,0.6509 ± 0.0227,0.6362 ± 0.0230,0.7189 ± 0.0232,0.6425 ± 0.0108,0.4337 ± 0.0068,0.4333 ± 0.0081,0.4260 ± 0.0089,0.7323 ± 0.0190,0.6303 ± 0.0100,0.6425 ± 0.0108,0.6256 ± 0.0124,0.7167 ± 0.0154
extra_trees,0.6531 ± 0.0281,0.4382 ± 0.0204,0.4417 ± 0.0189,0.4359 ± 0.0190,0.7540 ± 0.0382,0.6395 ± 0.0289,0.6531 ± 0.0281,0.6403 ± 0.0276,0.7305 ± 0.0277,0.6473 ± 0.0140,0.4337 ± 0.0098,0.4387 ± 0.0098,0.4327 ± 0.0099,0.7459 ± 0.0152,0.6311 ± 0.0141,0.6473 ± 0.0140,0.6341 ± 0.0142,0.7245 ± 0.0127
xgboost,0.6685 ± 0.0235,0.4468 ± 0.0164,0.4556 ± 0.0161,0.4501 ± 0.0166,0.7509 ± 0.0265,0.6534 ± 0.0234,0.6685 ± 0.0235,0.6593 ± 0.0240,0.7425 ± 0.0232,0.6629 ± 0.0089,0.4751 ± 0.1075,0.4543 ± 0.0102,0.4502 ± 0.0146,0.7384 ± 0.0196,0.6472 ± 0.0142,0.6629 ± 0.0089,0.6531 ± 0.0093,0.7331 ± 0.0126
adaboost,0.5868 ± 0.0348,0.3986 ± 0.0232,0.4028 ± 0.0242,0.3980 ± 0.0247,0.6677 ± 0.0248,0.5769 ± 0.0331,0.5868 ± 0.0348,0.5780 ± 0.0363,0.6106 ± 0.0271,0.5978 ± 0.0125,0.4373 ± 0.0342,0.4186 ± 0.0114,0.4201 ± 0.0157,0.6754 ± 0.0179,0.5872 ± 0.0127,0.5978 ± 0.0125,0.5911 ± 0.0124,0.6105 ± 0.0155
svm,0.6502 ± 0.0236,0.4338 ± 0.0167,0.4415 ± 0.0162,0.4358 ± 0.0165,0.7378 ± 0.0366,0.6342 ± 0.0238,0.6502 ± 0.0236,0.6396 ± 0.0237,0.7152 ± 0.0286,0.6390 ± 0.0216,0.4261 ± 0.0146,0.4345 ± 0.0155,0.4287 ± 0.0155,0.7403 ± 0.0262,0.6210 ± 0.0212,0.6390 ± 0.0216,0.6276 ± 0.0221,0.7042 ± 0.0178
logistic_regression,0.6293 ± 0.0239,0.4784 ± 0.0657,0.4706 ± 0.0508,0.4721 ± 0.0565,0.7124 ± 0.0338,0.6272 ± 0.0249,0.6293 ± 0.0239,0.6269 ± 0.0242,0.6932 ± 0.0272,0.6244 ± 0.0163,0.4873 ± 0.0249,0.4633 ± 0.0197,0.4697 ± 0.0211,0.7296 ± 0.0277,0.6195 ± 0.0156,0.6244 ± 0.0163,0.6212 ± 0.0160,0.6916 ± 0.0164
knn,0.4575 ± 0.0335,0.3908 ± 0.0251,0.4829 ± 0.0658,0.3684 ± 0.0314,0.6190 ± 0.0193,0.5366 ± 0.0297,0.4575 ± 0.0335,0.4687 ± 0.0320,0.5652 ± 0.0237,0.4448 ± 0.0228,0.3822 ± 0.0163,0.4882 ± 0.0376,0.3691 ± 0.0223,0.6239 ± 0.0206,0.5133 ± 0.0206,0.4448 ± 0.0228,0.4550 ± 0.0189,0.5552 ± 0.0142
gaussian_nb,0.2938 ± 0.0826,0.3693 ± 0.0209,0.3208 ± 0.0590,0.2576 ± 0.0509,0.5080 ± 0.0261,0.5329 ± 0.0301,0.2938 ± 0.0826,0.3562 ± 0.0705,0.5365 ± 0.0196,0.3313 ± 0.0593,0.3717 ± 0.0179,0.2888 ± 0.0626,0.2789 ± 0.0378,0.4875 ± 0.0413,0.5371 ± 0.0227,0.3313 ± 0.0593,0.3902 ± 0.0477,0.5303 ± 0.0197
