,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5641 ± 0.0257,0.3940 ± 0.0284,0.3933 ± 0.0299,0.3928 ± 0.0288,0.5585 ± 0.0217,0.5671 ± 0.0253,0.5641 ± 0.0257,0.5645 ± 0.0252,0.5855 ± 0.0233,0.5649 ± 0.0233,0.4011 ± 0.0139,0.4007 ± 0.0151,0.4007 ± 0.0144,0.5630 ± 0.0133,0.5669 ± 0.0229,0.5649 ± 0.0233,0.5657 ± 0.0231,0.5880 ± 0.0225
random_forest,0.6645 ± 0.0302,0.4472 ± 0.0211,0.4493 ± 0.0211,0.4434 ± 0.0215,0.7457 ± 0.0489,0.6521 ± 0.0302,0.6645 ± 0.0302,0.6512 ± 0.0309,0.7313 ± 0.0344,0.6547 ± 0.0167,0.4399 ± 0.0115,0.4433 ± 0.0121,0.4372 ± 0.0125,0.7298 ± 0.0186,0.6398 ± 0.0165,0.6547 ± 0.0167,0.6407 ± 0.0177,0.7221 ± 0.0127
extra_trees,0.6685 ± 0.0180,0.4478 ± 0.0125,0.4533 ± 0.0122,0.4477 ± 0.0124,0.7436 ± 0.0294,0.6537 ± 0.0178,0.6685 ± 0.0180,0.6570 ± 0.0180,0.7416 ± 0.0302,0.6621 ± 0.0141,0.4434 ± 0.0095,0.4494 ± 0.0100,0.4435 ± 0.0101,0.7341 ± 0.0190,0.6454 ± 0.0138,0.6621 ± 0.0141,0.6495 ± 0.0145,0.7360 ± 0.0119
xgboost,0.6751 ± 0.0247,0.4514 ± 0.0170,0.4603 ± 0.0167,0.4546 ± 0.0175,0.7493 ± 0.0199,0.6601 ± 0.0243,0.6751 ± 0.0247,0.6657 ± 0.0254,0.7515 ± 0.0252,0.6704 ± 0.0137,0.4472 ± 0.0094,0.4579 ± 0.0096,0.4520 ± 0.0095,0.7383 ± 0.0067,0.6520 ± 0.0136,0.6704 ± 0.0137,0.6604 ± 0.0136,0.7446 ± 0.0085
adaboost,0.6311 ± 0.0241,0.4646 ± 0.1075,0.4380 ± 0.0198,0.4368 ± 0.0304,0.6936 ± 0.0190,0.6253 ± 0.0238,0.6311 ± 0.0241,0.6219 ± 0.0230,0.6453 ± 0.0231,0.6116 ± 0.0189,0.4373 ± 0.0451,0.4255 ± 0.0168,0.4252 ± 0.0218,0.6779 ± 0.0199,0.6011 ± 0.0187,0.6116 ± 0.0189,0.6054 ± 0.0189,0.6248 ± 0.0208
svm,0.6535 ± 0.0242,0.4367 ± 0.0170,0.4437 ± 0.0159,0.4381 ± 0.0161,0.7491 ± 0.0367,0.6383 ± 0.0241,0.6535 ± 0.0242,0.6427 ± 0.0237,0.7158 ± 0.0292,0.6396 ± 0.0147,0.4266 ± 0.0101,0.4351 ± 0.0104,0.4293 ± 0.0103,0.7401 ± 0.0168,0.6218 ± 0.0145,0.6396 ± 0.0147,0.6284 ± 0.0148,0.7039 ± 0.0140
logistic_regression,0.6440 ± 0.0264,0.4776 ± 0.0448,0.4857 ± 0.0516,0.4796 ± 0.0462,0.7151 ± 0.0475,0.6466 ± 0.0279,0.6440 ± 0.0264,0.6442 ± 0.0275,0.7134 ± 0.0278,0.6245 ± 0.0156,0.4763 ± 0.0148,0.4756 ± 0.0161,0.4754 ± 0.0149,0.7144 ± 0.0352,0.6248 ± 0.0149,0.6245 ± 0.0156,0.6244 ± 0.0152,0.6967 ± 0.0224
knn,0.5341 ± 0.0196,0.3598 ± 0.0150,0.3693 ± 0.0148,0.3599 ± 0.0127,0.5613 ± 0.0306,0.5289 ± 0.0223,0.5341 ± 0.0196,0.5248 ± 0.0178,0.5716 ± 0.0246,0.5245 ± 0.0144,0.3534 ± 0.0105,0.3636 ± 0.0102,0.3543 ± 0.0095,0.5730 ± 0.0291,0.5182 ± 0.0157,0.5245 ± 0.0144,0.5153 ± 0.0139,0.5678 ± 0.0172
gaussian_nb,0.3447 ± 0.1209,0.3965 ± 0.0236,0.3778 ± 0.0914,0.2901 ± 0.0751,0.5446 ± 0.0556,0.5675 ± 0.0310,0.3447 ± 0.1209,0.3948 ± 0.1009,0.5558 ± 0.0264,0.3642 ± 0.1077,0.3904 ± 0.0268,0.3935 ± 0.0973,0.3059 ± 0.0725,0.5514 ± 0.0595,0.5508 ± 0.0296,0.3642 ± 0.1077,0.4059 ± 0.0892,0.5532 ± 0.0297
