,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8245 ± 0.0278,0.6366 ± 0.0552,0.6561 ± 0.0767,0.6406 ± 0.0557,0.7745 ± 0.0412,0.8279 ± 0.0270,0.8245 ± 0.0278,0.8249 ± 0.0274,0.8392 ± 0.0257,0.8189 ± 0.0174,0.6529 ± 0.0239,0.6615 ± 0.0222,0.6561 ± 0.0221,0.7748 ± 0.0120,0.8213 ± 0.0162,0.8189 ± 0.0174,0.8198 ± 0.0168,0.8321 ± 0.0169
random_forest,0.8930 ± 0.0113,0.6287 ± 0.1082,0.6167 ± 0.0186,0.6116 ± 0.0296,0.9418 ± 0.0179,0.8733 ± 0.0157,0.8930 ± 0.0113,0.8817 ± 0.0117,0.9572 ± 0.0059,0.8929 ± 0.0045,0.6956 ± 0.1608,0.6201 ± 0.0115,0.6177 ± 0.0225,0.9560 ± 0.0057,0.8762 ± 0.0140,0.8929 ± 0.0045,0.8810 ± 0.0044,0.9604 ± 0.0031
extra_trees,0.8930 ± 0.0134,0.5957 ± 0.0084,0.6120 ± 0.0092,0.6035 ± 0.0089,0.9454 ± 0.0158,0.8709 ± 0.0123,0.8930 ± 0.0134,0.8815 ± 0.0129,0.9586 ± 0.0068,0.8981 ± 0.0073,0.6657 ± 0.1420,0.6202 ± 0.0102,0.6146 ± 0.0168,0.9578 ± 0.0058,0.8783 ± 0.0156,0.8981 ± 0.0073,0.8856 ± 0.0075,0.9615 ± 0.0035
xgboost,0.9007 ± 0.0118,0.7883 ± 0.1217,0.6858 ± 0.0473,0.7076 ± 0.0644,0.9398 ± 0.0269,0.8959 ± 0.0163,0.9007 ± 0.0118,0.8950 ± 0.0133,0.9602 ± 0.0060,0.8976 ± 0.0053,0.7971 ± 0.0701,0.6764 ± 0.0310,0.7004 ± 0.0444,0.9505 ± 0.0060,0.8916 ± 0.0066,0.8976 ± 0.0053,0.8912 ± 0.0047,0.9587 ± 0.0032
adaboost,0.8758 ± 0.0176,0.7430 ± 0.0605,0.7126 ± 0.0313,0.7189 ± 0.0330,0.9166 ± 0.0147,0.8770 ± 0.0138,0.8758 ± 0.0176,0.8752 ± 0.0157,0.9190 ± 0.0159,0.8731 ± 0.0075,0.7756 ± 0.0309,0.7202 ± 0.0276,0.7398 ± 0.0226,0.9262 ± 0.0072,0.8718 ± 0.0064,0.8731 ± 0.0075,0.8712 ± 0.0070,0.9271 ± 0.0067
svm,0.8923 ± 0.0107,0.6955 ± 0.1601,0.6267 ± 0.0219,0.6274 ± 0.0392,0.9357 ± 0.0143,0.8803 ± 0.0142,0.8923 ± 0.0107,0.8816 ± 0.0106,0.9532 ± 0.0090,0.8953 ± 0.0059,0.7634 ± 0.1763,0.6253 ± 0.0106,0.6230 ± 0.0193,0.9457 ± 0.0101,0.8856 ± 0.0167,0.8953 ± 0.0059,0.8831 ± 0.0062,0.9568 ± 0.0031
logistic_regression,0.8700 ± 0.0174,0.7523 ± 0.0578,0.6830 ± 0.0396,0.7009 ± 0.0438,0.9166 ± 0.0209,0.8688 ± 0.0181,0.8700 ± 0.0174,0.8665 ± 0.0172,0.9319 ± 0.0096,0.8772 ± 0.0095,0.7795 ± 0.0302,0.7164 ± 0.0225,0.7384 ± 0.0220,0.9289 ± 0.0155,0.8746 ± 0.0091,0.8772 ± 0.0095,0.8748 ± 0.0095,0.9386 ± 0.0064
knn,0.6220 ± 0.0226,0.5663 ± 0.0168,0.6453 ± 0.0289,0.4856 ± 0.0281,0.8279 ± 0.0248,0.7775 ± 0.0229,0.6220 ± 0.0226,0.5995 ± 0.0258,0.8208 ± 0.0260,0.6385 ± 0.0214,0.5794 ± 0.0121,0.6917 ± 0.0210,0.5156 ± 0.0259,0.8506 ± 0.0207,0.7807 ± 0.0120,0.6385 ± 0.0214,0.6192 ± 0.0265,0.8316 ± 0.0176
gaussian_nb,0.6861 ± 0.0558,0.5893 ± 0.0154,0.5728 ± 0.0554,0.5330 ± 0.0345,0.7428 ± 0.0354,0.8433 ± 0.0205,0.6861 ± 0.0558,0.7410 ± 0.0483,0.8578 ± 0.0197,0.6970 ± 0.0382,0.5771 ± 0.0086,0.5242 ± 0.0387,0.5304 ± 0.0229,0.7174 ± 0.0266,0.8297 ± 0.0106,0.6970 ± 0.0382,0.7499 ± 0.0281,0.8471 ± 0.0152
