,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8132 ± 0.0255,0.6363 ± 0.0698,0.6425 ± 0.0575,0.6349 ± 0.0585,0.7637 ± 0.0320,0.8186 ± 0.0213,0.8132 ± 0.0255,0.8153 ± 0.0232,0.8274 ± 0.0223,0.8173 ± 0.0058,0.6607 ± 0.0239,0.6778 ± 0.0246,0.6679 ± 0.0241,0.7826 ± 0.0129,0.8212 ± 0.0072,0.8173 ± 0.0058,0.8190 ± 0.0064,0.8312 ± 0.0071
random_forest,0.8982 ± 0.0109,0.5997 ± 0.0074,0.6146 ± 0.0076,0.6068 ± 0.0074,0.9483 ± 0.0139,0.8757 ± 0.0108,0.8982 ± 0.0109,0.8865 ± 0.0107,0.9565 ± 0.0075,0.8901 ± 0.0056,0.6280 ± 0.1041,0.6120 ± 0.0058,0.6057 ± 0.0104,0.9548 ± 0.0073,0.8682 ± 0.0087,0.8901 ± 0.0056,0.8776 ± 0.0053,0.9592 ± 0.0037
extra_trees,0.9004 ± 0.0139,0.6339 ± 0.1091,0.6211 ± 0.0202,0.6165 ± 0.0308,0.9518 ± 0.0124,0.8802 ± 0.0182,0.9004 ± 0.0139,0.8891 ± 0.0143,0.9591 ± 0.0075,0.8912 ± 0.0079,0.6952 ± 0.1643,0.6164 ± 0.0129,0.6133 ± 0.0206,0.9585 ± 0.0064,0.8748 ± 0.0194,0.8912 ± 0.0079,0.8791 ± 0.0085,0.9610 ± 0.0032
xgboost,0.8949 ± 0.0118,0.8202 ± 0.1278,0.6768 ± 0.0423,0.7026 ± 0.0588,0.9319 ± 0.0273,0.8920 ± 0.0171,0.8949 ± 0.0118,0.8891 ± 0.0124,0.9550 ± 0.0078,0.8964 ± 0.0071,0.8424 ± 0.0464,0.6804 ± 0.0172,0.7111 ± 0.0244,0.9450 ± 0.0072,0.8932 ± 0.0084,0.8964 ± 0.0071,0.8903 ± 0.0071,0.9572 ± 0.0035
adaboost,0.8711 ± 0.0187,0.7777 ± 0.0811,0.7225 ± 0.0456,0.7396 ± 0.0504,0.9138 ± 0.0187,0.8717 ± 0.0185,0.8711 ± 0.0187,0.8697 ± 0.0189,0.9047 ± 0.0171,0.8651 ± 0.0071,0.7614 ± 0.0300,0.7082 ± 0.0289,0.7274 ± 0.0268,0.9143 ± 0.0086,0.8627 ± 0.0066,0.8651 ± 0.0071,0.8631 ± 0.0070,0.9040 ± 0.0087
svm,0.8835 ± 0.0125,0.6569 ± 0.1397,0.6164 ± 0.0201,0.6134 ± 0.0352,0.9282 ± 0.0134,0.8702 ± 0.0146,0.8835 ± 0.0125,0.8727 ± 0.0126,0.9478 ± 0.0078,0.8854 ± 0.0068,0.6568 ± 0.1418,0.6132 ± 0.0097,0.6059 ± 0.0165,0.9439 ± 0.0084,0.8675 ± 0.0150,0.8854 ± 0.0068,0.8727 ± 0.0070,0.9518 ± 0.0026
logistic_regression,0.8718 ± 0.0169,0.7563 ± 0.0821,0.7072 ± 0.0451,0.7191 ± 0.0468,0.9221 ± 0.0139,0.8740 ± 0.0168,0.8718 ± 0.0169,0.8699 ± 0.0165,0.9394 ± 0.0083,0.8701 ± 0.0108,0.7329 ± 0.0394,0.6827 ± 0.0245,0.6978 ± 0.0259,0.9320 ± 0.0092,0.8671 ± 0.0113,0.8701 ± 0.0108,0.8669 ± 0.0111,0.9440 ± 0.0064
knn,0.5960 ± 0.0205,0.5776 ± 0.0250,0.6337 ± 0.0326,0.4863 ± 0.0361,0.8172 ± 0.0285,0.7508 ± 0.0151,0.5960 ± 0.0205,0.5439 ± 0.0298,0.7871 ± 0.0245,0.6061 ± 0.0219,0.5834 ± 0.0177,0.6400 ± 0.0237,0.5047 ± 0.0338,0.8242 ± 0.0119,0.7479 ± 0.0156,0.6061 ± 0.0219,0.5598 ± 0.0316,0.7935 ± 0.0147
gaussian_nb,0.6022 ± 0.0460,0.5748 ± 0.0193,0.5190 ± 0.0433,0.4814 ± 0.0271,0.7279 ± 0.0396,0.8256 ± 0.0303,0.6022 ± 0.0460,0.6697 ± 0.0472,0.8569 ± 0.0114,0.6222 ± 0.0267,0.5733 ± 0.0102,0.5036 ± 0.0300,0.4945 ± 0.0155,0.7075 ± 0.0229,0.8229 ± 0.0143,0.6222 ± 0.0267,0.6921 ± 0.0247,0.8475 ± 0.0165
