,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8304 ± 0.0245,0.6637 ± 0.0609,0.6825 ± 0.0840,0.6663 ± 0.0650,0.7895 ± 0.0412,0.8355 ± 0.0197,0.8304 ± 0.0245,0.8313 ± 0.0222,0.8448 ± 0.0202,0.8250 ± 0.0176,0.6711 ± 0.0341,0.6708 ± 0.0424,0.6699 ± 0.0379,0.7808 ± 0.0245,0.8248 ± 0.0178,0.8250 ± 0.0176,0.8246 ± 0.0177,0.8361 ± 0.0175
random_forest,0.8923 ± 0.0104,0.5951 ± 0.0067,0.6115 ± 0.0073,0.6029 ± 0.0071,0.9474 ± 0.0134,0.8701 ± 0.0099,0.8923 ± 0.0104,0.8806 ± 0.0103,0.9573 ± 0.0056,0.8950 ± 0.0038,0.5970 ± 0.0027,0.6145 ± 0.0025,0.6056 ± 0.0026,0.9535 ± 0.0072,0.8697 ± 0.0037,0.8950 ± 0.0038,0.8821 ± 0.0038,0.9594 ± 0.0028
extra_trees,0.8960 ± 0.0137,0.5974 ± 0.0090,0.6141 ± 0.0097,0.6053 ± 0.0093,0.9477 ± 0.0129,0.8736 ± 0.0133,0.8960 ± 0.0137,0.8842 ± 0.0135,0.9588 ± 0.0066,0.8954 ± 0.0066,0.6086 ± 0.0349,0.6167 ± 0.0065,0.6092 ± 0.0102,0.9526 ± 0.0081,0.8714 ± 0.0067,0.8954 ± 0.0066,0.8830 ± 0.0064,0.9594 ± 0.0026
xgboost,0.8982 ± 0.0114,0.7559 ± 0.1307,0.6704 ± 0.0505,0.6853 ± 0.0654,0.9424 ± 0.0215,0.8907 ± 0.0177,0.8982 ± 0.0114,0.8913 ± 0.0132,0.9594 ± 0.0043,0.8975 ± 0.0074,0.7938 ± 0.0607,0.6571 ± 0.0167,0.6747 ± 0.0235,0.9473 ± 0.0095,0.8909 ± 0.0067,0.8975 ± 0.0074,0.8896 ± 0.0067,0.9582 ± 0.0028
adaboost,0.8725 ± 0.0183,0.7236 ± 0.0551,0.7014 ± 0.0404,0.7068 ± 0.0443,0.9185 ± 0.0121,0.8729 ± 0.0150,0.8725 ± 0.0183,0.8718 ± 0.0164,0.9191 ± 0.0133,0.8731 ± 0.0062,0.7561 ± 0.0452,0.7100 ± 0.0259,0.7260 ± 0.0258,0.9217 ± 0.0087,0.8717 ± 0.0062,0.8731 ± 0.0062,0.8715 ± 0.0061,0.9235 ± 0.0100
svm,0.8912 ± 0.0111,0.5948 ± 0.0068,0.6124 ± 0.0071,0.6020 ± 0.0075,0.9451 ± 0.0123,0.8715 ± 0.0095,0.8912 ± 0.0111,0.8791 ± 0.0111,0.9550 ± 0.0083,0.8945 ± 0.0059,0.5963 ± 0.0038,0.6160 ± 0.0039,0.6052 ± 0.0040,0.9521 ± 0.0081,0.8707 ± 0.0053,0.8945 ± 0.0059,0.8813 ± 0.0058,0.9585 ± 0.0029
logistic_regression,0.8711 ± 0.0169,0.7635 ± 0.0572,0.6927 ± 0.0449,0.7121 ± 0.0492,0.9171 ± 0.0213,0.8701 ± 0.0179,0.8711 ± 0.0169,0.8678 ± 0.0169,0.9321 ± 0.0095,0.8769 ± 0.0093,0.7737 ± 0.0311,0.7162 ± 0.0236,0.7368 ± 0.0244,0.9293 ± 0.0156,0.8742 ± 0.0091,0.8769 ± 0.0093,0.8745 ± 0.0092,0.9388 ± 0.0063
knn,0.7165 ± 0.0230,0.5134 ± 0.0120,0.5018 ± 0.0148,0.4776 ± 0.0174,0.7651 ± 0.0328,0.7602 ± 0.0176,0.7165 ± 0.0230,0.6940 ± 0.0262,0.8412 ± 0.0244,0.7181 ± 0.0146,0.5083 ± 0.0070,0.5041 ± 0.0093,0.4803 ± 0.0109,0.7883 ± 0.0132,0.7499 ± 0.0101,0.7181 ± 0.0146,0.6960 ± 0.0163,0.8474 ± 0.0106
gaussian_nb,0.6634 ± 0.0560,0.5847 ± 0.0135,0.5623 ± 0.0533,0.5195 ± 0.0325,0.7383 ± 0.0335,0.8378 ± 0.0196,0.6634 ± 0.0560,0.7225 ± 0.0500,0.8531 ± 0.0202,0.6813 ± 0.0450,0.5777 ± 0.0095,0.5261 ± 0.0433,0.5250 ± 0.0269,0.7147 ± 0.0270,0.8290 ± 0.0119,0.6813 ± 0.0450,0.7384 ± 0.0342,0.8427 ± 0.0156
