,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8278 ± 0.0219,0.6458 ± 0.0641,0.6437 ± 0.0533,0.6386 ± 0.0481,0.7686 ± 0.0312,0.8297 ± 0.0223,0.8278 ± 0.0219,0.8279 ± 0.0214,0.8402 ± 0.0207,0.8302 ± 0.0124,0.6605 ± 0.0476,0.6533 ± 0.0467,0.6553 ± 0.0459,0.7735 ± 0.0262,0.8288 ± 0.0133,0.8302 ± 0.0124,0.8292 ± 0.0126,0.8406 ± 0.0114
random_forest,0.9011 ± 0.0129,0.7851 ± 0.1503,0.6494 ± 0.0275,0.6640 ± 0.0427,0.9438 ± 0.0176,0.8943 ± 0.0201,0.9011 ± 0.0129,0.8929 ± 0.0133,0.9601 ± 0.0070,0.8964 ± 0.0066,0.7362 ± 0.1177,0.6418 ± 0.0280,0.6510 ± 0.0435,0.9552 ± 0.0078,0.8839 ± 0.0136,0.8964 ± 0.0066,0.8867 ± 0.0070,0.9614 ± 0.0034
extra_trees,0.8982 ± 0.0152,0.7160 ± 0.1610,0.6339 ± 0.0277,0.6390 ± 0.0446,0.9504 ± 0.0091,0.8856 ± 0.0214,0.8982 ± 0.0152,0.8885 ± 0.0154,0.9606 ± 0.0068,0.8970 ± 0.0067,0.7931 ± 0.1253,0.6370 ± 0.0150,0.6461 ± 0.0260,0.9558 ± 0.0075,0.8889 ± 0.0143,0.8970 ± 0.0067,0.8869 ± 0.0068,0.9616 ± 0.0025
xgboost,0.8952 ± 0.0135,0.7788 ± 0.1146,0.6954 ± 0.0565,0.7112 ± 0.0618,0.9227 ± 0.0285,0.8926 ± 0.0141,0.8952 ± 0.0135,0.8911 ± 0.0135,0.9538 ± 0.0053,0.8914 ± 0.0068,0.7690 ± 0.0496,0.6964 ± 0.0339,0.7176 ± 0.0388,0.9399 ± 0.0091,0.8863 ± 0.0076,0.8914 ± 0.0068,0.8873 ± 0.0067,0.9540 ± 0.0039
adaboost,0.8769 ± 0.0207,0.7265 ± 0.0671,0.7093 ± 0.0416,0.7056 ± 0.0332,0.9138 ± 0.0108,0.8811 ± 0.0159,0.8769 ± 0.0207,0.8774 ± 0.0174,0.9247 ± 0.0102,0.8693 ± 0.0083,0.7286 ± 0.0433,0.7205 ± 0.0272,0.7215 ± 0.0292,0.9178 ± 0.0128,0.8709 ± 0.0075,0.8693 ± 0.0083,0.8697 ± 0.0077,0.9200 ± 0.0112
svm,0.9004 ± 0.0102,0.7839 ± 0.1616,0.6452 ± 0.0208,0.6566 ± 0.0383,0.9433 ± 0.0083,0.8935 ± 0.0108,0.9004 ± 0.0102,0.8911 ± 0.0092,0.9554 ± 0.0068,0.9017 ± 0.0056,0.8400 ± 0.1380,0.6480 ± 0.0175,0.6619 ± 0.0310,0.9449 ± 0.0087,0.8971 ± 0.0121,0.9017 ± 0.0056,0.8919 ± 0.0058,0.9558 ± 0.0039
logistic_regression,0.8740 ± 0.0170,0.6704 ± 0.0385,0.7005 ± 0.0602,0.6773 ± 0.0411,0.9307 ± 0.0106,0.8850 ± 0.0110,0.8740 ± 0.0170,0.8764 ± 0.0143,0.9428 ± 0.0070,0.8843 ± 0.0087,0.7225 ± 0.0310,0.7505 ± 0.0298,0.7337 ± 0.0304,0.9326 ± 0.0099,0.8899 ± 0.0070,0.8843 ± 0.0087,0.8857 ± 0.0081,0.9435 ± 0.0053
knn,0.8648 ± 0.0134,0.7124 ± 0.0985,0.6735 ± 0.0620,0.6726 ± 0.0606,0.8637 ± 0.0405,0.8741 ± 0.0127,0.8648 ± 0.0134,0.8605 ± 0.0140,0.9301 ± 0.0084,0.8659 ± 0.0096,0.7078 ± 0.0263,0.6896 ± 0.0175,0.6924 ± 0.0200,0.8642 ± 0.0130,0.8728 ± 0.0068,0.8659 ± 0.0096,0.8629 ± 0.0093,0.9288 ± 0.0052
gaussian_nb,0.8095 ± 0.0242,0.6526 ± 0.0192,0.7855 ± 0.0571,0.6515 ± 0.0262,0.8983 ± 0.0294,0.8862 ± 0.0162,0.8095 ± 0.0242,0.8336 ± 0.0218,0.9257 ± 0.0117,0.8219 ± 0.0146,0.6652 ± 0.0093,0.8007 ± 0.0168,0.6740 ± 0.0163,0.8914 ± 0.0141,0.8858 ± 0.0071,0.8219 ± 0.0146,0.8435 ± 0.0114,0.9227 ± 0.0069
