,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8348 ± 0.0133,0.6605 ± 0.0461,0.6670 ± 0.0737,0.6571 ± 0.0494,0.7824 ± 0.0377,0.8354 ± 0.0117,0.8348 ± 0.0133,0.8340 ± 0.0119,0.8466 ± 0.0113,0.8333 ± 0.0116,0.6661 ± 0.0263,0.6700 ± 0.0272,0.6671 ± 0.0252,0.7836 ± 0.0139,0.8345 ± 0.0108,0.8333 ± 0.0116,0.8338 ± 0.0111,0.8459 ± 0.0114
random_forest,0.9011 ± 0.0145,0.7342 ± 0.1767,0.6353 ± 0.0298,0.6416 ± 0.0479,0.9481 ± 0.0075,0.8885 ± 0.0236,0.9011 ± 0.0145,0.8911 ± 0.0156,0.9581 ± 0.0069,0.8948 ± 0.0066,0.6638 ± 0.1373,0.6176 ± 0.0054,0.6124 ± 0.0118,0.9537 ± 0.0065,0.8752 ± 0.0086,0.8948 ± 0.0066,0.8824 ± 0.0060,0.9585 ± 0.0039
extra_trees,0.8996 ± 0.0131,0.7998 ± 0.1685,0.6433 ± 0.0217,0.6570 ± 0.0396,0.9506 ± 0.0094,0.8922 ± 0.0141,0.8996 ± 0.0131,0.8905 ± 0.0121,0.9602 ± 0.0060,0.8928 ± 0.0052,0.8289 ± 0.1605,0.6284 ± 0.0134,0.6344 ± 0.0245,0.9569 ± 0.0063,0.8872 ± 0.0139,0.8928 ± 0.0052,0.8818 ± 0.0053,0.9608 ± 0.0025
xgboost,0.8930 ± 0.0114,0.8658 ± 0.0732,0.6840 ± 0.0310,0.7143 ± 0.0361,0.9402 ± 0.0175,0.8928 ± 0.0127,0.8930 ± 0.0114,0.8878 ± 0.0111,0.9568 ± 0.0082,0.8972 ± 0.0086,0.8642 ± 0.0377,0.6945 ± 0.0250,0.7305 ± 0.0322,0.9381 ± 0.0089,0.8952 ± 0.0094,0.8972 ± 0.0086,0.8919 ± 0.0086,0.9532 ± 0.0059
adaboost,0.8685 ± 0.0219,0.7494 ± 0.0496,0.7208 ± 0.0343,0.7294 ± 0.0319,0.9067 ± 0.0226,0.8688 ± 0.0208,0.8685 ± 0.0219,0.8677 ± 0.0217,0.8980 ± 0.0238,0.8662 ± 0.0084,0.7620 ± 0.0396,0.7160 ± 0.0254,0.7328 ± 0.0244,0.9057 ± 0.0072,0.8646 ± 0.0083,0.8662 ± 0.0084,0.8647 ± 0.0084,0.8955 ± 0.0099
svm,0.8971 ± 0.0068,0.5983 ± 0.0045,0.6162 ± 0.0047,0.6060 ± 0.0046,0.9497 ± 0.0095,0.8763 ± 0.0067,0.8971 ± 0.0068,0.8850 ± 0.0067,0.9579 ± 0.0063,0.8992 ± 0.0072,0.5993 ± 0.0048,0.6187 ± 0.0047,0.6084 ± 0.0049,0.9530 ± 0.0066,0.8745 ± 0.0067,0.8992 ± 0.0072,0.8861 ± 0.0071,0.9585 ± 0.0036
logistic_regression,0.8875 ± 0.0143,0.7429 ± 0.0496,0.7821 ± 0.0613,0.7534 ± 0.0474,0.9390 ± 0.0110,0.8984 ± 0.0112,0.8875 ± 0.0143,0.8890 ± 0.0130,0.9503 ± 0.0070,0.8887 ± 0.0085,0.7548 ± 0.0344,0.7798 ± 0.0401,0.7644 ± 0.0356,0.9430 ± 0.0111,0.8934 ± 0.0075,0.8887 ± 0.0085,0.8891 ± 0.0082,0.9487 ± 0.0042
knn,0.7571 ± 0.0230,0.6655 ± 0.1739,0.5464 ± 0.0281,0.5400 ± 0.0460,0.8029 ± 0.0291,0.7971 ± 0.0208,0.7571 ± 0.0230,0.7399 ± 0.0256,0.8587 ± 0.0117,0.7566 ± 0.0139,0.7960 ± 0.1434,0.5504 ± 0.0204,0.5480 ± 0.0326,0.8156 ± 0.0129,0.8031 ± 0.0179,0.7566 ± 0.0139,0.7397 ± 0.0160,0.8635 ± 0.0074
gaussian_nb,0.8429 ± 0.0317,0.6654 ± 0.0361,0.7560 ± 0.0771,0.6793 ± 0.0489,0.8610 ± 0.0706,0.8820 ± 0.0213,0.8429 ± 0.0317,0.8573 ± 0.0257,0.9218 ± 0.0161,0.8330 ± 0.0108,0.6636 ± 0.0116,0.7699 ± 0.0325,0.6804 ± 0.0159,0.8692 ± 0.0278,0.8727 ± 0.0090,0.8330 ± 0.0108,0.8479 ± 0.0086,0.9195 ± 0.0034
