,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8355 ± 0.0110,0.6757 ± 0.0546,0.6810 ± 0.0681,0.6742 ± 0.0554,0.7900 ± 0.0355,0.8397 ± 0.0089,0.8355 ± 0.0110,0.8367 ± 0.0093,0.8485 ± 0.0085,0.8360 ± 0.0146,0.6803 ± 0.0285,0.6855 ± 0.0379,0.6822 ± 0.0326,0.7919 ± 0.0215,0.8367 ± 0.0152,0.8360 ± 0.0146,0.8362 ± 0.0149,0.8473 ± 0.0147
random_forest,0.9015 ± 0.0132,0.8010 ± 0.1764,0.6446 ± 0.0293,0.6582 ± 0.0474,0.9478 ± 0.0110,0.8939 ± 0.0227,0.9015 ± 0.0132,0.8924 ± 0.0143,0.9582 ± 0.0061,0.8962 ± 0.0077,0.8314 ± 0.1607,0.6394 ± 0.0214,0.6517 ± 0.0373,0.9540 ± 0.0072,0.8908 ± 0.0153,0.8962 ± 0.0077,0.8862 ± 0.0080,0.9589 ± 0.0040
extra_trees,0.9011 ± 0.0139,0.7676 ± 0.1755,0.6397 ± 0.0261,0.6498 ± 0.0442,0.9514 ± 0.0145,0.8911 ± 0.0191,0.9011 ± 0.0139,0.8916 ± 0.0139,0.9601 ± 0.0065,0.8920 ± 0.0063,0.7951 ± 0.1716,0.6278 ± 0.0176,0.6332 ± 0.0315,0.9577 ± 0.0052,0.8837 ± 0.0151,0.8920 ± 0.0063,0.8810 ± 0.0063,0.9601 ± 0.0031
xgboost,0.8956 ± 0.0097,0.8547 ± 0.0690,0.6949 ± 0.0404,0.7243 ± 0.0426,0.9339 ± 0.0223,0.8950 ± 0.0096,0.8956 ± 0.0097,0.8909 ± 0.0110,0.9569 ± 0.0090,0.8970 ± 0.0092,0.8456 ± 0.0503,0.7067 ± 0.0194,0.7426 ± 0.0262,0.9381 ± 0.0109,0.8945 ± 0.0100,0.8970 ± 0.0092,0.8928 ± 0.0093,0.9539 ± 0.0065
adaboost,0.8700 ± 0.0183,0.7322 ± 0.0581,0.7276 ± 0.0402,0.7257 ± 0.0424,0.9076 ± 0.0199,0.8723 ± 0.0174,0.8700 ± 0.0183,0.8701 ± 0.0176,0.8989 ± 0.0157,0.8704 ± 0.0111,0.7641 ± 0.0419,0.7313 ± 0.0270,0.7437 ± 0.0270,0.9081 ± 0.0114,0.8695 ± 0.0113,0.8704 ± 0.0111,0.8695 ± 0.0113,0.8972 ± 0.0160
svm,0.9018 ± 0.0073,0.8904 ± 0.1082,0.6826 ± 0.0390,0.7120 ± 0.0547,0.9471 ± 0.0110,0.9036 ± 0.0114,0.9018 ± 0.0073,0.8952 ± 0.0080,0.9574 ± 0.0062,0.9027 ± 0.0066,0.9001 ± 0.0490,0.6665 ± 0.0164,0.6901 ± 0.0242,0.9482 ± 0.0114,0.9037 ± 0.0074,0.9027 ± 0.0066,0.8945 ± 0.0064,0.9576 ± 0.0038
logistic_regression,0.8879 ± 0.0146,0.7446 ± 0.0494,0.7823 ± 0.0608,0.7540 ± 0.0464,0.9393 ± 0.0113,0.8987 ± 0.0118,0.8879 ± 0.0146,0.8894 ± 0.0133,0.9504 ± 0.0071,0.8888 ± 0.0087,0.7559 ± 0.0363,0.7747 ± 0.0372,0.7628 ± 0.0349,0.9428 ± 0.0114,0.8930 ± 0.0076,0.8888 ± 0.0087,0.8891 ± 0.0083,0.9486 ± 0.0045
knn,0.7568 ± 0.0251,0.7130 ± 0.0969,0.6141 ± 0.0634,0.6191 ± 0.0728,0.8038 ± 0.0300,0.8078 ± 0.0203,0.7568 ± 0.0251,0.7439 ± 0.0289,0.8601 ± 0.0123,0.7572 ± 0.0137,0.7331 ± 0.0317,0.6173 ± 0.0296,0.6305 ± 0.0314,0.8167 ± 0.0130,0.8054 ± 0.0099,0.7572 ± 0.0137,0.7452 ± 0.0155,0.8652 ± 0.0076
gaussian_nb,0.8473 ± 0.0317,0.6688 ± 0.0360,0.7543 ± 0.0754,0.6840 ± 0.0494,0.8624 ± 0.0710,0.8824 ± 0.0207,0.8473 ± 0.0317,0.8603 ± 0.0256,0.9223 ± 0.0160,0.8352 ± 0.0105,0.6638 ± 0.0144,0.7643 ± 0.0382,0.6811 ± 0.0194,0.8698 ± 0.0280,0.8718 ± 0.0091,0.8352 ± 0.0105,0.8490 ± 0.0088,0.9196 ± 0.0028
