,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5381 ± 0.0193,0.3831 ± 0.0253,0.3857 ± 0.0289,0.3828 ± 0.0260,0.5471 ± 0.0191,0.5436 ± 0.0180,0.5381 ± 0.0193,0.5401 ± 0.0185,0.5628 ± 0.0176,0.5307 ± 0.0172,0.3911 ± 0.0213,0.3907 ± 0.0208,0.3904 ± 0.0205,0.5463 ± 0.0137,0.5314 ± 0.0174,0.5307 ± 0.0172,0.5308 ± 0.0171,0.5529 ± 0.0169
random_forest,0.6311 ± 0.0218,0.4248 ± 0.0149,0.4251 ± 0.0154,0.4183 ± 0.0161,0.7233 ± 0.0344,0.6196 ± 0.0214,0.6311 ± 0.0218,0.6157 ± 0.0230,0.7005 ± 0.0181,0.6281 ± 0.0197,0.4238 ± 0.0140,0.4231 ± 0.0141,0.4154 ± 0.0149,0.7259 ± 0.0156,0.6160 ± 0.0200,0.6281 ± 0.0197,0.6104 ± 0.0211,0.6850 ± 0.0162
extra_trees,0.6377 ± 0.0232,0.4290 ± 0.0158,0.4297 ± 0.0166,0.4228 ± 0.0174,0.7287 ± 0.0304,0.6258 ± 0.0228,0.6377 ± 0.0232,0.6223 ± 0.0248,0.7061 ± 0.0326,0.6318 ± 0.0175,0.4243 ± 0.0118,0.4266 ± 0.0126,0.4197 ± 0.0133,0.7212 ± 0.0181,0.6173 ± 0.0170,0.6318 ± 0.0175,0.6161 ± 0.0187,0.6937 ± 0.0166
xgboost,0.6418 ± 0.0260,0.4283 ± 0.0177,0.4370 ± 0.0169,0.4314 ± 0.0173,0.7244 ± 0.0319,0.6267 ± 0.0254,0.6418 ± 0.0260,0.6324 ± 0.0257,0.7155 ± 0.0242,0.6294 ± 0.0154,0.4307 ± 0.0407,0.4309 ± 0.0136,0.4269 ± 0.0169,0.7302 ± 0.0214,0.6131 ± 0.0170,0.6294 ± 0.0154,0.6201 ± 0.0158,0.7031 ± 0.0120
adaboost,0.5733 ± 0.0362,0.3995 ± 0.0644,0.3945 ± 0.0338,0.3909 ± 0.0391,0.6328 ± 0.0191,0.5626 ± 0.0385,0.5733 ± 0.0362,0.5636 ± 0.0360,0.5758 ± 0.0341,0.5616 ± 0.0227,0.3909 ± 0.0416,0.3843 ± 0.0169,0.3813 ± 0.0192,0.6391 ± 0.0277,0.5468 ± 0.0227,0.5616 ± 0.0227,0.5513 ± 0.0224,0.5713 ± 0.0266
svm,0.6311 ± 0.0257,0.4204 ± 0.0173,0.4296 ± 0.0180,0.4239 ± 0.0179,0.7107 ± 0.0276,0.6152 ± 0.0252,0.6311 ± 0.0257,0.6216 ± 0.0258,0.6978 ± 0.0242,0.6220 ± 0.0170,0.4139 ± 0.0114,0.4244 ± 0.0118,0.4187 ± 0.0117,0.7067 ± 0.0244,0.6040 ± 0.0166,0.6220 ± 0.0170,0.6123 ± 0.0168,0.6786 ± 0.0202
logistic_regression,0.6099 ± 0.0259,0.4820 ± 0.0643,0.4762 ± 0.0573,0.4771 ± 0.0599,0.6737 ± 0.0357,0.6118 ± 0.0262,0.6099 ± 0.0259,0.6087 ± 0.0254,0.6725 ± 0.0265,0.5950 ± 0.0194,0.4573 ± 0.0287,0.4384 ± 0.0202,0.4437 ± 0.0225,0.6744 ± 0.0304,0.5917 ± 0.0199,0.5950 ± 0.0194,0.5923 ± 0.0193,0.6533 ± 0.0245
knn,0.4853 ± 0.0302,0.3889 ± 0.0338,0.4490 ± 0.0659,0.3925 ± 0.0345,0.6105 ± 0.0428,0.5133 ± 0.0333,0.4853 ± 0.0302,0.4891 ± 0.0273,0.5518 ± 0.0384,0.4772 ± 0.0254,0.3764 ± 0.0213,0.4130 ± 0.0360,0.3764 ± 0.0277,0.5886 ± 0.0243,0.5070 ± 0.0252,0.4772 ± 0.0254,0.4832 ± 0.0265,0.5473 ± 0.0239
gaussian_nb,0.2099 ± 0.0398,0.3879 ± 0.0311,0.2682 ± 0.0525,0.2066 ± 0.0302,0.4860 ± 0.0308,0.5628 ± 0.0438,0.2099 ± 0.0398,0.2848 ± 0.0483,0.5376 ± 0.0076,0.2285 ± 0.0313,0.3580 ± 0.0120,0.2323 ± 0.0291,0.2145 ± 0.0213,0.4593 ± 0.0222,0.5194 ± 0.0159,0.2285 ± 0.0313,0.2977 ± 0.0335,0.5226 ± 0.0153
