,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8289 ± 0.0292,0.6577 ± 0.0403,0.6810 ± 0.0454,0.6635 ± 0.0376,0.7887 ± 0.0288,0.8360 ± 0.0258,0.8289 ± 0.0292,0.8317 ± 0.0276,0.8446 ± 0.0255,0.8263 ± 0.0135,0.6624 ± 0.0275,0.6701 ± 0.0185,0.6648 ± 0.0211,0.7815 ± 0.0110,0.8288 ± 0.0110,0.8263 ± 0.0135,0.8273 ± 0.0122,0.8395 ± 0.0111
random_forest,0.8985 ± 0.0091,0.6324 ± 0.1060,0.6204 ± 0.0160,0.6153 ± 0.0272,0.9489 ± 0.0108,0.8786 ± 0.0123,0.8985 ± 0.0091,0.8872 ± 0.0093,0.9586 ± 0.0067,0.8961 ± 0.0066,0.6311 ± 0.1046,0.6187 ± 0.0113,0.6129 ± 0.0205,0.9528 ± 0.0049,0.8735 ± 0.0101,0.8961 ± 0.0066,0.8836 ± 0.0065,0.9600 ± 0.0033
extra_trees,0.8993 ± 0.0101,0.6000 ± 0.0064,0.6164 ± 0.0071,0.6078 ± 0.0067,0.9408 ± 0.0167,0.8773 ± 0.0095,0.8993 ± 0.0101,0.8878 ± 0.0098,0.9579 ± 0.0061,0.8972 ± 0.0046,0.6490 ± 0.0814,0.6212 ± 0.0094,0.6172 ± 0.0168,0.9564 ± 0.0085,0.8767 ± 0.0090,0.8972 ± 0.0046,0.8852 ± 0.0047,0.9620 ± 0.0033
xgboost,0.8974 ± 0.0159,0.8276 ± 0.1018,0.6879 ± 0.0481,0.7126 ± 0.0574,0.9340 ± 0.0217,0.8956 ± 0.0178,0.8974 ± 0.0159,0.8920 ± 0.0166,0.9579 ± 0.0087,0.8959 ± 0.0067,0.7953 ± 0.0356,0.6839 ± 0.0269,0.7087 ± 0.0329,0.9456 ± 0.0082,0.8906 ± 0.0072,0.8959 ± 0.0067,0.8903 ± 0.0068,0.9574 ± 0.0037
adaboost,0.8744 ± 0.0239,0.7246 ± 0.0752,0.7160 ± 0.0622,0.7111 ± 0.0620,0.9141 ± 0.0136,0.8777 ± 0.0189,0.8744 ± 0.0239,0.8748 ± 0.0212,0.9214 ± 0.0211,0.8712 ± 0.0112,0.7482 ± 0.0409,0.7214 ± 0.0308,0.7307 ± 0.0280,0.9201 ± 0.0100,0.8706 ± 0.0115,0.8712 ± 0.0112,0.8704 ± 0.0114,0.9215 ± 0.0105
svm,0.8985 ± 0.0088,0.6659 ± 0.1385,0.6261 ± 0.0178,0.6234 ± 0.0326,0.9317 ± 0.0222,0.8828 ± 0.0113,0.8985 ± 0.0088,0.8874 ± 0.0082,0.9532 ± 0.0105,0.9019 ± 0.0064,0.8011 ± 0.1723,0.6328 ± 0.0131,0.6341 ± 0.0235,0.9412 ± 0.0099,0.8943 ± 0.0160,0.9019 ± 0.0064,0.8902 ± 0.0066,0.9553 ± 0.0037
logistic_regression,0.8729 ± 0.0115,0.7004 ± 0.0692,0.6890 ± 0.0563,0.6920 ± 0.0606,0.9132 ± 0.0188,0.8706 ± 0.0100,0.8729 ± 0.0115,0.8704 ± 0.0109,0.9361 ± 0.0082,0.8786 ± 0.0077,0.7282 ± 0.0325,0.7019 ± 0.0295,0.7123 ± 0.0307,0.9236 ± 0.0128,0.8755 ± 0.0073,0.8786 ± 0.0077,0.8765 ± 0.0073,0.9399 ± 0.0081
knn,0.6722 ± 0.0235,0.5828 ± 0.0160,0.6680 ± 0.0354,0.5343 ± 0.0249,0.8450 ± 0.0295,0.7933 ± 0.0172,0.6722 ± 0.0235,0.6641 ± 0.0278,0.8413 ± 0.0232,0.6832 ± 0.0213,0.5929 ± 0.0125,0.7071 ± 0.0243,0.5608 ± 0.0233,0.8570 ± 0.0151,0.7901 ± 0.0104,0.6832 ± 0.0213,0.6779 ± 0.0235,0.8446 ± 0.0119
gaussian_nb,0.7121 ± 0.0804,0.5989 ± 0.0155,0.6093 ± 0.0671,0.5507 ± 0.0521,0.7778 ± 0.0438,0.8501 ± 0.0140,0.7121 ± 0.0804,0.7544 ± 0.0693,0.8809 ± 0.0124,0.7241 ± 0.0679,0.6030 ± 0.0187,0.6251 ± 0.0594,0.5672 ± 0.0478,0.7815 ± 0.0348,0.8463 ± 0.0155,0.7241 ± 0.0679,0.7669 ± 0.0536,0.8796 ± 0.0108
