,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8278 ± 0.0277,0.6242 ± 0.0508,0.6264 ± 0.0451,0.6224 ± 0.0457,0.7607 ± 0.0260,0.8313 ± 0.0219,0.8278 ± 0.0277,0.8290 ± 0.0245,0.8425 ± 0.0229,0.8335 ± 0.0100,0.6710 ± 0.0316,0.6820 ± 0.0394,0.6753 ± 0.0339,0.7896 ± 0.0199,0.8354 ± 0.0098,0.8335 ± 0.0100,0.8342 ± 0.0097,0.8459 ± 0.0097
random_forest,0.8960 ± 0.0104,0.6145 ± 0.0555,0.6191 ± 0.0179,0.6128 ± 0.0262,0.9488 ± 0.0116,0.8759 ± 0.0121,0.8960 ± 0.0104,0.8848 ± 0.0105,0.9596 ± 0.0066,0.8953 ± 0.0055,0.6392 ± 0.1055,0.6220 ± 0.0169,0.6185 ± 0.0299,0.9584 ± 0.0064,0.8744 ± 0.0098,0.8953 ± 0.0055,0.8836 ± 0.0052,0.9616 ± 0.0027
extra_trees,0.8952 ± 0.0126,0.6808 ± 0.1435,0.6273 ± 0.0248,0.6289 ± 0.0407,0.9484 ± 0.0137,0.8802 ± 0.0174,0.8952 ± 0.0126,0.8852 ± 0.0126,0.9614 ± 0.0077,0.8969 ± 0.0038,0.7817 ± 0.1458,0.6300 ± 0.0111,0.6338 ± 0.0207,0.9571 ± 0.0079,0.8876 ± 0.0126,0.8969 ± 0.0038,0.8859 ± 0.0036,0.9627 ± 0.0031
xgboost,0.8949 ± 0.0136,0.7516 ± 0.0916,0.6725 ± 0.0404,0.6877 ± 0.0467,0.9431 ± 0.0184,0.8901 ± 0.0151,0.8949 ± 0.0136,0.8898 ± 0.0138,0.9577 ± 0.0064,0.8932 ± 0.0079,0.7738 ± 0.0763,0.6731 ± 0.0286,0.6959 ± 0.0410,0.9464 ± 0.0078,0.8867 ± 0.0090,0.8932 ± 0.0079,0.8874 ± 0.0080,0.9573 ± 0.0036
adaboost,0.8692 ± 0.0168,0.7286 ± 0.0481,0.7074 ± 0.0243,0.7103 ± 0.0207,0.9223 ± 0.0159,0.8720 ± 0.0136,0.8692 ± 0.0168,0.8691 ± 0.0157,0.9250 ± 0.0138,0.8730 ± 0.0079,0.7484 ± 0.0383,0.7066 ± 0.0222,0.7219 ± 0.0229,0.9260 ± 0.0087,0.8711 ± 0.0082,0.8730 ± 0.0079,0.8713 ± 0.0081,0.9263 ± 0.0074
svm,0.9015 ± 0.0127,0.6013 ± 0.0085,0.6189 ± 0.0086,0.6092 ± 0.0087,0.9427 ± 0.0082,0.8803 ± 0.0121,0.9015 ± 0.0127,0.8896 ± 0.0127,0.9561 ± 0.0072,0.9005 ± 0.0070,0.6003 ± 0.0047,0.6192 ± 0.0049,0.6093 ± 0.0048,0.9476 ± 0.0064,0.8755 ± 0.0068,0.9005 ± 0.0070,0.8874 ± 0.0069,0.9566 ± 0.0032
logistic_regression,0.8894 ± 0.0134,0.7224 ± 0.0385,0.7421 ± 0.0620,0.7257 ± 0.0418,0.9373 ± 0.0132,0.8947 ± 0.0119,0.8894 ± 0.0134,0.8895 ± 0.0124,0.9505 ± 0.0056,0.8904 ± 0.0086,0.7423 ± 0.0359,0.7525 ± 0.0231,0.7456 ± 0.0281,0.9317 ± 0.0120,0.8932 ± 0.0076,0.8904 ± 0.0086,0.8908 ± 0.0080,0.9434 ± 0.0054
knn,0.8011 ± 0.0218,0.6248 ± 0.0291,0.6649 ± 0.0544,0.6154 ± 0.0359,0.8760 ± 0.0239,0.8542 ± 0.0136,0.8011 ± 0.0218,0.8056 ± 0.0205,0.9142 ± 0.0131,0.8198 ± 0.0105,0.6531 ± 0.0121,0.7134 ± 0.0262,0.6564 ± 0.0162,0.8950 ± 0.0072,0.8635 ± 0.0063,0.8198 ± 0.0105,0.8239 ± 0.0104,0.9181 ± 0.0060
gaussian_nb,0.8297 ± 0.0332,0.6486 ± 0.0307,0.7209 ± 0.0610,0.6541 ± 0.0425,0.8300 ± 0.0525,0.8757 ± 0.0186,0.8297 ± 0.0332,0.8462 ± 0.0259,0.9145 ± 0.0150,0.8302 ± 0.0164,0.6438 ± 0.0110,0.7074 ± 0.0327,0.6521 ± 0.0170,0.8260 ± 0.0190,0.8680 ± 0.0059,0.8302 ± 0.0164,0.8452 ± 0.0119,0.9109 ± 0.0051
