,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5670 ± 0.0349,0.3917 ± 0.0320,0.3919 ± 0.0349,0.3910 ± 0.0322,0.5594 ± 0.0293,0.5712 ± 0.0389,0.5670 ± 0.0349,0.5686 ± 0.0368,0.5904 ± 0.0366,0.5640 ± 0.0210,0.4040 ± 0.0279,0.4050 ± 0.0285,0.4039 ± 0.0283,0.5647 ± 0.0194,0.5657 ± 0.0197,0.5640 ± 0.0210,0.5645 ± 0.0203,0.5867 ± 0.0190
random_forest,0.6538 ± 0.0297,0.4396 ± 0.0216,0.4419 ± 0.0208,0.4358 ± 0.0216,0.7399 ± 0.0407,0.6412 ± 0.0309,0.6538 ± 0.0297,0.6404 ± 0.0309,0.7320 ± 0.0302,0.6568 ± 0.0185,0.4419 ± 0.0127,0.4446 ± 0.0131,0.4384 ± 0.0135,0.7358 ± 0.0139,0.6425 ± 0.0183,0.6568 ± 0.0185,0.6425 ± 0.0192,0.7266 ± 0.0121
extra_trees,0.6601 ± 0.0337,0.4418 ± 0.0233,0.4474 ± 0.0234,0.4417 ± 0.0236,0.7457 ± 0.0378,0.6452 ± 0.0335,0.6601 ± 0.0337,0.6484 ± 0.0341,0.7313 ± 0.0303,0.6604 ± 0.0109,0.4426 ± 0.0076,0.4480 ± 0.0078,0.4422 ± 0.0079,0.7444 ± 0.0211,0.6441 ± 0.0109,0.6604 ± 0.0109,0.6476 ± 0.0113,0.7354 ± 0.0169
xgboost,0.6714 ± 0.0324,0.4655 ± 0.0604,0.4622 ± 0.0280,0.4595 ± 0.0344,0.7511 ± 0.0336,0.6575 ± 0.0314,0.6714 ± 0.0324,0.6627 ± 0.0319,0.7505 ± 0.0265,0.6660 ± 0.0112,0.4616 ± 0.0497,0.4567 ± 0.0072,0.4528 ± 0.0098,0.7341 ± 0.0082,0.6501 ± 0.0101,0.6660 ± 0.0112,0.6570 ± 0.0109,0.7428 ± 0.0122
adaboost,0.6216 ± 0.0326,0.4413 ± 0.0467,0.4371 ± 0.0332,0.4358 ± 0.0375,0.6912 ± 0.0228,0.6158 ± 0.0307,0.6216 ± 0.0326,0.6158 ± 0.0319,0.6377 ± 0.0304,0.6179 ± 0.0204,0.4620 ± 0.0509,0.4471 ± 0.0323,0.4509 ± 0.0380,0.6782 ± 0.0181,0.6122 ± 0.0222,0.6179 ± 0.0204,0.6141 ± 0.0207,0.6235 ± 0.0171
svm,0.6535 ± 0.0242,0.4367 ± 0.0170,0.4437 ± 0.0159,0.4381 ± 0.0161,0.7456 ± 0.0356,0.6383 ± 0.0241,0.6535 ± 0.0242,0.6427 ± 0.0237,0.7156 ± 0.0283,0.6385 ± 0.0141,0.4265 ± 0.0098,0.4344 ± 0.0100,0.4289 ± 0.0101,0.7403 ± 0.0189,0.6215 ± 0.0142,0.6385 ± 0.0141,0.6278 ± 0.0144,0.7034 ± 0.0145
logistic_regression,0.6447 ± 0.0261,0.4774 ± 0.0446,0.4861 ± 0.0522,0.4795 ± 0.0458,0.7149 ± 0.0466,0.6472 ± 0.0276,0.6447 ± 0.0261,0.6449 ± 0.0272,0.7131 ± 0.0276,0.6248 ± 0.0157,0.4710 ± 0.0119,0.4706 ± 0.0143,0.4703 ± 0.0127,0.7140 ± 0.0348,0.6248 ± 0.0153,0.6248 ± 0.0157,0.6245 ± 0.0153,0.6963 ± 0.0223
knn,0.5275 ± 0.0144,0.3779 ± 0.0377,0.3781 ± 0.0306,0.3733 ± 0.0324,0.5606 ± 0.0297,0.5303 ± 0.0184,0.5275 ± 0.0144,0.5227 ± 0.0129,0.5701 ± 0.0219,0.5121 ± 0.0181,0.3870 ± 0.0335,0.3829 ± 0.0276,0.3802 ± 0.0286,0.5705 ± 0.0291,0.5178 ± 0.0192,0.5121 ± 0.0181,0.5092 ± 0.0172,0.5640 ± 0.0182
gaussian_nb,0.3443 ± 0.1208,0.3955 ± 0.0239,0.3775 ± 0.0916,0.2898 ± 0.0751,0.5441 ± 0.0554,0.5659 ± 0.0313,0.3443 ± 0.1208,0.3943 ± 0.1007,0.5566 ± 0.0259,0.3653 ± 0.1060,0.3906 ± 0.0257,0.3926 ± 0.0950,0.3064 ± 0.0710,0.5513 ± 0.0588,0.5514 ± 0.0282,0.3653 ± 0.1060,0.4070 ± 0.0876,0.5533 ± 0.0294
