,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5571 ± 0.0308,0.3955 ± 0.0277,0.3946 ± 0.0250,0.3941 ± 0.0257,0.5576 ± 0.0207,0.5617 ± 0.0338,0.5571 ± 0.0308,0.5587 ± 0.0324,0.5809 ± 0.0326,0.5486 ± 0.0213,0.4090 ± 0.0296,0.4152 ± 0.0350,0.4111 ± 0.0319,0.5653 ± 0.0219,0.5522 ± 0.0190,0.5486 ± 0.0213,0.5502 ± 0.0201,0.5731 ± 0.0182
random_forest,0.6425 ± 0.0243,0.4335 ± 0.0200,0.4327 ± 0.0160,0.4260 ± 0.0160,0.7317 ± 0.0418,0.6320 ± 0.0280,0.6425 ± 0.0243,0.6269 ± 0.0233,0.7211 ± 0.0261,0.6467 ± 0.0134,0.4360 ± 0.0098,0.4366 ± 0.0094,0.4297 ± 0.0098,0.7420 ± 0.0149,0.6338 ± 0.0139,0.6467 ± 0.0134,0.6307 ± 0.0139,0.7190 ± 0.0082
extra_trees,0.6531 ± 0.0269,0.4388 ± 0.0192,0.4411 ± 0.0187,0.4348 ± 0.0195,0.7396 ± 0.0341,0.6402 ± 0.0274,0.6531 ± 0.0269,0.6392 ± 0.0279,0.7279 ± 0.0240,0.6447 ± 0.0189,0.4319 ± 0.0139,0.4366 ± 0.0129,0.4305 ± 0.0130,0.7423 ± 0.0158,0.6286 ± 0.0197,0.6447 ± 0.0189,0.6311 ± 0.0188,0.7233 ± 0.0182
xgboost,0.6634 ± 0.0274,0.4766 ± 0.0967,0.4564 ± 0.0175,0.4548 ± 0.0233,0.7472 ± 0.0269,0.6508 ± 0.0233,0.6634 ± 0.0274,0.6549 ± 0.0267,0.7432 ± 0.0206,0.6623 ± 0.0160,0.5193 ± 0.1416,0.4591 ± 0.0163,0.4594 ± 0.0253,0.7444 ± 0.0213,0.6505 ± 0.0215,0.6623 ± 0.0160,0.6531 ± 0.0157,0.7341 ± 0.0169
adaboost,0.5872 ± 0.0342,0.4002 ± 0.0214,0.4050 ± 0.0210,0.4000 ± 0.0225,0.6626 ± 0.0159,0.5796 ± 0.0304,0.5872 ± 0.0342,0.5797 ± 0.0364,0.6088 ± 0.0169,0.5983 ± 0.0161,0.4831 ± 0.0421,0.4392 ± 0.0256,0.4474 ± 0.0290,0.6699 ± 0.0223,0.5919 ± 0.0163,0.5983 ± 0.0161,0.5932 ± 0.0175,0.6098 ± 0.0117
svm,0.6505 ± 0.0231,0.4340 ± 0.0163,0.4417 ± 0.0158,0.4361 ± 0.0161,0.7458 ± 0.0304,0.6346 ± 0.0232,0.6505 ± 0.0231,0.6399 ± 0.0232,0.7163 ± 0.0260,0.6388 ± 0.0217,0.4260 ± 0.0147,0.4344 ± 0.0156,0.4286 ± 0.0157,0.7505 ± 0.0189,0.6209 ± 0.0213,0.6388 ± 0.0217,0.6275 ± 0.0223,0.7054 ± 0.0165
logistic_regression,0.6293 ± 0.0236,0.4735 ± 0.0582,0.4704 ± 0.0498,0.4701 ± 0.0529,0.7119 ± 0.0340,0.6268 ± 0.0242,0.6293 ± 0.0236,0.6268 ± 0.0239,0.6934 ± 0.0267,0.6245 ± 0.0178,0.4899 ± 0.0186,0.4670 ± 0.0219,0.4732 ± 0.0211,0.7312 ± 0.0263,0.6202 ± 0.0173,0.6245 ± 0.0178,0.6216 ± 0.0176,0.6921 ± 0.0163
knn,0.5304 ± 0.0242,0.3743 ± 0.0348,0.3777 ± 0.0327,0.3678 ± 0.0323,0.5603 ± 0.0349,0.5369 ± 0.0274,0.5304 ± 0.0242,0.5217 ± 0.0237,0.5720 ± 0.0329,0.5105 ± 0.0165,0.3956 ± 0.0296,0.3905 ± 0.0244,0.3858 ± 0.0262,0.5654 ± 0.0118,0.5185 ± 0.0181,0.5105 ± 0.0165,0.5048 ± 0.0177,0.5581 ± 0.0161
gaussian_nb,0.2853 ± 0.0857,0.3686 ± 0.0221,0.3196 ± 0.0551,0.2522 ± 0.0535,0.5074 ± 0.0250,0.5318 ± 0.0326,0.2853 ± 0.0857,0.3480 ± 0.0742,0.5347 ± 0.0192,0.3244 ± 0.0605,0.3713 ± 0.0180,0.2930 ± 0.0700,0.2755 ± 0.0387,0.4877 ± 0.0424,0.5354 ± 0.0221,0.3244 ± 0.0605,0.3835 ± 0.0476,0.5286 ± 0.0195
