,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8201 ± 0.0213,0.5964 ± 0.0370,0.5938 ± 0.0336,0.5933 ± 0.0337,0.7422 ± 0.0228,0.8240 ± 0.0213,0.8201 ± 0.0213,0.8216 ± 0.0207,0.8358 ± 0.0200,0.8222 ± 0.0102,0.6353 ± 0.0236,0.6358 ± 0.0214,0.6346 ± 0.0211,0.7630 ± 0.0096,0.8235 ± 0.0090,0.8222 ± 0.0102,0.8227 ± 0.0095,0.8353 ± 0.0092
random_forest,0.9004 ± 0.0099,0.6003 ± 0.0067,0.6172 ± 0.0067,0.6083 ± 0.0067,0.9415 ± 0.0182,0.8778 ± 0.0095,0.9004 ± 0.0099,0.8885 ± 0.0098,0.9574 ± 0.0071,0.8961 ± 0.0061,0.5978 ± 0.0041,0.6152 ± 0.0042,0.6063 ± 0.0041,0.9512 ± 0.0053,0.8707 ± 0.0059,0.8961 ± 0.0061,0.8832 ± 0.0060,0.9596 ± 0.0023
extra_trees,0.9022 ± 0.0109,0.6022 ± 0.0070,0.6184 ± 0.0076,0.6099 ± 0.0072,0.9471 ± 0.0156,0.8804 ± 0.0102,0.9022 ± 0.0109,0.8909 ± 0.0105,0.9593 ± 0.0060,0.8972 ± 0.0042,0.6491 ± 0.1118,0.6195 ± 0.0074,0.6142 ± 0.0138,0.9546 ± 0.0078,0.8770 ± 0.0097,0.8972 ± 0.0042,0.8852 ± 0.0040,0.9605 ± 0.0031
xgboost,0.8971 ± 0.0134,0.7751 ± 0.1178,0.6788 ± 0.0538,0.6995 ± 0.0708,0.9286 ± 0.0211,0.8913 ± 0.0192,0.8971 ± 0.0134,0.8910 ± 0.0152,0.9560 ± 0.0085,0.8962 ± 0.0044,0.7756 ± 0.0558,0.6666 ± 0.0305,0.6862 ± 0.0415,0.9407 ± 0.0119,0.8888 ± 0.0058,0.8962 ± 0.0044,0.8892 ± 0.0049,0.9561 ± 0.0033
adaboost,0.8755 ± 0.0244,0.7191 ± 0.0958,0.6762 ± 0.0395,0.6820 ± 0.0429,0.9096 ± 0.0124,0.8758 ± 0.0211,0.8755 ± 0.0244,0.8739 ± 0.0219,0.9210 ± 0.0155,0.8725 ± 0.0052,0.7402 ± 0.0293,0.7082 ± 0.0352,0.7202 ± 0.0303,0.9178 ± 0.0136,0.8703 ± 0.0072,0.8725 ± 0.0052,0.8708 ± 0.0064,0.9222 ± 0.0101
svm,0.8978 ± 0.0095,0.5988 ± 0.0062,0.6166 ± 0.0062,0.6065 ± 0.0065,0.9446 ± 0.0166,0.8769 ± 0.0087,0.8978 ± 0.0095,0.8858 ± 0.0095,0.9555 ± 0.0096,0.9009 ± 0.0062,0.6004 ± 0.0041,0.6200 ± 0.0042,0.6096 ± 0.0042,0.9498 ± 0.0071,0.8763 ± 0.0060,0.9009 ± 0.0062,0.8877 ± 0.0061,0.9574 ± 0.0033
logistic_regression,0.8725 ± 0.0102,0.7000 ± 0.0675,0.6932 ± 0.0615,0.6937 ± 0.0612,0.9131 ± 0.0186,0.8704 ± 0.0098,0.8725 ± 0.0102,0.8702 ± 0.0099,0.9364 ± 0.0081,0.8794 ± 0.0083,0.7312 ± 0.0342,0.7059 ± 0.0311,0.7159 ± 0.0319,0.9234 ± 0.0124,0.8766 ± 0.0082,0.8794 ± 0.0083,0.8774 ± 0.0080,0.9398 ± 0.0081
knn,0.7458 ± 0.0229,0.5240 ± 0.0099,0.5203 ± 0.0145,0.5001 ± 0.0173,0.7830 ± 0.0264,0.7745 ± 0.0141,0.7458 ± 0.0229,0.7277 ± 0.0260,0.8590 ± 0.0209,0.7454 ± 0.0131,0.5168 ± 0.0077,0.5209 ± 0.0086,0.5014 ± 0.0094,0.7886 ± 0.0055,0.7609 ± 0.0112,0.7454 ± 0.0131,0.7278 ± 0.0139,0.8575 ± 0.0100
gaussian_nb,0.7040 ± 0.0844,0.5998 ± 0.0160,0.6128 ± 0.0706,0.5480 ± 0.0552,0.7767 ± 0.0416,0.8508 ± 0.0156,0.7040 ± 0.0844,0.7489 ± 0.0734,0.8794 ± 0.0099,0.7107 ± 0.0750,0.6005 ± 0.0194,0.6162 ± 0.0645,0.5586 ± 0.0516,0.7784 ± 0.0349,0.8445 ± 0.0173,0.7107 ± 0.0750,0.7570 ± 0.0602,0.8753 ± 0.0110
