,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8201 ± 0.0215,0.5965 ± 0.0374,0.5938 ± 0.0340,0.5933 ± 0.0341,0.7422 ± 0.0232,0.8240 ± 0.0217,0.8201 ± 0.0215,0.8216 ± 0.0211,0.8358 ± 0.0202,0.8226 ± 0.0102,0.6368 ± 0.0263,0.6379 ± 0.0241,0.6365 ± 0.0241,0.7642 ± 0.0113,0.8242 ± 0.0090,0.8226 ± 0.0102,0.8233 ± 0.0094,0.8358 ± 0.0091
random_forest,0.9000 ± 0.0101,0.6001 ± 0.0068,0.6169 ± 0.0068,0.6081 ± 0.0068,0.9429 ± 0.0128,0.8774 ± 0.0097,0.9000 ± 0.0101,0.8882 ± 0.0100,0.9577 ± 0.0068,0.8962 ± 0.0055,0.5978 ± 0.0037,0.6153 ± 0.0038,0.6064 ± 0.0037,0.9516 ± 0.0046,0.8709 ± 0.0054,0.8962 ± 0.0055,0.8834 ± 0.0054,0.9597 ± 0.0024
extra_trees,0.9022 ± 0.0109,0.6022 ± 0.0070,0.6184 ± 0.0076,0.6099 ± 0.0072,0.9471 ± 0.0156,0.8804 ± 0.0102,0.9022 ± 0.0109,0.8909 ± 0.0105,0.9593 ± 0.0060,0.8972 ± 0.0042,0.6491 ± 0.1118,0.6195 ± 0.0074,0.6142 ± 0.0138,0.9546 ± 0.0078,0.8770 ± 0.0097,0.8972 ± 0.0042,0.8852 ± 0.0040,0.9605 ± 0.0031
xgboost,0.8971 ± 0.0134,0.7751 ± 0.1178,0.6788 ± 0.0538,0.6995 ± 0.0708,0.9277 ± 0.0230,0.8913 ± 0.0192,0.8971 ± 0.0134,0.8910 ± 0.0152,0.9559 ± 0.0088,0.8958 ± 0.0047,0.7723 ± 0.0514,0.6628 ± 0.0263,0.6815 ± 0.0364,0.9411 ± 0.0122,0.8881 ± 0.0053,0.8958 ± 0.0047,0.8886 ± 0.0050,0.9562 ± 0.0031
adaboost,0.8755 ± 0.0244,0.7191 ± 0.0958,0.6762 ± 0.0395,0.6820 ± 0.0429,0.9096 ± 0.0124,0.8758 ± 0.0211,0.8755 ± 0.0244,0.8739 ± 0.0219,0.9210 ± 0.0155,0.8725 ± 0.0052,0.7402 ± 0.0293,0.7082 ± 0.0352,0.7202 ± 0.0303,0.9178 ± 0.0136,0.8703 ± 0.0072,0.8725 ± 0.0052,0.8708 ± 0.0064,0.9222 ± 0.0101
svm,0.8905 ± 0.0169,0.5938 ± 0.0113,0.6106 ± 0.0117,0.6016 ± 0.0114,0.9426 ± 0.0164,0.8687 ± 0.0166,0.8905 ± 0.0169,0.8787 ± 0.0166,0.9517 ± 0.0086,0.8877 ± 0.0049,0.5920 ± 0.0033,0.6096 ± 0.0033,0.6007 ± 0.0033,0.9474 ± 0.0075,0.8626 ± 0.0047,0.8877 ± 0.0049,0.8750 ± 0.0048,0.9543 ± 0.0035
logistic_regression,0.8678 ± 0.0094,0.6930 ± 0.0662,0.6850 ± 0.0618,0.6860 ± 0.0606,0.9085 ± 0.0298,0.8657 ± 0.0117,0.8678 ± 0.0094,0.8656 ± 0.0101,0.9321 ± 0.0082,0.8722 ± 0.0121,0.7336 ± 0.0302,0.7021 ± 0.0284,0.7143 ± 0.0282,0.9125 ± 0.0159,0.8690 ± 0.0119,0.8722 ± 0.0121,0.8702 ± 0.0119,0.9361 ± 0.0092
knn,0.7447 ± 0.0182,0.5580 ± 0.1063,0.5244 ± 0.0199,0.5070 ± 0.0315,0.7830 ± 0.0190,0.7784 ± 0.0151,0.7447 ± 0.0182,0.7261 ± 0.0206,0.8632 ± 0.0191,0.7454 ± 0.0121,0.5540 ± 0.1056,0.5234 ± 0.0088,0.5041 ± 0.0126,0.7785 ± 0.0110,0.7701 ± 0.0131,0.7454 ± 0.0121,0.7265 ± 0.0134,0.8583 ± 0.0111
gaussian_nb,0.6978 ± 0.0815,0.5980 ± 0.0139,0.6086 ± 0.0705,0.5440 ± 0.0528,0.7712 ± 0.0428,0.8489 ± 0.0135,0.6978 ± 0.0815,0.7438 ± 0.0701,0.8711 ± 0.0112,0.7042 ± 0.0778,0.5991 ± 0.0201,0.6120 ± 0.0658,0.5543 ± 0.0532,0.7723 ± 0.0360,0.8435 ± 0.0185,0.7042 ± 0.0778,0.7518 ± 0.0628,0.8666 ± 0.0140
