,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8256 ± 0.0142,0.6593 ± 0.0454,0.6605 ± 0.0428,0.6521 ± 0.0265,0.7765 ± 0.0225,0.8299 ± 0.0146,0.8256 ± 0.0142,0.8264 ± 0.0134,0.8387 ± 0.0137,0.8316 ± 0.0120,0.6626 ± 0.0383,0.6630 ± 0.0405,0.6623 ± 0.0385,0.7790 ± 0.0205,0.8319 ± 0.0110,0.8316 ± 0.0120,0.8316 ± 0.0115,0.8427 ± 0.0113
random_forest,0.8996 ± 0.0108,0.7168 ± 0.1610,0.6350 ± 0.0266,0.6399 ± 0.0444,0.9413 ± 0.0169,0.8868 ± 0.0188,0.8996 ± 0.0108,0.8898 ± 0.0116,0.9595 ± 0.0068,0.8959 ± 0.0042,0.7136 ± 0.1312,0.6310 ± 0.0226,0.6341 ± 0.0376,0.9556 ± 0.0066,0.8812 ± 0.0126,0.8959 ± 0.0042,0.8851 ± 0.0048,0.9621 ± 0.0032
extra_trees,0.9011 ± 0.0086,0.7406 ± 0.1549,0.6450 ± 0.0304,0.6543 ± 0.0484,0.9491 ± 0.0130,0.8909 ± 0.0137,0.9011 ± 0.0086,0.8924 ± 0.0077,0.9607 ± 0.0062,0.8970 ± 0.0050,0.8487 ± 0.0641,0.6544 ± 0.0208,0.6738 ± 0.0327,0.9543 ± 0.0085,0.8936 ± 0.0071,0.8970 ± 0.0050,0.8886 ± 0.0047,0.9623 ± 0.0027
xgboost,0.8982 ± 0.0145,0.8241 ± 0.0949,0.6929 ± 0.0491,0.7180 ± 0.0545,0.9255 ± 0.0251,0.8964 ± 0.0172,0.8982 ± 0.0145,0.8934 ± 0.0153,0.9546 ± 0.0054,0.8903 ± 0.0062,0.7657 ± 0.0530,0.6868 ± 0.0391,0.7080 ± 0.0446,0.9434 ± 0.0076,0.8842 ± 0.0078,0.8903 ± 0.0062,0.8855 ± 0.0065,0.9550 ± 0.0039
adaboost,0.8696 ± 0.0169,0.6963 ± 0.0518,0.6949 ± 0.0515,0.6908 ± 0.0485,0.9158 ± 0.0131,0.8723 ± 0.0136,0.8696 ± 0.0169,0.8702 ± 0.0154,0.9220 ± 0.0156,0.8728 ± 0.0100,0.7331 ± 0.0333,0.7157 ± 0.0302,0.7221 ± 0.0283,0.9230 ± 0.0112,0.8721 ± 0.0109,0.8728 ± 0.0100,0.8722 ± 0.0106,0.9247 ± 0.0097
svm,0.8978 ± 0.0110,0.6327 ± 0.1025,0.6210 ± 0.0131,0.6151 ± 0.0241,0.9391 ± 0.0088,0.8801 ± 0.0098,0.8978 ± 0.0110,0.8867 ± 0.0104,0.9542 ± 0.0073,0.9003 ± 0.0067,0.7668 ± 0.1763,0.6313 ± 0.0157,0.6327 ± 0.0280,0.9446 ± 0.0072,0.8895 ± 0.0169,0.9003 ± 0.0067,0.8888 ± 0.0067,0.9556 ± 0.0033
logistic_regression,0.8736 ± 0.0187,0.6718 ± 0.0387,0.7003 ± 0.0601,0.6776 ± 0.0411,0.9294 ± 0.0100,0.8842 ± 0.0116,0.8736 ± 0.0187,0.8757 ± 0.0155,0.9424 ± 0.0071,0.8841 ± 0.0088,0.7193 ± 0.0323,0.7469 ± 0.0317,0.7302 ± 0.0318,0.9319 ± 0.0100,0.8899 ± 0.0075,0.8841 ± 0.0088,0.8856 ± 0.0083,0.9434 ± 0.0051
knn,0.8315 ± 0.0185,0.6521 ± 0.0344,0.7202 ± 0.0807,0.6565 ± 0.0444,0.8811 ± 0.0243,0.8739 ± 0.0169,0.8315 ± 0.0185,0.8377 ± 0.0181,0.9269 ± 0.0072,0.8377 ± 0.0123,0.6701 ± 0.0106,0.7488 ± 0.0175,0.6823 ± 0.0157,0.8909 ± 0.0102,0.8750 ± 0.0047,0.8377 ± 0.0123,0.8438 ± 0.0116,0.9278 ± 0.0056
gaussian_nb,0.8139 ± 0.0242,0.6514 ± 0.0153,0.7748 ± 0.0582,0.6524 ± 0.0214,0.8939 ± 0.0331,0.8831 ± 0.0144,0.8139 ± 0.0242,0.8355 ± 0.0206,0.9244 ± 0.0122,0.8338 ± 0.0099,0.6689 ± 0.0081,0.7926 ± 0.0169,0.6842 ± 0.0118,0.8866 ± 0.0128,0.8827 ± 0.0073,0.8338 ± 0.0099,0.8507 ± 0.0085,0.9218 ± 0.0065
