,model,target_binary,class_0_label,class_1_label,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,mae_cv_mean,mae_cv_std,mae_test_mean,mae_test_std,qwk_cv_mean,qwk_cv_std,qwk_test_mean,qwk_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std
10,svm,y > 0,y == 0,y > 0,0.8020942408376964,0.011174736889062554,0.8289377289377289,0.019154547864490064,0.8012279073974014,0.012624960546515978,0.832582843941984,0.020455068840135354,0.7276190476190476,0.01877047047504062,0.7701986754966887,0.02962502014899919,0.8930569720661541,0.011282699797813505,0.9066000994680736,0.016846464196488605,0.19790575916230366,0.011174736889062554,0.17106227106227107,0.01915454786449006,0.6083412295678639,0.02165073181302791,0.6601136730121944,0.03739880740003939,0.9132796234772979,0.005372183620681411,0.9353327543154923,0.011282262888140925,0.7296797761879542,0.013812019075090672,0.760768590655303,0.024263512999576353,0.8930232558139537,0.012583475256393752,0.9016393442622951,0.01931985740946853,0.8026904968322655,0.010118568544191239,0.8250264062379726,0.018125429650599486,86.0,0.0,122.0,0.0,0.8930569720661541,0.011282699797813505,0.9066000994680736,0.016846464196488605,0.7276190476190476,0.01877047047504062,0.7701986754966887,0.02962502014899919,0.8012279073974014,0.012624960546515978,0.832582843941984,0.020455068840135354,105.0,0.0,151.0,0.0
11,svm,y > 1,y <= 1,y > 1,0.7993193717277487,0.009584473177964837,0.8179487179487179,0.027630801707906376,0.7584822546015022,0.00984134507903633,0.7860414711588966,0.03206932389052454,0.7176190476190476,0.015900769387680008,0.7545454545454546,0.037782246117892444,0.806815663380703,0.022895070219233205,0.821654359406567,0.04127602976829185,0.20068062827225125,0.009584473177964773,0.18205128205128207,0.027630801707906386,0.5879229692839071,0.018793050038853617,0.6281450280231449,0.05609085107163932,0.8986787939474856,0.006477802750337327,0.9181899739016964,0.016015896711998528,0.7963800653654497,0.007249470236070217,0.8166582732263897,0.02427849241589596,0.8634579439252337,0.021249896885455533,0.868421052631579,0.03643256080227226,0.8280592486883982,0.00982364154256112,0.8414061388508204,0.025017793250641008,107.0,0.0,152.0,0.0,0.806815663380703,0.022895070219233205,0.821654359406567,0.04127602976829185,0.7176190476190476,0.015900769387680008,0.7545454545454546,0.037782246117892444,0.7584822546015022,0.00984134507903633,0.7860414711588966,0.03206932389052454,84.0,0.0,121.0,0.0
12,logistic_regression,y > 0,y == 0,y > 0,0.9018324607329843,0.01007466135942175,0.9087912087912088,0.014181496857860427,0.9090239010526776,0.00961845488918242,0.9163375870393697,0.012505573056553107,0.8926666666666667,0.013004640914349044,0.9026490066225167,0.023580044491349383,0.9269843513079185,0.008314090864459356,0.9314537788327499,0.02736038654048338,0.0981675392670157,0.010074661359421708,0.0912087912087912,0.014181496857860423,0.8024860628543051,0.020152473776867696,0.816104739518315,0.02896387798967814,0.9498593576965672,0.008087111507545434,0.9563836716968842,0.011616580665102398,0.8754964433119209,0.01383620149737455,0.8846975669489965,0.023020165553508852,0.9130232558139536,0.010266563182104328,0.9163934426229507,0.037222702439183394,0.8932629064490321,0.010645521700901052,0.8996028690810102,0.01687924902134283,86.0,0.0,122.0,0.0,0.9269843513079185,0.008314090864459356,0.9314537788327499,0.02736038654048338,0.8926666666666667,0.013004640914349044,0.9026490066225167,0.023580044491349383,0.9090239010526776,0.00961845488918242,0.9163375870393697,0.012505573056553107,105.0,0.0,151.0,0.0
13,logistic_regression,y > 1,y <= 1,y > 1,0.8530366492146596,0.010638712536542453,0.8468864468864469,0.01733649753289265,0.83211992388587,0.01315284675248253,0.8255882998579093,0.018773551721326658,0.8308333333333332,0.021651180581190803,0.8173553719008264,0.026552244099220926,0.8351623794752372,0.01283762232360031,0.8350505134534492,0.03137283858914059,0.1469633507853403,0.010638712536542451,0.1531135531135531,0.01733649753289265,0.7014966670637011,0.021954606599806404,0.6891891121971525,0.03472371919606643,0.9169915442812637,0.008473248004591295,0.914044149630274,0.012355142487670959,0.8688954641649801,0.014905647147847626,0.8571893484379803,0.017283423895745,0.8704672897196263,0.011599499284585951,0.8703947368421053,0.02910146385532216,0.8691281868798664,0.009004770532847248,0.8634425032451738,0.016458809409342478,107.0,0.0,152.0,0.0,0.8351623794752372,0.01283762232360031,0.8350505134534492,0.03137283858914059,0.8308333333333332,0.021651180581190803,0.8173553719008264,0.026552244099220926,0.83211992388587,0.01315284675248253,0.8255882998579093,0.018773551721326658,84.0,0.0,121.0,0.0
14,knn,y > 0,y == 0,y > 0,0.8243979057591624,0.011423268460409593,0.8417582417582417,0.02269880349425595,0.8269770091480405,0.012085391225710314,0.8447324497535948,0.023419041445798525,0.7654285714285713,0.017143151085075487,0.7794701986754967,0.03275003883117565,0.901111477550646,0.012811554471520123,0.9228677661029868,0.024741716825492747,0.1756020942408377,0.01142326846040961,0.15824175824175823,0.022698803494255924,0.6511455151665443,0.02242401172659499,0.6857499751058002,0.0446994629000199,0.8829302325581396,0.00979475601527321,0.9017424818152209,0.01339314804650073,0.7590772226432858,0.013762564656851117,0.7716424222050575,0.02734584007349199,0.8963953488372095,0.014579518030883662,0.9188524590163933,0.028512339558895223,0.8214392767802237,0.011045911398296821,0.8385275504082983,0.022451965113886613,86.0,0.0,122.0,0.0,0.901111477550646,0.012811554471520123,0.9228677661029868,0.024741716825492747,0.7654285714285713,0.017143151085075487,0.7794701986754967,0.03275003883117565,0.8269770091480405,0.012085391225710314,0.8447324497535948,0.023419041445798525,105.0,0.0,151.0,0.0
15,knn,y > 1,y <= 1,y > 1,0.8166492146596859,0.010519956317257518,0.8227106227106227,0.015655502246470925,0.7763795107222045,0.013992761814207038,0.7866421235885948,0.021400288753293494,0.726547619047619,0.019873386704791045,0.7388429752066117,0.038802902174455124,0.8361013544631843,0.014575134264600184,0.8430669365480439,0.02819008962398224,0.1833507853403141,0.01051995631725754,0.17728937728937727,0.015655502246470922,0.6224742280930956,0.021940734704073924,0.6361979009055756,0.03269899943589837,0.8719937694704049,0.01065776562773625,0.8856894301870379,0.014413201151889977,0.8062328126972755,0.011300567351797602,0.8112300285498828,0.02108152511348728,0.8873831775700933,0.011848249380521259,0.8894736842105264,0.02534768995929806,0.8443973281095308,0.008720522713327919,0.8481709086658444,0.013072596645533084,107.0,0.0,152.0,0.0,0.8361013544631843,0.014575134264600184,0.8430669365480439,0.02819008962398224,0.726547619047619,0.019873386704791045,0.7388429752066117,0.038802902174455124,0.7763795107222045,0.013992761814207038,0.7866421235885948,0.021400288753293494,84.0,0.0,121.0,0.0
16,gaussian_nb,y > 0,y == 0,y > 0,0.8976439790575915,0.009949940030785582,0.913919413919414,0.018294656976522213,0.9068989300328942,0.009657804776873861,0.9211790747047462,0.017079451493442494,0.9068571428571429,0.016525021683730757,0.9105960264900663,0.02635173595212655,0.9077196366691466,0.007406286272387723,0.9324747180471382,0.018351428025068596,0.1023560209424084,0.009949940030785582,0.08608058608058608,0.018294656976522217,0.7932197556113771,0.01982326808570863,0.8263885743388982,0.036762081597247115,0.913827242524917,0.007347633493608718,0.9308028444251437,0.014537907672197172,0.8871390431037097,0.017690446863097686,0.8931646596089357,0.028569847004966585,0.8863953488372094,0.009897770831649522,0.9180327868852458,0.023819119910058334,0.8862075062124124,0.01027308925642362,0.905125484183267,0.019859424336865418,86.0,0.0,122.0,0.0,0.9077196366691466,0.007406286272387723,0.9324747180471382,0.018351428025068596,0.9068571428571429,0.016525021683730757,0.9105960264900663,0.02635173595212655,0.9068989300328942,0.009657804776873861,0.9211790747047462,0.017079451493442494,105.0,0.0,151.0,0.0
17,gaussian_nb,y > 1,y <= 1,y > 1,0.8363350785340312,0.007615956668468352,0.8498168498168498,0.017439385661887304,0.8220291377281974,0.008714948302776674,0.8374232858366353,0.01927109906931151,0.86,0.018899890087010613,0.8735537190082645,0.03758084678299714,0.7885406720528215,0.012013887046682041,0.8053688597751012,0.025701325425172297,0.1636649214659686,0.007615956668468334,0.15018315018315018,0.017439385661887304,0.6711239483447364,0.015329734696156044,0.6983407745037625,0.035015358942607266,0.8703515798842902,0.008813834554505228,0.8865321879077861,0.015529846068074048,0.8824873698551174,0.013247675930442033,0.8930243059876444,0.028257852052630945,0.8177570093457943,0.014933787930475832,0.8309210526315789,0.029593077414156465,0.8482957899676397,0.007391302886747488,0.8602766778694761,0.016667288200291133,107.0,0.0,152.0,0.0,0.7885406720528215,0.012013887046682041,0.8053688597751012,0.025701325425172297,0.86,0.018899890087010613,0.8735537190082645,0.03758084678299714,0.8220291377281974,0.008714948302776674,0.8374232858366353,0.01927109906931151,84.0,0.0,121.0,0.0
