exp_id,test_acc_mean,test_acc_std,test_balanced_acc_mean,test_balanced_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_weighted_mean,test_f1_weighted_std,test_recall_0_mean,test_recall_0_std,test_recall_1_mean,test_recall_1_std,test_recall_2_mean,test_recall_2_std
E10_lr_bin_0p0005_head_0p001_ft_0p0003,0.7384615384615385,,0.7424242424242425,,0.7193009118541033,,0.7166191255552957,,1.0,,0.4090909090909091,,0.8181818181818182,
E10_lr_bin_0p001_head_0p0005_ft_0p0001,0.8153846153846154,,0.8181818181818182,,0.7992729006496216,,0.797821452639976,,1.0,,0.5,,0.9545454545454546,
E10_lr_bin_0p001_head_0p001_ft_0p0001,0.676923076923077,,0.6818181818181818,,0.6467900893432809,,0.6429927519289221,,1.0,,0.7727272727272727,,0.2727272727272727,
E10_lr_bin_0p001_head_0p001_ft_0p0003,0.8,,0.8030303030303031,,0.7970971466270823,,0.7956122254786283,,1.0,,0.6818181818181818,,0.7272727272727273,
