exp_id,test_acc_mean,test_acc_std,test_balanced_acc_mean,test_balanced_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_weighted_mean,test_f1_weighted_std,test_recall_0_mean,test_recall_0_std,test_recall_1_mean,test_recall_1_std,test_recall_2_mean,test_recall_2_std
E0_baseline_transfer,0.8,,0.8030303030303031,,0.7970971466270823,,0.7956122254786283,,1.0,,0.6818181818181818,,0.7272727272727273,
E14_scratch_same_budget,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E1_from_scratch,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E2_transfer_no_freeze_phase1,0.8461538461538461,,0.8484848484848485,,0.8422266139657445,,0.8411371237458194,,1.0,,0.6818181818181818,,0.8636363636363636,
E3_transfer_head_only,0.5846153846153846,,0.5909090909090909,,0.48366469015230784,,0.4773577312119342,,1.0,,0.7727272727272727,,0.0,
E4_transfer_no_class_weights,0.7076923076923077,,0.712121212121212,,0.6307459036439227,,0.62670173260342,,1.0,,0.13636363636363635,,1.0,
