exp_id,seed,reserved_per_class,hidden_dims,dropout,bin_lr,head_lr,ft_lr,weight_decay,scaler_strategy,use_transfer,transfer_mode,phase1_freeze,phase2_finetune,use_class_weights,multiclass_weights,save_model_pt,test_loss,test_acc,test_balanced_acc,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_0,test_recall_1,test_recall_2,test_precision_0,test_precision_1,test_precision_2,bin_val_loss,bin_val_acc,bin_val_f1,bin_val_balanced_acc
E5_weights_1.0_1.0_1.1,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.0, 1.1)",False,0.5482171352093036,0.6923076923076923,0.6969696969696969,0.6020154666025564,0.5975292888383404,0.8007623007623007,1.0,0.09090909090909091,1.0,0.8076923076923077,1.0,0.5945945945945946,0.1564291272866162,0.9391891891891891,0.9433962264150944,0.9405749032614704
E5_weights_1.0_1.5_1.1,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.5, 1.1)",False,0.5854372611412635,0.7692307692307693,0.7727272727272728,0.7391461204089893,0.7367696450110262,0.7988603988603988,1.0,0.36363636363636365,0.9545454545454546,0.8076923076923077,0.8888888888888888,0.7,0.1564291272866162,0.9391891891891891,0.9433962264150944,0.9405749032614704
E5_weights_1.0_2.0_1.1,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.0, 1.1)",False,0.6036860025846041,0.8307692307692308,0.8333333333333334,0.8181104356636272,0.816948795884966,0.8461538461538461,1.0,0.5454545454545454,0.9545454545454546,0.8076923076923077,0.9230769230769231,0.8076923076923077,0.1564291272866162,0.9391891891891891,0.9433962264150944,0.9405749032614704
E5_weights_1.0_2.5_1.1,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6370216635557321,0.8,0.8030303030303031,0.7970971466270823,0.7956122254786283,0.8036223036223036,1.0,0.6818181818181818,0.7272727272727273,0.8076923076923077,0.7142857142857143,0.8888888888888888,0.1564291272866162,0.9391891891891891,0.9433962264150944,0.9405749032614704
E5_weights_1.0_3.0_1.1,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 3.0, 1.1)",False,0.6394251768405621,0.6307692307692307,0.6363636363636364,0.5732746392761066,0.5683462949376376,0.75997150997151,1.0,0.7727272727272727,0.13636363636363635,0.8076923076923077,0.4722222222222222,1.0,0.1564291272866162,0.9391891891891891,0.9433962264150944,0.9405749032614704
