exp_id,test_acc_mean,test_acc_std,test_balanced_acc_mean,test_balanced_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_weighted_mean,test_f1_weighted_std,test_recall_0_mean,test_recall_0_std,test_recall_1_mean,test_recall_1_std,test_recall_2_mean,test_recall_2_std
E7_baseline_many_seeds,0.8184615384615384,0.047446291307570776,0.8191919191919192,0.04624513830472883,0.815269428208081,0.05211215870752374,0.8144541273630812,0.05302946630514626,0.9673160173160174,0.022573865545876325,0.7670995670995671,0.07858861947658866,0.7231601731601731,0.16165625791008004
