seed,fold,class,feature,mean_abs_shap
777,5,0,NP3BRADY_min,0.13361327790732638
777,5,0,NP3BRADY_mean,0.11841163176604325
777,5,0,NP3BRADY_max,0.11107121320897667
777,5,0,NP3PRSPL_mean,0.10686158790579214
777,5,0,NP3RIGLU_mean,0.10020829178613552
777,5,0,NP3RIGLU_max,0.09756807629533783
777,5,0,NP3PRSPL_max,0.09670070817758843
777,5,0,NP3FACXP_mean,0.09492263309334643
777,5,0,NP3RIGRL_mean,0.0938574516253995
777,5,0,NP3RIGLL_mean,0.0920041886986862
777,5,0,NP3FACXP_max,0.09054744794347724
777,5,0,NP3RIGLL_max,0.08930792177326502
777,5,0,NP3PSTBL_min,0.08418970892749114
777,5,0,NP2TRMR_min,0.0795990904539415
777,5,0,NP3RTARU_std,0.07908099600587451
777,5,0,NP3RIGRU_std,0.07827042799831595
777,5,0,NP3RTCON_std,0.07824117287734594
777,5,0,NP3RIGLU_std,0.07821268717363301
777,5,0,NP3PRSPR_mean,0.07812913491849202
777,5,0,NP3RTCON_max,0.07780006968769401
777,5,0,NP3HMOVR_min,0.07749024842600115
777,5,0,NP3FACXP_min,0.07729237355828487
777,5,0,NP3RIGLL_std,0.07679963801338716
777,5,0,NP3RTCON_mean,0.07667163203447026
777,5,0,NP3RIGLU_min,0.07619524331932372
777,5,0,NP3RTARU_max,0.07550937552348133
777,5,0,NP3GAIT_mean,0.07542238313923134
777,5,0,NP3PRSPR_std,0.07464268731918045
777,5,0,NP3RIGN_max,0.0743884889579437
777,5,0,NP3RIGRL_max,0.0737756278070151
777,5,0,NP3FACXP_var,0.07346938260034502
777,5,0,NP3RTALU_max,0.07302651702369946
777,5,0,NP3FTAPL_min,0.0725085864237777
777,5,0,NP3RIGRU_mean,0.07157868510967985
777,5,0,NP3TTAPL_mean,0.07120296206697771
777,5,0,NP3HMOVL_mean,0.0706796797563208
777,5,0,NP3RTALU_mean,0.07056451221349054
777,5,0,NP3PRSPR_min,0.07050749765257805
777,5,0,NP3BRADY_std,0.07014017871564705
777,5,0,NP3LGAGR_max,0.06936206661723712
777,5,0,NP3RIGN_mean,0.0678432376711851
777,5,0,NP3TTAPL_max,0.06697906880161449
777,5,0,NP3LGAGL_mean,0.06676016779715224
777,5,0,NP3HMOVL_min,0.06518943557866984
777,5,0,NP3FTAPR_mean,0.06487149797157982
777,5,0,NP3PRSPL_var,0.06486126523812702
777,5,0,NP3FTAPL_max,0.06396928268983892
777,5,0,NP3HMOVL_std,0.06387624850132714
777,5,0,NP3RIGN_std,0.06387229479849617
777,5,0,NP3SPCH_min,0.06383115321389157
777,5,0,NP3GAIT_min,0.06340375378060972
777,5,0,NP3LGAGL_max,0.06314586009752765
777,5,0,NP3RIGN_var,0.0627261362604574
777,5,0,NP3RIGLU_var,0.062157315778341014
777,5,0,NP3FACXP_std,0.06104814287276356
777,5,0,NP3RIGRU_min,0.06054336649283241
777,5,0,NP3TTAPR_max,0.0601387630170119
777,5,0,NP3RIGRL_std,0.058926799335534324
777,5,0,NP3HMOVL_max,0.057737963635024
777,5,0,NP3LGAGR_std,0.057670006329781136
777,5,0,NP3RTARU_mean,0.056903697085365225
777,5,0,NP3FRZGT_var,0.05588885440994147
777,5,0,NP2TRMR_mean,0.05420516598452958
777,5,0,AGE_AT_VISIT,0.05417846644819891
777,5,0,NP3RIGRU_var,0.053228345427832745
777,5,0,NP2WALK_min,0.0532056702643807
777,5,0,NP3PRSPL_std,0.05291307611435474
777,5,0,NP3TTAPR_mean,0.052232636313219734
777,5,0,NP2TRMR_max,0.05119415928154009
777,5,0,NP3RTALU_std,0.050875708281638614
777,5,0,NP3RTCON_min,0.05040851835831376
