seed,fold,feature,mean_abs_shap
777,5,NP3PSTBL_min,0.05160428536182623
777,5,NP3BRADY_min,0.051197123171319074
777,5,NP3BRADY_mean,0.049845011290045003
777,5,NP3PRSPL_mean,0.0467972513874215
777,5,NP3BRADY_max,0.04422056365963979
777,5,NP3LGAGL_mean,0.04292895063130816
777,5,NP3PRSPL_max,0.04169433510664641
777,5,NP3RIGLU_max,0.04150078363276655
777,5,NP3LGAGL_min,0.04052028559533589
777,5,NP3FACXP_max,0.039727314493423295
777,5,NP3RIGLL_mean,0.0384225849364687
777,5,NP3RIGLU_mean,0.03792180180330396
777,5,NP3RTARU_max,0.037020154980729275
777,5,NP3FACXP_mean,0.03691440927435518
777,5,NP3PSTBL_max,0.03520516082944256
777,5,NP3RIGRL_mean,0.03463142164570643
777,5,NP2WALK_min,0.03454136685619798
777,5,NP3RIGLL_max,0.03393307192422462
777,5,NP3TTAPL_mean,0.03391425363223531
777,5,NP3GAIT_mean,0.033082056885472104
777,5,NP2SPCH_min,0.032985828343184476
777,5,NP3RIGRU_std,0.032672830806855256
777,5,NP3RTARU_std,0.03257303996449462
777,5,NP3LGAGL_max,0.0325705672081674
777,5,NP3HMOVL_mean,0.03204552227678684
777,5,NP3RIGN_max,0.03202227139384033
777,5,NP3PSTBL_mean,0.031712256324346565
777,5,NP3FTAPL_min,0.0313174677095389
777,5,NP3RIGLU_min,0.03069610724086991
777,5,NP2TRMR_min,0.03065545513595004
777,5,NP3RIGRU_mean,0.03058466468728092
777,5,NP3PRSPR_mean,0.03056311047436078
777,5,NP3TTAPL_max,0.030434595104359086
777,5,NP3LGAGR_max,0.030396384959018138
777,5,NP3RTCON_mean,0.030339087140586578
777,5,NP3PRSPR_std,0.0302173623329621
777,5,NP3RIGLU_std,0.030157618452142272
777,5,NP3FACXP_min,0.029950547960557867
777,5,NP3FTAPL_max,0.02988802804589914
777,5,NP3GAIT_min,0.029768964192540638
777,5,NP3RTCON_max,0.02974558282995273
777,5,NP3FACXP_var,0.02972212130967521
777,5,NP3RTCON_std,0.029686236067581
777,5,NP3HMOVR_min,0.02930273518663765
777,5,NP3BRADY_std,0.029252866603284997
777,5,NP3PRSPL_var,0.029186854256952215
777,5,NP3RIGN_mean,0.02895577572562831
777,5,NP3RIGN_var,0.02842886498313845
777,5,NP3PRSPR_min,0.028347019783586665
777,5,NP3RIGLL_std,0.028318213397813763
