seed,fold,feature,mean_abs_shap
21,3,NP3BRADY_mean,0.05906597919361527
21,3,NP3PSTBL_min,0.054746004065672954
21,3,NP3RIGRU_mean,0.048451318153779635
21,3,NP3RTCON_max,0.04583709899316525
21,3,NP3PRSPL_mean,0.04564317914671525
21,3,NP3RIGRU_min,0.04485405474757132
21,3,NP3RTCON_std,0.04450622731301701
21,3,NP3FACXP_max,0.04387516742543803
21,3,NP3RTCON_mean,0.04212177393527136
21,3,NP3PRSPL_min,0.04207878134369175
21,3,NP3BRADY_max,0.04200671434003621
21,3,NP3BRADY_min,0.04191502522685534
21,3,NP2TRMR_mean,0.04076319089753834
21,3,NP3GAIT_mean,0.03882267446359236
21,3,NP3PRSPR_max,0.03849909964599252
21,3,NP3RIGRU_max,0.038489174475485124
21,3,NP3RIGLU_mean,0.03823477043545681
21,3,NP3LGAGR_mean,0.038160383400480474
21,3,NP3PRSPL_max,0.03814649730764175
21,3,NP3FACXP_min,0.037830942949338794
21,3,NP3RIGN_max,0.037671997275595295
21,3,NP1SLPD_min,0.03717065025696915
21,3,NP3RIGLL_max,0.037138018385664044
21,3,NP3RIGLL_mean,0.03706518091180254
21,3,NP3RIGRL_max,0.036373551725100955
21,3,NP3TTAPR_min,0.036371102783272984
21,3,NP2TRMR_min,0.03608180105760784
21,3,NP3HMOVR_max,0.03569750618592717
21,3,ENRLGBA,0.03564265650681943
21,3,NP3PRSPR_mean,0.03522989462520648
21,3,NP3TTAPL_max,0.035169949890116126
21,3,NP3PSTBL_mean,0.035025261515054265
21,3,NP2TURN_min,0.034798636396428675
21,3,NP3RISNG_min,0.03478743428739387
21,3,NP3PRSPR_std,0.03477595586060255
21,3,AGE_AT_VISIT,0.0347273898914458
21,3,NP3RTALU_mean,0.03456206079473294
21,3,NP3RIGN_mean,0.0345494405458358
21,3,NP2HYGN_max,0.03353014368450775
21,3,NP1SLPD_max,0.033430200583920426
21,3,NP3RIGRL_std,0.032917041166004885
21,3,NP3RIGLU_min,0.03271301572545908
21,3,NP3FACXP_mean,0.03227169859565994
21,3,NP1SLPD_mean,0.03196911874310239
21,3,NP3RIGRL_mean,0.031595294306462754
21,3,NP3GAIT_max,0.03146419788749648
21,3,NP3HMOVL_min,0.03134954395545805
21,3,NP3FTAPR_mean,0.03131906111248781
21,3,NP1SLPN_min,0.031104998188715517
21,3,NP3RIGLL_std,0.03107514421144267
21,3,NP3HMOVL_mean,0.030723705920418783
21,3,NP3TTAPR_mean,0.030555371227697897
21,3,NP3FTAPR_min,0.029891243372056956
21,3,NP2EAT_std,0.029880559868702604
21,3,NP3LGAGR_max,0.02876870250366595
21,3,NP1SLPN_mean,0.028768637313771574
21,3,NP3RTARU_min,0.028463862590711125
21,3,NP2SPCH_mean,0.028390837098836066
21,3,NP3RTCON_min,0.02813286660782008
21,3,NP2TRMR_std,0.028003258820669074
21,3,NP3FTAPL_min,0.027720924554538187
21,3,NP3RTARU_mean,0.027114834364627347
21,3,NP3FTAPR_max,0.027000516457652356
21,3,NP2HYGN_std,0.02694584203817173
21,3,NP3PRSPL_std,0.02660335882765768
21,3,NP2TRMR_var,0.026562514080192952
21,3,NP2DRES_mean,0.026490912589202283
21,3,NP3GAIT_min,0.026482844024349837
21,3,NP2TRMR_max,0.026264369291796954
21,3,NP3RIGN_std,0.02623281572903455
21,3,NP3RIGRU_std,0.02583244631614255
21,3,NP3TTAPR_max,0.025725177572083008
21,3,NP3RTARU_max,0.02557558533913628
21,3,NP3RIGN_var,0.02551563059187815
21,3,NP2HWRT_max,0.025454134891885666
21,3,NP3HMOVR_mean,0.02496775818160766
21,3,NP3RISNG_max,0.024898552033153575
21,3,NP1SLPN_max,0.02468076928449364
21,3,NP3PRSPR_min,0.024477199460066736
21,3,NP2HOBB_std,0.024450435216793062
21,3,NP2DRES_var,0.024357279365925924
21,3,NP3RISNG_mean,0.024328299043314263
21,3,NP1LTHD_mean,0.024217467632475082
21,3,NP3RTALU_max,0.02389748410235532
21,3,NP3GAIT_std,0.0238123274257081
21,3,NP3GAIT_var,0.023769646794697386
21,3,NP1FATG_max,0.023760668957007933
21,3,NP3RIGLU_max,0.023655235053047906
21,3,NP3RIGLL_var,0.023480090601574372
21,3,NP1FATG_std,0.02346660449939679
21,3,NP2FREZ_std,0.023437195139447548
21,3,NP3FTAPL_mean,0.0233987815943319
21,3,NP3RIGLL_min,0.023368794649207953
21,3,NP3HMOVL_max,0.023364941299960612
21,3,NP3RIGLU_std,0.023209850472480618
21,3,NP3BRADY_std,0.023158412991163637
21,3,NP1SLPD_std,0.023077833813474915
21,3,NP3RISNG_std,0.022947330976131632
21,3,NP2FREZ_mean,0.022722802902911492
21,3,NP3RTARL_max,0.0225967793296786
21,3,NP3SPCH_min,0.022378381634883964
21,3,NP3RIGN_min,0.02236261648750402
21,3,NP2HYGN_mean,0.021928368253765634
21,3,NP3HMOVR_min,0.02189245762170511
21,3,NP3RTARL_mean,0.021818327002700623
21,3,NP2HOBB_min,0.02177646457484559
21,3,NP3FTAPL_max,0.02176184548430568
21,3,NP3RIGRL_min,0.0215759083451601
21,3,NP3RTCON_var,0.021469131736223446
21,3,NP2SPCH_std,0.02131852080952369
21,3,NP2FREZ_max,0.021143588791682984
21,3,NP3SPCH_max,0.020966291581796914
21,3,NP3LGAGL_min,0.020938500079328144
21,3,NP2WALK_min,0.02078561900662463
21,3,NP3FTAPL_var,0.020710363235366715
21,3,NP3TTAPL_mean,0.020694143563574446
