seed,fold,class,feature,mean_abs_shap
21,3,0,NP3BRADY_mean,0.11061527558839318
21,3,0,NP3RTCON_max,0.09656554411364121
21,3,0,NP3RTCON_std,0.08941826042646508
21,3,0,NP3RIGRU_mean,0.08632449699276122
21,3,0,NP3RTCON_mean,0.08540135889529239
21,3,0,NP3BRADY_min,0.08455281751990165
21,3,0,NP3FACXP_max,0.08394359016149469
21,3,0,NP3RIGLL_max,0.0821976862498103
21,3,0,NP3RIGRU_min,0.08219751451265214
21,3,0,NP3PRSPL_mean,0.07935140235364536
21,3,0,NP3TTAPR_min,0.0757094878372649
21,3,0,NP3FACXP_min,0.07468363054045374
21,3,0,NP3PRSPL_min,0.0741335552869879
21,3,0,NP2TRMR_mean,0.07347723765178835
21,3,0,NP3BRADY_max,0.07340173088207494
21,3,0,NP3PRSPL_max,0.07319656555552194
21,3,0,NP3RIGRU_max,0.07211459545965768
21,3,0,NP3RIGLU_mean,0.07209953723983129
21,3,0,NP3PRSPR_max,0.07187037213882272
21,3,0,NP1SLPD_min,0.07177384181783268
21,3,0,NP2TRMR_min,0.07053656153076004
21,3,0,NP3GAIT_mean,0.06917373804202513
21,3,0,NP3HMOVR_max,0.06902636309675289
21,3,0,NP3RTALU_mean,0.06832458477244384
21,3,0,NP3RIGLL_mean,0.06694140969817577
21,3,0,NP3RTARU_min,0.0669209678777767
21,3,0,NP3RIGRL_max,0.06490262058107878
21,3,0,NP3RIGLU_min,0.06488447229928544
21,3,0,NP3PRSPR_mean,0.06456506861897501
21,3,0,NP1SLPD_max,0.06454110262574052
21,3,0,NP3TTAPL_max,0.06422427923964823
21,3,0,AGE_AT_VISIT,0.06406388188284727
21,3,0,NP3RIGN_max,0.06370640696191528
21,3,0,NP3RIGRL_std,0.06351733125925194
21,3,0,NP3RIGLL_std,0.06315569934680755
21,3,0,NP2HYGN_max,0.06267864792191248
21,3,0,NP2TURN_min,0.062310676553729696
21,3,0,NP3RTARU_mean,0.062010811706852915
