,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7678 ± 0.0354,0.5904 ± 0.0479,0.6084 ± 0.0304,0.5975 ± 0.0386,0.7867 ± 0.0185,0.7453 ± 0.0324,0.7678 ± 0.0354,0.7542 ± 0.0279,0.8504 ± 0.0161,0.7544 ± 0.0219,0.6006 ± 0.0354,0.5954 ± 0.0207,0.5929 ± 0.0209,0.7701 ± 0.0162,0.7418 ± 0.0173,0.7544 ± 0.0219,0.7461 ± 0.0175,0.8333 ± 0.0159
STACKING_random_forest,0.7963 ± 0.0170,0.6963 ± 0.0200,0.7059 ± 0.0281,0.6920 ± 0.0217,0.8941 ± 0.0135,0.8396 ± 0.0145,0.7963 ± 0.0170,0.8131 ± 0.0138,0.9408 ± 0.0078,0.7978 ± 0.0096,0.6947 ± 0.0141,0.7056 ± 0.0192,0.6932 ± 0.0156,0.8906 ± 0.0074,0.8362 ± 0.0093,0.7978 ± 0.0096,0.8138 ± 0.0086,0.9361 ± 0.0040
STACKING_extra_trees,0.8007 ± 0.0241,0.6882 ± 0.0297,0.6925 ± 0.0372,0.6851 ± 0.0324,0.8879 ± 0.0156,0.8326 ± 0.0191,0.8007 ± 0.0241,0.8136 ± 0.0205,0.9386 ± 0.0089,0.7967 ± 0.0082,0.6831 ± 0.0102,0.6887 ± 0.0132,0.6815 ± 0.0109,0.8838 ± 0.0061,0.8282 ± 0.0075,0.7967 ± 0.0082,0.8104 ± 0.0069,0.9332 ± 0.0038
STACKING_xgboost,0.8286 ± 0.0187,0.6871 ± 0.0379,0.6841 ± 0.0341,0.6841 ± 0.0362,0.8784 ± 0.0150,0.8184 ± 0.0224,0.8286 ± 0.0187,0.8226 ± 0.0200,0.9333 ± 0.0098,0.8266 ± 0.0108,0.6794 ± 0.0221,0.6728 ± 0.0179,0.6737 ± 0.0200,0.8597 ± 0.0070,0.8102 ± 0.0112,0.8266 ± 0.0108,0.8174 ± 0.0103,0.9175 ± 0.0050
STACKING_adaboost,0.8370 ± 0.0105,0.6420 ± 0.0672,0.6343 ± 0.0120,0.6097 ± 0.0174,0.8384 ± 0.0129,0.7790 ± 0.0255,0.8370 ± 0.0105,0.7967 ± 0.0109,0.9144 ± 0.0040,0.8319 ± 0.0062,0.6228 ± 0.0422,0.6274 ± 0.0068,0.6012 ± 0.0100,0.8312 ± 0.0055,0.7692 ± 0.0153,0.8319 ± 0.0062,0.7910 ± 0.0067,0.9088 ± 0.0037
STACKING_svm,0.8000 ± 0.0183,0.6420 ± 0.0196,0.6426 ± 0.0180,0.6404 ± 0.0176,0.8636 ± 0.0143,0.7990 ± 0.0118,0.8000 ± 0.0183,0.7983 ± 0.0099,0.9255 ± 0.0081,0.7926 ± 0.0068,0.6387 ± 0.0095,0.6387 ± 0.0093,0.6384 ± 0.0094,0.8493 ± 0.0038,0.7933 ± 0.0049,0.7926 ± 0.0068,0.7928 ± 0.0043,0.9139 ± 0.0018
STACKING_knn,0.6747 ± 0.0260,0.5906 ± 0.0431,0.5508 ± 0.0372,0.5458 ± 0.0404,0.7270 ± 0.0241,0.7058 ± 0.0247,0.6747 ± 0.0260,0.6596 ± 0.0280,0.7607 ± 0.0219,0.6593 ± 0.0098,0.5570 ± 0.0146,0.5266 ± 0.0102,0.5184 ± 0.0145,0.6917 ± 0.0083,0.6825 ± 0.0067,0.6593 ± 0.0098,0.6413 ± 0.0093,0.7330 ± 0.0096
STACKING_gaussian_nb,0.7520 ± 0.0798,0.6784 ± 0.0866,0.6542 ± 0.0294,0.6298 ± 0.0416,0.8383 ± 0.0242,0.8139 ± 0.0309,0.7520 ± 0.0798,0.7623 ± 0.0532,0.8988 ± 0.0179,0.7347 ± 0.0515,0.6232 ± 0.0226,0.6209 ± 0.0177,0.6079 ± 0.0241,0.8003 ± 0.0088,0.7786 ± 0.0184,0.7347 ± 0.0515,0.7469 ± 0.0387,0.8648 ± 0.0063
