exp_id,n_runs,selection_score_mean,selection_score_std,selection_score_median,val_f1_macro_final_mean,val_f1_macro_final_std,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_recall_2_final_mean,val_recall_2_final_std,test_f1_macro_mean,test_f1_macro_std,test_balanced_acc_mean,test_balanced_acc_std,selection_cv,stability_hint
E12_weights_on_1p0_2p1_1p7,15,0.8647383280252218,0.06636059647306401,0.8505050505050505,0.8647383280252218,0.06636059647306401,0.8685185185185186,0.06173721277408848,0.9,0.12424817998376031,0.8524192494923601,0.06162398303631084,0.8542857142857143,0.059045546497652916,0.07674066746250258,0.8357233609085798
E12_weights_on_1p0_2p2_1p5,15,0.8647383280252218,0.06636059647306401,0.8505050505050505,0.8647383280252218,0.06636059647306401,0.8685185185185186,0.06173721277408848,0.9,0.12424817998376031,0.8464994856001712,0.06201035169982934,0.848042328042328,0.05992072251999621,0.07674066746250258,0.8357233609085798
E12_weights_on_1p0_2p2_1p7,15,0.8647383280252218,0.06636059647306401,0.8505050505050505,0.8647383280252218,0.06636059647306401,0.8685185185185186,0.06173721277408848,0.9,0.12424817998376031,0.8541090029062516,0.06082644436948496,0.8558730158730159,0.05816112145912179,0.07674066746250258,0.8357233609085798
E12_weights_on_1p0_2p3_1p6,15,0.8647383280252218,0.06636059647306401,0.8505050505050505,0.8647383280252218,0.06636059647306401,0.8685185185185186,0.06173721277408848,0.9,0.12424817998376031,0.8462680271845696,0.05808460377940888,0.848042328042328,0.05600873367689503,0.07674066746250258,0.8357233609085798
E12_weights_on_1p0_2p4_1p7,15,0.8647383280252218,0.06636059647306401,0.8505050505050505,0.8647383280252218,0.06636059647306401,0.8685185185185186,0.06173721277408848,0.9,0.12424817998376031,0.8480080044788665,0.06278936753885608,0.8495238095238095,0.06069282889714271,0.07674066746250258,0.8357233609085798
E12_weights_on_1p0_2p4_1p8,15,0.8647383280252218,0.06636059647306401,0.8505050505050505,0.8647383280252218,0.06636059647306401,0.8685185185185186,0.06173721277408848,0.9,0.12424817998376031,0.8482493542570607,0.058784815644605616,0.8495238095238096,0.05730702042696891,0.07674066746250258,0.8357233609085798
E12_weights_on_1p0_2p5_1p8,15,0.8647383280252218,0.06636059647306401,0.8505050505050505,0.8647383280252218,0.06636059647306401,0.8685185185185186,0.06173721277408848,0.9,0.12424817998376031,0.8465994729535385,0.06266359843287996,0.848042328042328,0.06064022328046171,0.07674066746250258,0.8357233609085798
E12_weights_on_1p0_2p6_1p9,15,0.8647383280252218,0.06636059647306401,0.8505050505050505,0.8647383280252218,0.06636059647306401,0.8685185185185186,0.06173721277408848,0.9,0.12424817998376031,0.8484801749476515,0.05904295417587421,0.8495238095238096,0.057259895260349636,0.07674066746250258,0.8357233609085798
E12_weights_on_1p0_1p7_1p3,15,0.8646834301271866,0.06786072801232637,0.8721997300944669,0.8646834301271866,0.06786072801232637,0.8688271604938271,0.06359073388282876,0.8925925925925926,0.12820695121482345,0.8579738680133745,0.05839800132012494,0.8602116402116402,0.055915473801448165,0.0784804306962893,0.8348975530026227
E12_weights_on_1p0_1p7_1p4,15,0.8646834301271866,0.06786072801232637,0.8721997300944669,0.8646834301271866,0.06786072801232637,0.8688271604938271,0.06359073388282876,0.8925925925925926,0.12820695121482345,0.8577732954360872,0.06173260461596982,0.8603174603174604,0.05916064573162942,0.0784804306962893,0.8348975530026227
E12_weights_on_1p0_1p8_1p4,15,0.8646757185405277,0.06796253123675972,0.8721997300944669,0.8646757185405277,0.06796253123675972,0.8688271604938271,0.06359073388282878,0.8925925925925926,0.12820695121482345,0.8612954591510575,0.06173417283288899,0.8633862433862434,0.059204636849349866,0.07859886634896211,0.8348643906098555
E12_weights_on_1p0_1p9_1p4,15,0.8646757185405277,0.06796253123675972,0.8721997300944669,0.8646757185405277,0.06796253123675972,0.8688271604938271,0.06359073388282878,0.8925925925925926,0.12820695121482345,0.8521708263716232,0.05672498850381672,0.8542857142857143,0.05428147070708673,0.07859886634896211,0.8348643906098555
E12_weights_on_1p0_3p0_1p1,15,0.8645832297122287,0.0656743907586009,0.850108225108225,0.8645832297122287,0.0656743907586009,0.8666666666666667,0.0650552983847787,0.8388888888888889,0.15212704126585566,0.8468800249015679,0.057627571254466055,0.8467724867724868,0.056823454364077645,0.07596075022234727,0.8329519278959928
E12_weights_on_1p0_2p0_1p7,15,0.8645750784398876,0.06439893302274427,0.8505050505050505,0.8645750784398876,0.06439893302274427,0.8685185185185186,0.060535205227359085,0.9,0.13115364523951284,0.84935447958542,0.06231854338294796,0.8512169312169313,0.059815510995670104,0.07448622407547434,0.8353599806602503
