exp_id,seed,selection_score_mean,selection_score_std,selection_score_min,selection_score_max,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_balanced_acc_final_min,val_balanced_acc_final_max,val_f1_macro_final_mean,val_f1_macro_final_std,val_f1_macro_final_min,val_f1_macro_final_max,val_recall_2_final_mean,val_recall_2_final_std,val_recall_2_final_min,val_recall_2_final_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_min,test_f1_macro_max,test_recall_2_mean,test_recall_2_std,test_recall_2_min,test_recall_2_max
E8r_arch_384_192,21,0.8819033695349484,0.0598023052878568,0.7919799498746866,0.960233918128655,0.8805555555555555,0.05739620559766651,0.7962962962962963,0.9583333333333334,0.8819033695349484,0.0598023052878568,0.7919799498746866,0.960233918128655,0.8083333333333332,0.18952100114906317,0.5,1.0,0.879047619047619,0.05394957659999488,0.7904761904761904,0.9333333333333332,0.8802018445375879,0.05128766585110084,0.7960804627471294,0.932438158800784,0.8323809523809524,0.04277770415519186,0.7857142857142857,0.8666666666666667
E8r_arch_384_192,42,0.8351675981397344,0.05837104814976158,0.7635448916408668,0.9212962962962963,0.8398148148148149,0.055997470793365034,0.7731481481481483,0.9259259259259259,0.8351675981397344,0.05837104814976158,0.7635448916408668,0.9212962962962963,0.7972222222222223,0.08979572152913672,0.6666666666666666,0.8888888888888888,0.8473015873015873,0.039466076275946116,0.7968253968253968,0.9047619047619048,0.8438162742790107,0.04285795425594474,0.7825089605734767,0.9014336917562725,0.82,0.13679187892776956,0.6428571428571429,1.0
E8r_arch_384_64,7,0.9036373676776155,0.07332935460866732,0.801058201058201,1.0,0.9083333333333334,0.06869971037610935,0.8148148148148149,1.0,0.9036373676776155,0.07332935460866732,0.801058201058201,1.0,0.9777777777777779,0.04969039949999535,0.8888888888888888,1.0,0.86984126984127,0.05802884574739973,0.8142857142857144,0.9523809523809524,0.8704166322217862,0.0578833176535706,0.8127136752136752,0.9530921090060875,0.8609523809523809,0.05077628671453838,0.7857142857142857,0.9285714285714286
E8r_arch_384_64,21,0.8598967114756588,0.07269320588970149,0.7609427609427609,0.960233918128655,0.8583333333333332,0.07221331853948827,0.7592592592592592,0.9583333333333334,0.8598967114756588,0.07269320588970149,0.7609427609427609,0.960233918128655,0.7861111111111111,0.1841522115996358,0.5,1.0,0.865079365079365,0.07226145803231769,0.7444444444444445,0.9301587301587301,0.8661493068241308,0.07054446235415582,0.7487068965517242,0.9306066569692821,0.86,0.05233764443441556,0.7857142857142857,0.9333333333333333
E8r_arch_384_64,42,0.8356808092721405,0.0326917580238869,0.8061002178649237,0.8860939112487101,0.8398148148148147,0.0328344874564762,0.8101851851851851,0.8888888888888888,0.8356808092721405,0.0326917580238869,0.8061002178649237,0.8860939112487101,0.7972222222222223,0.14285989856248654,0.5555555555555556,0.8888888888888888,0.8152380952380952,0.03498550972406371,0.773015873015873,0.8587301587301587,0.8132341489724896,0.0382096369699217,0.7620432959698812,0.8564102564102565,0.7780952380952381,0.1360938718315905,0.5714285714285714,0.9285714285714286
E8r_arch_480_160,7,0.9236469441577801,0.06964431965512313,0.8130718954248367,1.0,0.924074074074074,0.07056199542886106,0.8101851851851851,1.0,0.9236469441577801,0.06964431965512313,0.8130718954248367,1.0,0.9527777777777778,0.06484787516627086,0.875,1.0,0.8755555555555556,0.06588353329692927,0.8174603174603173,0.9761904761904763,0.8751603863802604,0.06682101484179205,0.8139386698526483,0.9769016328156113,0.8638095238095238,0.12415702149453557,0.6666666666666666,1.0
E8r_arch_480_160,21,0.8368645469883859,0.0694738617118763,0.7919799498746866,0.960233918128655,0.8351851851851851,0.06902652022105103,0.7962962962962963,0.9583333333333334,0.8368645469883859,0.0694738617118763,0.7919799498746866,0.960233918128655,0.7388888888888889,0.1817269692644014,0.5,1.0,0.8552380952380952,0.038887269159660655,0.7888888888888889,0.8857142857142858,0.8567894662277855,0.03690269235449367,0.7933634992458521,0.8850574712643677,0.7904761904761906,0.07407785326716212,0.7142857142857143,0.8666666666666667
E8r_arch_480_160,42,0.8585334250659329,0.0556185756714147,0.7992202729044834,0.9249999999999999,0.8629629629629629,0.051303315471092854,0.8055555555555555,0.9259259259259259,0.8585334250659329,0.0556185756714147,0.7992202729044834,0.9249999999999999,0.8166666666666667,0.06689774765995715,0.75,0.8888888888888888,0.8482539682539683,0.07392975358817629,0.765079365079365,0.9301587301587301,0.8446683975813766,0.0775483582285964,0.7555555555555555,0.9292464878671775,0.819047619047619,0.17023393268304268,0.5714285714285714,1.0
E8r_arch_576_128,7,0.9157151047553524,0.08577622317937401,0.7734126984126984,1.0,0.9166666666666667,0.0858044120039381,0.7731481481481483,1.0,0.9157151047553524,0.08577622317937401,0.7734126984126984,1.0,0.9527777777777778,0.06484787516627086,0.875,1.0,0.8612698412698412,0.05639501826544601,0.7904761904761904,0.9301587301587301,0.8614554036578509,0.05563550567562246,0.7948051948051948,0.9307048984468339,0.8352380952380953,0.07296754784524938,0.7333333333333333,0.9285714285714286
E8r_arch_576_128,21,0.8692209344376527,0.0511064540102027,0.8388663967611336,0.960233918128655,0.8675925925925926,0.05088382097790405,0.8379629629629629,0.9583333333333334,0.8692209344376527,0.0511064540102027,0.8388663967611336,0.960233918128655,0.8111111111111111,0.13840192409281235,0.625,1.0,0.865079365079365,0.045439540343808385,0.7888888888888889,0.9079365079365079,0.8662918112270879,0.04364727307047793,0.7933634992458521,0.9079365079365079,0.819047619047619,0.06424160744396207,0.7142857142857143,0.8666666666666667
E8r_arch_576_128,42,0.8658355261296438,0.035537918426971966,0.8343915343915344,0.9212962962962963,0.8703703703703702,0.03660043588157848,0.8379629629629629,0.9259259259259259,0.8658355261296438,0.035537918426971966,0.8343915343915344,0.9212962962962963,0.8444444444444444,0.12668615834434865,0.6666666666666666,1.0,0.8380952380952381,0.03477603539715342,0.7968253968253968,0.880952380952381,0.8341249799311736,0.03816380977711621,0.7825089605734767,0.878136200716846,0.7780952380952381,0.13609387183159052,0.5714285714285714,0.9285714285714286
E8r_arch_768_256,7,0.882547545333923,0.07234203161308209,0.8057889822595706,1.0,0.8861111111111111,0.07002840889329269,0.8148148148148149,1.0,0.882547545333923,0.07234203161308209,0.8057889822595706,1.0,0.9555555555555555,0.09938079899999064,0.7777777777777778,1.0,0.8422222222222222,0.044876022493195354,0.7904761904761904,0.9079365079365079,0.8417108530039565,0.04409825699117435,0.7948051948051948,0.9070242656449553,0.8342857142857143,0.03129843185743802,0.8,0.8571428571428571
E8r_arch_768_256,21,0.8358821072288564,0.036500532718979885,0.7919799498746866,0.8881091617933722,0.8351851851851851,0.03534927623855757,0.7962962962962963,0.8842592592592592,0.8358821072288564,0.036500532718979885,0.7919799498746866,0.8881091617933722,0.7416666666666666,0.1618517459106357,0.5,0.8888888888888888,0.865079365079365,0.05951851828334185,0.765079365079365,0.9079365079365079,0.8663188108188109,0.05805285876017598,0.7696703296703298,0.9088827838827839,0.7904761904761906,0.08965795420839393,0.6428571428571429,0.8666666666666667
E8r_arch_768_256,42,0.8312964475038779,0.07527101608977743,0.7012145748987854,0.8857142857142858,0.8416666666666666,0.060575656421467054,0.7407407407407408,0.8888888888888888,0.8312964475038779,0.07527101608977743,0.7012145748987854,0.8857142857142858,0.8222222222222222,0.12668615834434868,0.6666666666666666,1.0,0.8514285714285714,0.060978003873627964,0.773015873015873,0.9285714285714285,0.8486355274591479,0.06387875566752556,0.7620432959698812,0.9270250896057348,0.8323809523809524,0.1574455958299835,0.5714285714285714,1.0
