exp_id,selection_score_mean,selection_score_std,selection_score_median,selection_score_min,selection_score_max,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_balanced_acc_final_median,val_balanced_acc_final_min,val_balanced_acc_final_max,val_f1_macro_final_mean,val_f1_macro_final_std,val_f1_macro_final_median,val_f1_macro_final_min,val_f1_macro_final_max,val_recall_2_final_mean,val_recall_2_final_std,val_recall_2_final_median,val_recall_2_final_min,val_recall_2_final_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_median,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_median,test_f1_macro_min,test_f1_macro_max,test_recall_2_mean,test_recall_2_std,test_recall_2_median,test_recall_2_min,test_recall_2_max,n_runs
E11_wd_0e+00,0.8595091929818451,0.059236692593573274,0.8474945533769063,0.797270955165692,1.0,0.8614197530864197,0.05799501567686754,0.8472222222222222,0.8009259259259259,1.0,0.8595091929818451,0.059236692593573274,0.8474945533769063,0.797270955165692,1.0,0.862037037037037,0.1386373383379192,0.8888888888888888,0.5555555555555556,1.0,0.8502645502645502,0.05612172365671918,0.8809523809523809,0.7507936507936508,0.9333333333333332,0.8487830939329821,0.05774251182089097,0.8804012345679012,0.7355172413793104,0.932438158800784,0.8333333333333334,0.09554372727961463,0.8571428571428571,0.5714285714285714,1.0,15
E11_wd_1em03,0.8557710349506015,0.06393963296630217,0.8441558441558442,0.7518796992481201,1.0,0.8589506172839506,0.060663208141344876,0.8425925925925926,0.7777777777777777,1.0,0.8557710349506015,0.06393963296630217,0.8441558441558442,0.7518796992481201,1.0,0.8694444444444444,0.13676954445066206,0.8888888888888888,0.5555555555555556,1.0,0.8471957671957672,0.056507766651973615,0.8412698412698413,0.7444444444444445,0.9301587301587301,0.8465049713724713,0.05819661337965566,0.843450394618359,0.7355172413793104,0.9309493401447425,0.8428571428571429,0.07724608865085773,0.8571428571428571,0.6428571428571429,1.0,15
E11_wd_1em04,0.8700697173865388,0.05469850922603868,0.8787524366471735,0.801058201058201,1.0,0.8719135802469135,0.05386727810220638,0.8796296296296297,0.8009259259259259,1.0,0.8700697173865388,0.05469850922603868,0.8787524366471735,0.801058201058201,1.0,0.862037037037037,0.13863733833791922,0.8888888888888888,0.5555555555555556,1.0,0.8517460317460318,0.045046936692931534,0.8412698412698413,0.7666666666666666,0.9079365079365079,0.8508834603723673,0.04549562251816506,0.843450394618359,0.770995670995671,0.9088827838827839,0.8336507936507936,0.09490531429002314,0.8571428571428571,0.5714285714285714,1.0,15
E11_wd_1em05,0.8591579062683294,0.06133518568455706,0.8472222222222222,0.797270955165692,1.0,0.8614197530864197,0.05989108716253382,0.8425925925925926,0.8009259259259259,1.0,0.8591579062683294,0.06133518568455706,0.8472222222222222,0.797270955165692,1.0,0.8768518518518518,0.12060924608434745,0.8888888888888888,0.625,1.0,0.8486772486772486,0.04618656686305862,0.8619047619047618,0.7746031746031746,0.9063492063492063,0.8471955376806132,0.04829193236005184,0.8612313612313612,0.7555555555555555,0.9088827838827839,0.8380952380952381,0.09136690096970869,0.8571428571428571,0.5714285714285714,1.0,15
E11_wd_1em06,0.8647710875677852,0.05521324183578857,0.8470588235294118,0.801058201058201,1.0,0.8666666666666667,0.05388243383946968,0.8518518518518517,0.8009259259259259,1.0,0.8647710875677852,0.05521324183578857,0.8470588235294118,0.801058201058201,1.0,0.862037037037037,0.14485848270556262,0.8888888888888888,0.5555555555555556,1.0,0.846984126984127,0.049978579437798244,0.8412698412698413,0.7666666666666666,0.9079365079365079,0.8465568824352416,0.05012573984002246,0.843450394618359,0.770995670995671,0.9088827838827839,0.8288888888888889,0.09543290732927168,0.8571428571428571,0.5714285714285714,1.0,15
E11_wd_3em04,0.864932882925659,0.055132906591803546,0.8474945533769063,0.801058201058201,1.0,0.866358024691358,0.05421290554204535,0.8472222222222222,0.8009259259259259,1.0,0.864932882925659,0.055132906591803546,0.8474945533769063,0.801058201058201,1.0,0.8694444444444444,0.13676954445066206,0.8888888888888888,0.5555555555555556,1.0,0.8456084656084656,0.056733437121481795,0.8412698412698413,0.7507936507936508,0.9079365079365079,0.8450747823018006,0.05805591167552512,0.843450394618359,0.7355172413793104,0.9088827838827839,0.8336507936507936,0.09490531429002314,0.8571428571428571,0.5714285714285714,1.0,15
