exp_id,selection_score_mean,selection_score_std,selection_score_median,selection_score_min,selection_score_max,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_balanced_acc_final_median,val_balanced_acc_final_min,val_balanced_acc_final_max,val_f1_macro_final_mean,val_f1_macro_final_std,val_f1_macro_final_median,val_f1_macro_final_min,val_f1_macro_final_max,val_recall_2_final_mean,val_recall_2_final_std,val_recall_2_final_median,val_recall_2_final_min,val_recall_2_final_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_median,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_median,test_f1_macro_min,test_f1_macro_max,test_recall_2_mean,test_recall_2_std,test_recall_2_median,test_recall_2_min,test_recall_2_max,n_runs
E0_baseline_transfer,0.862710708242184,0.06946144584146248,0.8474945533769063,0.7400318979266348,1.0,0.8657407407407407,0.06656278649775176,0.8472222222222222,0.7546296296296297,1.0,0.862710708242184,0.06946144584146248,0.8474945533769063,0.7400318979266348,1.0,0.8444444444444444,0.1627516366679464,0.875,0.375,1.0,0.8577777777777779,0.04435851751943038,0.8634920634920634,0.7492063492063492,0.9079365079365079,0.8568042496426431,0.0457485653496372,0.864367816091954,0.740825883354619,0.9088827838827839,0.8377777777777777,0.07391295510607519,0.8571428571428571,0.6428571428571429,0.9333333333333333,15
E15_scratch_same_budget,0.8300031805555205,0.08178373862907938,0.8380952380952381,0.649392475479432,0.9628482972136223,0.8407407407407407,0.06913068449184342,0.8379629629629629,0.7037037037037037,0.9629629629629629,0.8300031805555205,0.08178373862907938,0.8380952380952381,0.649392475479432,0.9628482972136223,0.8916666666666667,0.1300988296156892,0.8888888888888888,0.625,1.0,0.854920634920635,0.04924583303600999,0.8587301587301587,0.7507936507936508,0.9317460317460317,0.8505841449492675,0.05268514550531766,0.8583944928030949,0.7355172413793104,0.9302134646962233,0.9066666666666666,0.06977217773958426,0.9285714285714286,0.7857142857142857,1.0,15
E1_from_scratch,0.8300031805555205,0.08178373862907938,0.8380952380952381,0.649392475479432,0.9628482972136223,0.8407407407407407,0.06913068449184342,0.8379629629629629,0.7037037037037037,0.9629629629629629,0.8300031805555205,0.08178373862907938,0.8380952380952381,0.649392475479432,0.9628482972136223,0.8916666666666667,0.1300988296156892,0.8888888888888888,0.625,1.0,0.8533333333333334,0.04867240108630378,0.8587301587301587,0.7507936507936508,0.9317460317460317,0.8488457936947872,0.0521128562731904,0.8564560439560439,0.7355172413793104,0.9302134646962233,0.9066666666666666,0.06977217773958426,0.9285714285714286,0.7857142857142857,1.0,15
