exp_id,selection_score_mean,selection_score_std,selection_score_median,selection_score_min,selection_score_max,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_balanced_acc_final_median,val_balanced_acc_final_min,val_balanced_acc_final_max,val_f1_macro_final_mean,val_f1_macro_final_std,val_f1_macro_final_median,val_f1_macro_final_min,val_f1_macro_final_max,val_recall_2_final_mean,val_recall_2_final_std,val_recall_2_final_median,val_recall_2_final_min,val_recall_2_final_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_median,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_median,test_f1_macro_min,test_f1_macro_max,test_recall_2_mean,test_recall_2_std,test_recall_2_median,test_recall_2_min,test_recall_2_max,n_runs
E12_weights_on_1p0_1p4_1p3,0.8744215658973141,0.0708721444070153,0.8721997300944669,0.7012145748987854,1.0,0.8796296296296297,0.06306694650392257,0.875,0.7407407407407408,1.0,0.8744215658973141,0.0708721444070153,0.8721997300944669,0.7012145748987854,1.0,0.923148148148148,0.08478670891260287,0.8888888888888888,0.75,1.0,0.8516402116402115,0.054597725123134384,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.847525853185269,0.05887581816615316,0.854667363288053,0.7478312537136066,0.9306066569692821,0.8838095238095237,0.07485651970452575,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p4_1p4,0.8682130014998951,0.07988458772254642,0.8721997300944669,0.7012145748987854,1.0,0.8743827160493827,0.07122640244312867,0.875,0.7407407407407408,1.0,0.8682130014998951,0.07988458772254642,0.8721997300944669,0.7012145748987854,1.0,0.9305555555555555,0.07552724726458049,0.8888888888888888,0.75,1.0,0.8499470899470899,0.05333045379693658,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8463682610799644,0.05648204503369218,0.854667363288053,0.7555555555555555,0.9306066569692821,0.8834920634920636,0.07526794092154411,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p4_1p5,0.8638496715225301,0.08031211601614273,0.8472222222222222,0.7330827067669173,1.0,0.871604938271605,0.07063500320361912,0.8472222222222222,0.7777777777777777,1.0,0.8638496715225301,0.08031211601614273,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8561904761904763,0.054237025811394314,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8524962274799613,0.057603944910217614,0.854667363288053,0.7555555555555555,0.9306066569692821,0.9022222222222223,0.06466546106764604,0.8666666666666667,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p4_1p6,0.8671815053806798,0.07949432409922445,0.8721997300944669,0.7330827067669173,1.0,0.8743827160493827,0.06983721963297515,0.875,0.7777777777777777,1.0,0.8671815053806798,0.07949432409922445,0.8721997300944669,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8546031746031745,0.05504723719420738,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.850988797773298,0.058373466129701596,0.854667363288053,0.7555555555555555,0.9306066569692821,0.8974603174603175,0.07058152329562621,0.8666666666666667,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p4_1p7,0.8694448560650831,0.0764000710866008,0.8721997300944669,0.7330827067669173,1.0,0.8768518518518518,0.06676488209154294,0.875,0.7777777777777777,1.0,0.8694448560650831,0.0764000710866008,0.8721997300944669,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8514285714285713,0.05615420892957235,0.8571428571428571,0.7682539682539682,0.9301587301587301,0.8473861041706044,0.05978088179190599,0.8478331704138156,0.7555555555555555,0.9306066569692821,0.8974603174603175,0.07058152329562621,0.8666666666666667,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p4_1p8,0.8642285179178885,0.07856812198420023,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06941504374691823,0.8472222222222222,0.7777777777777777,1.0,0.8642285179178885,0.07856812198420023,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8560846560846561,0.04627998848942271,0.8571428571428571,0.792063492063492,0.9301587301587301,0.8514196355620015,0.05006247939575396,0.8478331704138156,0.7875064004096263,0.9306066569692821,0.9161904761904761,0.06700110476826819,0.9333333333333333,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p4_1p9,0.866736068846492,0.07815363482375731,0.8721997300944669,0.7330827067669173,1.0,0.8743827160493827,0.06877692110635526,0.875,0.7777777777777777,1.0,0.866736068846492,0.07815363482375731,0.8721997300944669,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8531216931216932,0.04870960835730556,0.8571428571428571,0.792063492063492,0.9301587301587301,0.848040371293514,0.05340478860189979,0.8478331704138156,0.7682539682539682,0.9306066569692821,0.9117460317460317,0.07250585952364769,0.9333333333333333,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p4_2p0,0.860268534164303,0.07954341711631122,0.8380952380952381,0.7330827067669173,1.0,0.8691358024691358,0.06993798751831672,0.8425925925925926,0.7777777777777777,1.0,0.860268534164303,0.07954341711631122,0.8380952380952381,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8560846560846561,0.04628387696502765,0.8571428571428571,0.792063492063492,0.9301587301587301,0.8512816875251534,0.04982021181595975,0.8478331704138156,0.7875064004096263,0.9306066569692821,0.9165079365079365,0.06565970982932354,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p5_1p0,0.872613127422209,0.059857157301640346,0.8721997300944669,0.7518796992481201,1.0,0.8768518518518518,0.05530144707863249,0.875,0.7777777777777777,1.0,0.872613127422209,0.059857157301640346,0.8721997300944669,0.7518796992481201,1.0,0.9009259259259259,0.11269538523394661,0.8888888888888888,0.6666666666666666,1.0,0.8514285714285713,0.05480805837125288,0.8634920634920634,0.7682539682539682,0.9301587301587301,0.8477468235504445,0.05933277254116763,0.864367816091954,0.7555555555555555,0.9307048984468339,0.8606349206349206,0.08084159419314961,0.8571428571428571,0.6428571428571429,1.0,15
E12_weights_on_1p0_1p5_1p1,0.8728185429217421,0.06146625570091516,0.8721997300944669,0.7518796992481201,1.0,0.8768518518518518,0.05726000875639714,0.875,0.7777777777777777,1.0,0.8728185429217421,0.06146625570091516,0.8721997300944669,0.7518796992481201,1.0,0.9083333333333333,0.09901966562200752,0.8888888888888888,0.75,1.0,0.8512169312169312,0.06229444957210769,0.8634920634920634,0.7396825396825397,0.9301587301587301,0.8461705880436866,0.06980137917667231,0.864367816091954,0.700685405269446,0.9307048984468339,0.8698412698412699,0.08875313572831607,0.8571428571428571,0.6428571428571429,1.0,15
