exp_id,selection_score_mean,selection_score_std,selection_score_median,selection_score_min,selection_score_max,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_balanced_acc_final_median,val_balanced_acc_final_min,val_balanced_acc_final_max,val_f1_macro_final_mean,val_f1_macro_final_std,val_f1_macro_final_median,val_f1_macro_final_min,val_f1_macro_final_max,val_recall_2_final_mean,val_recall_2_final_std,val_recall_2_final_median,val_recall_2_final_min,val_recall_2_final_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_median,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_median,test_f1_macro_min,test_f1_macro_max,test_recall_2_mean,test_recall_2_std,test_recall_2_median,test_recall_2_min,test_recall_2_max,n_runs
E13_scaler_binary_train,0.8639307145860293,0.06910692056938778,0.8472222222222222,0.754251012145749,1.0,0.8685185185185185,0.06490451087590117,0.8518518518518517,0.7592592592592592,1.0,0.8639307145860293,0.06910692056938778,0.8472222222222222,0.754251012145749,1.0,0.8842592592592593,0.14315536919574773,0.8888888888888888,0.5,1.0,0.8602116402116402,0.05309235411962436,0.8587301587301587,0.7507936507936508,0.9301587301587301,0.8578595196447567,0.055785844326948046,0.8578431372549019,0.7355172413793104,0.9306066569692821,0.8831746031746032,0.07567569860572429,0.9285714285714286,0.6428571428571429,0.9333333333333333,15
E13_scaler_multiclass_train,0.8598777717714766,0.06775524129838909,0.8425925925925926,0.7581699346405228,1.0,0.8641975308641975,0.06449910512068464,0.8425925925925926,0.7777777777777777,1.0,0.8598777717714766,0.06775524129838909,0.8425925925925926,0.7581699346405228,1.0,0.862037037037037,0.1271276883592251,0.8888888888888888,0.625,1.0,0.8668783068783069,0.054167521499211606,0.8603174603174604,0.7746031746031746,0.9761904761904763,0.8640991763915019,0.05758518778966289,0.860576923076923,0.7555555555555555,0.9769016328156113,0.8784126984126984,0.08772890677602332,0.8666666666666667,0.6428571428571429,1.0,15
E13_scaler_none,0.858894756583095,0.08333662288253167,0.8721997300944669,0.7041107041107041,1.0,0.8638888888888888,0.07630968316317426,0.875,0.736111111111111,1.0,0.858894756583095,0.08333662288253167,0.8721997300944669,0.7041107041107041,1.0,0.8842592592592593,0.09900111045167277,0.8888888888888888,0.75,1.0,0.8376719576719577,0.0536856233690415,0.834920634920635,0.7507936507936508,0.9523809523809524,0.8340688671913834,0.05756403079805265,0.8258234519104084,0.734336917562724,0.9535256410256411,0.8374603174603175,0.12148346987187598,0.8571428571428571,0.6,1.0,15
