exp_id,seed,selection_score_mean,selection_score_std,selection_score_min,selection_score_max,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_balanced_acc_final_min,val_balanced_acc_final_max,val_f1_macro_final_mean,val_f1_macro_final_std,val_f1_macro_final_min,val_f1_macro_final_max,val_recall_2_final_mean,val_recall_2_final_std,val_recall_2_final_min,val_recall_2_final_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_min,test_f1_macro_max,test_recall_2_mean,test_recall_2_std,test_recall_2_min,test_recall_2_max
E11_wd_0e+00,7,0.9128374921718574,0.05866048876659572,0.8470588235294118,1.0,0.9157407407407406,0.0571154463455228,0.8518518518518517,1.0,0.9128374921718574,0.05866048876659572,0.8470588235294118,1.0,0.9777777777777779,0.04969039949999535,0.8888888888888888,1.0,0.8606349206349208,0.060748252766311996,0.7920634920634922,0.9523809523809524,0.8615398752499235,0.061308608803192416,0.7899641577060933,0.9530921090060875,0.8476190476190476,0.057241977524625294,0.7857142857142857,0.9285714285714286
E11_wd_0e+00,21,0.8521982987772461,0.07092448745110017,0.7609427609427609,0.960233918128655,0.850925925925926,0.07077430365332585,0.7592592592592592,0.9583333333333334,0.8521982987772461,0.07092448745110017,0.7609427609427609,0.960233918128655,0.7861111111111111,0.1841522115996358,0.5,1.0,0.865079365079365,0.06850268453028599,0.7444444444444445,0.9079365079365079,0.8664777140490896,0.06704511358143496,0.7487068965517242,0.9088827838827839,0.86,0.05233764443441556,0.7857142857142857,0.9333333333333333
E11_wd_0e+00,42,0.8429792842176743,0.028202069289259335,0.8076625386996904,0.8860939112487101,0.8481481481481481,0.028426076727793993,0.8101851851851851,0.8888888888888888,0.8429792842176743,0.028202069289259335,0.8076625386996904,0.8860939112487101,0.7972222222222223,0.14285989856248654,0.5555555555555556,0.8888888888888888,0.8244444444444443,0.040988048943693706,0.773015873015873,0.8619047619047618,0.8220443511160249,0.04419641200774045,0.7620432959698812,0.8619047619047618,0.7914285714285715,0.13385950600139976,0.5714285714285714,0.9285714285714286
E11_wd_1em03,7,0.8961066945896669,0.0726783775041719,0.801058201058201,1.0,0.9009259259259259,0.06832429931249354,0.8148148148148149,1.0,0.8961066945896669,0.0726783775041719,0.801058201058201,1.0,0.9555555555555555,0.09938079899999064,0.7777777777777778,1.0,0.8695238095238096,0.06248607806647015,0.7904761904761904,0.9523809523809524,0.8698856668537797,0.0635668461312037,0.7870707070707071,0.9530921090060875,0.8609523809523809,0.05077628671453841,0.7857142857142857,0.9285714285714286
E11_wd_1em03,21,0.8522199437988911,0.07092366535349494,0.7609427609427609,0.960233918128655,0.85,0.07086509817898866,0.7592592592592592,0.9583333333333334,0.8522199437988911,0.07092366535349494,0.7609427609427609,0.960233918128655,0.7861111111111111,0.1841522115996358,0.5,1.0,0.8606349206349206,0.06754336624725692,0.7444444444444445,0.9079365079365079,0.8622013576036565,0.06612747287140683,0.7487068965517242,0.9088827838827839,0.8466666666666667,0.03440455593940659,0.7857142857142857,0.8666666666666667
E11_wd_1em03,42,0.8427212862816578,0.028122754133376553,0.8061002178649238,0.8845315904139434,0.8481481481481481,0.0252304196174791,0.8148148148148148,0.8842592592592592,0.8427212862816578,0.028122754133376553,0.8061002178649238,0.8845315904139434,0.8222222222222222,0.16850834320114552,0.5555555555555556,1.0,0.8377777777777778,0.05319710492864359,0.773015873015873,0.8841269841269841,0.8352295364795566,0.056484536445664625,0.7620432959698812,0.8845081640780567,0.818095238095238,0.14079463502456577,0.5714285714285714,0.9285714285714286
E11_wd_1em04,7,0.9036373676776155,0.07332935460866732,0.801058201058201,1.0,0.9083333333333334,0.06869971037610935,0.8148148148148149,1.0,0.9036373676776155,0.07332935460866732,0.801058201058201,1.0,0.9777777777777779,0.04969039949999535,0.8888888888888888,1.0,0.86984126984127,0.05802884574739973,0.8142857142857144,0.9523809523809524,0.8704166322217862,0.0578833176535706,0.8127136752136752,0.9530921090060875,0.8609523809523809,0.05077628671453838,0.7857142857142857,0.9285714285714286
E11_wd_1em04,21,0.8598967114756588,0.07269320588970149,0.7609427609427609,0.960233918128655,0.8583333333333332,0.07221331853948827,0.7592592592592592,0.9583333333333334,0.8598967114756588,0.07269320588970149,0.7609427609427609,0.960233918128655,0.7861111111111111,0.1841522115996358,0.5,1.0,0.865079365079365,0.07226145803231769,0.7444444444444445,0.9301587301587301,0.8661493068241308,0.07054446235415582,0.7487068965517242,0.9306066569692821,0.86,0.05233764443441556,0.7857142857142857,0.9333333333333333
E11_wd_1em04,42,0.8356808092721405,0.0326917580238869,0.8061002178649237,0.8860939112487101,0.8398148148148147,0.0328344874564762,0.8101851851851851,0.8888888888888888,0.8356808092721405,0.0326917580238869,0.8061002178649237,0.8860939112487101,0.7972222222222223,0.14285989856248654,0.5555555555555556,0.8888888888888888,0.8152380952380952,0.03498550972406371,0.773015873015873,0.8587301587301587,0.8132341489724896,0.0382096369699217,0.7620432959698812,0.8564102564102565,0.7780952380952381,0.1360938718315905,0.5714285714285714,0.9285714285714286
E11_wd_1em05,7,0.8961066945896669,0.0726783775041719,0.801058201058201,1.0,0.9009259259259259,0.06832429931249354,0.8148148148148149,1.0,0.8961066945896669,0.0726783775041719,0.801058201058201,1.0,0.9555555555555555,0.09938079899999064,0.7777777777777778,1.0,0.86984126984127,0.053097551376754676,0.8142857142857144,0.9523809523809524,0.8706820037307615,0.05345377758111182,0.8127136752136752,0.9530921090060875,0.8752380952380954,0.030192128541233078,0.8571428571428571,0.9285714285714286
