,model,comparison,class_0_label,class_1_label,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std
0,decision_tree,0 vs 1,0,1,0.867355896351137,0.0068326216852976195,0.8575187969924812,0.0237401707251048,0.8774047436562527,0.006244026335510518,0.8657030325593695,0.021338177920282104,0.8821390374331551,0.009726843698814772,0.853146853146853,0.022113829791387277,0.8761533227938847,0.00790747927018248,0.8793890542041186,0.034198376551000005,0.8662296172387449,0.0069123220323568475,0.8578742395815567,0.02471510725890574,0.863938978511533,0.010345131671905644,0.8349462612376811,0.022218345013293936,0.8503201970443351,0.010600707221517281,0.8626016260162602,0.04275491842441279,0.8547523242305312,0.007798833717049398,0.8481327412679963,0.026960542145620447,28.5,0.0,123.0,0.0,0.8761533227938847,0.00790747927018248,0.8793890542041186,0.034198376551000005,0.8821390374331551,0.009726843698814772,0.853146853146853,0.022113829791387277,0.8774047436562527,0.006244026335510518,0.8657030325593695,0.021338177920282104,33.3,0.0,143.0,0.0
1,decision_tree,0 vs 2,0,2,0.9818817204301077,0.008252021696398108,0.9807692307692308,0.00830864192103574,0.7976666666666666,0.09821933127972844,0.8465196078431372,0.061321964195145046,0.8099999999999999,0.08755950357709132,0.85,0.07905694150420949,0.8383333333333333,0.11112499913205293,0.8533730158730158,0.10311289872398093,0.9008251231527094,0.045761145102516984,0.9196721311475411,0.0379089130001342,0.9894911277080352,0.003782960540362434,0.9901971442827827,0.005149190279332789,0.9916502463054186,0.005489412967724638,0.9893442622950819,0.00950411318629842,0.9904000846711172,0.004414131160669549,0.989735098653912,0.004472257144529458,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.8383333333333333,0.11112499913205293,0.8533730158730158,0.10311289872398093,0.8099999999999999,0.08755950357709132,0.85,0.07905694150420949,0.7976666666666666,0.09821933127972844,0.8465196078431372,0.061321964195145046,1.7,0.0,8.0,0.0
2,decision_tree,1 vs 2,1,2,0.9205714285714286,0.015579508606993208,0.9238410596026491,0.02443260885339807,0.2226984126984127,0.12698518518077606,0.28536306830424474,0.20904237017477534,0.29500000000000004,0.13834337312964756,0.3,0.22204854324123713,0.2025952380952381,0.12682695878808506,0.2849206349206349,0.21257893667244748,0.623903743315508,0.07332047834943717,0.6293706293706294,0.11151625604373436,0.963601993436671,0.006378646692108058,0.9608773394911536,0.011950980426412587,0.9528074866310161,0.011141750802864154,0.9587412587412587,0.02270783939945464,0.9576458198522696,0.008467998778324534,0.9596575064759832,0.01336327155940155,33.3,0.0,143.0,0.0,0.2025952380952381,0.12682695878808506,0.2849206349206349,0.21257893667244748,0.29500000000000004,0.13834337312964756,0.3,0.22204854324123713,0.2226984126984127,0.12698518518077606,0.28536306830424474,0.20904237017477534,1.7,0.0,8.0,0.0
3,random_forest,0 vs 1,0,1,0.9244341618191434,0.005700678337125623,0.9233082706766916,0.00871805871224366,0.9287540973074806,0.005136564743303992,0.926177805665346,0.008504027290456916,0.9151515151515153,0.005115619535865251,0.8951048951048952,0.016482675552133938,0.9449692491649486,0.007633757341253982,0.9599024765013529,0.016525752654952184,0.9710257731619295,0.0032163848976083506,0.96342316220365,0.005426015427053512,0.9063854729248109,0.006345312904466661,0.887209529320773,0.014887229102701773,0.9353571428571428,0.009304248546398348,0.9560975609756097,0.018853687946803355,0.9192726206009892,0.006426171484198395,0.9201725780949925,0.00909619068366118,28.5,0.0,123.0,0.0,0.9449692491649486,0.007633757341253982,0.9599024765013529,0.016525752654952184,0.9151515151515153,0.005115619535865251,0.8951048951048952,0.016482675552133938,0.9287540973074806,0.005136564743303992,0.926177805665346,0.008504027290456916,33.3,0.0,143.0,0.0
4,random_forest,0 vs 2,0,2,0.9858279569892472,0.0034816134993243576,0.9838461538461539,0.008465422573958575,0.7933333333333332,0.09135468796041983,0.8421978021978023,0.09454757339675267,0.74,0.0906764700582363,0.7375,0.13756311682682648,0.9,0.10540925533894598,1.0,0.0,0.999649014778325,0.0007400841436466282,0.9990266393442623,0.0018463166558436621,0.9854697812384131,0.003543900389617661,0.9831475578534586,0.00869512455721617,1.0,0.0,1.0,0.0,0.9926045197740112,0.001799964047874574,0.9914847027564502,0.004427638070164137,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9,0.10540925533894598,1.0,0.0,0.74,0.0906764700582363,0.7375,0.13756311682682648,0.7933333333333332,0.09135468796041983,0.8421978021978023,0.09454757339675267,1.7,0.0,8.0,0.0
5,random_forest,1 vs 2,1,2,0.9514285714285714,0.0,0.9470198675496688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8974910873440287,0.03636953426989537,0.8490821678321678,0.059349810319173205,0.9514285714285714,0.0,0.9470198675496688,0.0,1.0,0.0,1.0,0.0,0.9750639386189258,3.700743415417188e-17,0.9727891156462583,2.340555645717801e-16,33.3,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,8.0,0.0
6,extra_trees,0 vs 1,0,1,0.9246033844526705,0.007611602952241939,0.9180451127819549,0.008825472111107265,0.9292000701012986,0.006868487662545165,0.9219426905972901,0.00863251753613737,0.917860962566845,0.0061918838125964975,0.9006993006993008,0.018879679935959515,0.9430117037250415,0.010251634988777333,0.9447116293715057,0.016623760436497916,0.9715935378853736,0.0027135197297263507,0.9652879640684517,0.006097182896252341,0.9087281882271012,0.0069382234533566815,0.8909083118284105,0.01748706181417451,0.9325738916256157,0.01289511392156515,0.9382113821138212,0.019988172265133636,0.9190667290150424,0.00860110551174161,0.9136900579097494,0.009241314439236207,28.5,0.0,123.0,0.0,0.9430117037250415,0.010251634988777333,0.9447116293715057,0.016623760436497916,0.917860962566845,0.0061918838125964975,0.9006993006993008,0.018879679935959515,0.9292000701012986,0.006868487662545165,0.9219426905972901,0.00863251753613737,33.3,0.0,143.0,0.0
7,extra_trees,0 vs 2,0,2,0.991741935483871,0.00279790373495146,0.9953846153846154,0.003972290611494772,0.8799999999999999,0.05921294486432988,0.96,0.03442651863295481,0.85,0.05773502691896256,0.925,0.06454972243679027,0.9400000000000001,0.06992058987801009,1.0,0.0,1.0,0.0,0.999795081967213,0.0006480077172476107,0.9915402298850575,0.0028265373045445923,0.9951219512195122,0.004198355930848172,1.0,0.0,1.0,0.0,0.9956914495473048,0.0014484449445443667,0.9975510204081631,0.002107746038752361,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9400000000000001,0.06992058987801009,1.0,0.0,0.85,0.05773502691896256,0.925,0.06454972243679027,0.8799999999999999,0.05921294486432988,0.96,0.03442651863295481,1.7,0.0,8.0,0.0
8,extra_trees,1 vs 2,1,2,0.9505714285714285,0.0030267140156324756,0.9456953642384105,0.004188447232011073,0.02,0.04499657051403686,0.042222222222222223,0.08916623398995058,0.015000000000000003,0.03374742788552765,0.025,0.052704627669472995,0.030000000000000006,0.0674948557710553,0.15,0.3374742788552764,0.9151916221033869,0.026471783981293615,0.8829545454545455,0.05696286342776482,0.9521764705882353,0.0019143972803916803,0.9481452805309866,0.0026577300092983564,0.998199643493761,0.001549879865902658,0.9972027972027974,0.0036111732831770713,0.9745855759565345,0.0015669695563433905,0.9720507362325919,0.00217251721971708,33.3,0.0,143.0,0.0,0.030000000000000006,0.0674948557710553,0.15,0.3374742788552764,0.015000000000000003,0.03374742788552765,0.025,0.052704627669472995,0.02,0.04499657051403686,0.042222222222222223,0.08916623398995058,1.7,0.0,8.0,0.0
9,xgboost,0 vs 1,0,1,0.9220227392913805,0.007099629745747153,0.9169172932330826,0.011271231489608433,0.9260404112902545,0.006684348219411109,0.9200605163548767,0.010762264292092101,0.9079679144385026,0.008157793604010493,0.8895104895104897,0.019165319152535627,0.9466605657675375,0.007919861911351241,0.9533556974924764,0.020057575044745476,0.9678790732593978,0.005770980804286364,0.9636704758655977,0.006341901064287997,0.8990471477677279,0.008796583137946542,0.8811709022769678,0.017062386341966083,0.9384975369458128,0.009458683960128736,0.9487804878048779,0.023641006490584704,0.9173253056933091,0.00766229158856436,0.9134609512890535,0.012100087911101832,28.5,0.0,123.0,0.0,0.9466605657675375,0.007919861911351241,0.9533556974924764,0.020057575044745476,0.9079679144385026,0.008157793604010493,0.8895104895104897,0.019165319152535627,0.9260404112902545,0.006684348219411109,0.9200605163548767,0.010762264292092101,33.3,0.0,143.0,0.0
