,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4645 ± 0.0190,0.3824 ± 0.0227,0.3837 ± 0.0227,0.3818 ± 0.0229,0.5475 ± 0.0160,0.4659 ± 0.0201,0.4645 ± 0.0190,0.4639 ± 0.0183,0.5668 ± 0.0156,0.4843 ± 0.0175,0.4031 ± 0.0169,0.4034 ± 0.0177,0.4029 ± 0.0174,0.5620 ± 0.0132,0.4834 ± 0.0161,0.4843 ± 0.0175,0.4836 ± 0.0165,0.5810 ± 0.0151
random_forest,0.5784 ± 0.0156,0.4496 ± 0.0350,0.4471 ± 0.0157,0.4246 ± 0.0187,0.7065 ± 0.0212,0.5239 ± 0.0229,0.5784 ± 0.0156,0.5350 ± 0.0147,0.7300 ± 0.0213,0.5631 ± 0.0098,0.4424 ± 0.0302,0.4337 ± 0.0112,0.4157 ± 0.0156,0.6971 ± 0.0117,0.5129 ± 0.0178,0.5631 ± 0.0098,0.5227 ± 0.0117,0.7184 ± 0.0120
extra_trees,0.5700 ± 0.0265,0.4408 ± 0.0516,0.4475 ± 0.0267,0.4286 ± 0.0316,0.6941 ± 0.0204,0.5214 ± 0.0342,0.5700 ± 0.0265,0.5351 ± 0.0249,0.7174 ± 0.0208,0.5623 ± 0.0137,0.4464 ± 0.0270,0.4443 ± 0.0148,0.4290 ± 0.0175,0.6960 ± 0.0124,0.5224 ± 0.0192,0.5623 ± 0.0137,0.5318 ± 0.0150,0.7162 ± 0.0133
xgboost,0.5403 ± 0.0215,0.4222 ± 0.0230,0.4266 ± 0.0194,0.4194 ± 0.0208,0.6796 ± 0.0144,0.5076 ± 0.0178,0.5403 ± 0.0215,0.5202 ± 0.0179,0.7025 ± 0.0172,0.5384 ± 0.0144,0.4251 ± 0.0229,0.4254 ± 0.0188,0.4198 ± 0.0201,0.6821 ± 0.0103,0.5044 ± 0.0177,0.5384 ± 0.0144,0.5171 ± 0.0156,0.7035 ± 0.0102
adaboost,0.5685 ± 0.0236,0.4652 ± 0.0388,0.4546 ± 0.0282,0.4482 ± 0.0323,0.6916 ± 0.0187,0.5355 ± 0.0261,0.5685 ± 0.0236,0.5435 ± 0.0231,0.7158 ± 0.0147,0.5503 ± 0.0138,0.4404 ± 0.0226,0.4402 ± 0.0170,0.4327 ± 0.0188,0.6798 ± 0.0122,0.5204 ± 0.0170,0.5503 ± 0.0138,0.5303 ± 0.0148,0.7012 ± 0.0108
svm,0.5842 ± 0.0130,0.4136 ± 0.0723,0.4531 ± 0.0183,0.4109 ± 0.0205,0.7002 ± 0.0192,0.5059 ± 0.0452,0.5842 ± 0.0130,0.5296 ± 0.0155,0.7213 ± 0.0207,0.5752 ± 0.0109,0.4012 ± 0.0452,0.4467 ± 0.0130,0.4043 ± 0.0128,0.6928 ± 0.0116,0.4970 ± 0.0298,0.5752 ± 0.0109,0.5226 ± 0.0117,0.7115 ± 0.0129
logistic_regression,0.4861 ± 0.0300,0.4176 ± 0.0330,0.4174 ± 0.0340,0.4159 ± 0.0332,0.5706 ± 0.0336,0.4971 ± 0.0333,0.4861 ± 0.0300,0.4902 ± 0.0304,0.5954 ± 0.0343,0.4855 ± 0.0140,0.4213 ± 0.0120,0.4216 ± 0.0116,0.4204 ± 0.0117,0.5668 ± 0.0113,0.5016 ± 0.0149,0.4855 ± 0.0140,0.4926 ± 0.0143,0.5928 ± 0.0140
knn,0.5513 ± 0.0158,0.4440 ± 0.0233,0.4204 ± 0.0142,0.4107 ± 0.0174,0.6499 ± 0.0139,0.5087 ± 0.0190,0.5513 ± 0.0158,0.5083 ± 0.0146,0.6782 ± 0.0143,0.5486 ± 0.0124,0.4445 ± 0.0259,0.4216 ± 0.0194,0.4143 ± 0.0230,0.6509 ± 0.0105,0.5083 ± 0.0211,0.5486 ± 0.0124,0.5092 ± 0.0172,0.6746 ± 0.0092
gaussian_nb,0.5516 ± 0.0270,0.4693 ± 0.0312,0.4702 ± 0.0234,0.4558 ± 0.0264,0.7042 ± 0.0192,0.5562 ± 0.0249,0.5516 ± 0.0270,0.5437 ± 0.0233,0.7195 ± 0.0190,0.5403 ± 0.0185,0.4719 ± 0.0170,0.4689 ± 0.0170,0.4579 ± 0.0160,0.6831 ± 0.0074,0.5565 ± 0.0158,0.5403 ± 0.0185,0.5396 ± 0.0142,0.7002 ± 0.0077
