,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4004 ± 0.0221,0.3352 ± 0.0215,0.3353 ± 0.0220,0.3346 ± 0.0220,0.4995 ± 0.0145,0.4073 ± 0.0182,0.4004 ± 0.0221,0.4031 ± 0.0201,0.5052 ± 0.0138,0.4165 ± 0.0184,0.3473 ± 0.0197,0.3471 ± 0.0203,0.3470 ± 0.0200,0.5104 ± 0.0172,0.4206 ± 0.0189,0.4165 ± 0.0184,0.4184 ± 0.0185,0.5178 ± 0.0181
random_forest,0.4996 ± 0.0174,0.3481 ± 0.0508,0.3473 ± 0.0210,0.3170 ± 0.0292,0.5042 ± 0.0213,0.4181 ± 0.0341,0.4996 ± 0.0174,0.4291 ± 0.0215,0.5235 ± 0.0188,0.5083 ± 0.0170,0.3501 ± 0.0492,0.3511 ± 0.0206,0.3179 ± 0.0292,0.5377 ± 0.0187,0.4201 ± 0.0359,0.5083 ± 0.0170,0.4327 ± 0.0238,0.5565 ± 0.0190
extra_trees,0.4821 ± 0.0328,0.3305 ± 0.0486,0.3437 ± 0.0302,0.3210 ± 0.0348,0.5072 ± 0.0193,0.4086 ± 0.0391,0.4821 ± 0.0328,0.4291 ± 0.0326,0.5250 ± 0.0200,0.4958 ± 0.0179,0.3496 ± 0.0285,0.3575 ± 0.0183,0.3384 ± 0.0217,0.5384 ± 0.0186,0.4261 ± 0.0234,0.4958 ± 0.0179,0.4456 ± 0.0199,0.5577 ± 0.0186
xgboost,0.4538 ± 0.0303,0.3342 ± 0.0408,0.3396 ± 0.0311,0.3305 ± 0.0342,0.4970 ± 0.0210,0.4099 ± 0.0326,0.4538 ± 0.0303,0.4254 ± 0.0295,0.5138 ± 0.0209,0.4645 ± 0.0160,0.3521 ± 0.0205,0.3531 ± 0.0158,0.3464 ± 0.0173,0.5271 ± 0.0212,0.4235 ± 0.0161,0.4645 ± 0.0160,0.4378 ± 0.0151,0.5417 ± 0.0225
adaboost,0.5242 ± 0.0119,0.3356 ± 0.0558,0.3526 ± 0.0076,0.3022 ± 0.0144,0.5225 ± 0.0322,0.4130 ± 0.0323,0.5242 ± 0.0119,0.4258 ± 0.0105,0.5372 ± 0.0334,0.5239 ± 0.0147,0.3407 ± 0.0402,0.3534 ± 0.0159,0.3051 ± 0.0209,0.5409 ± 0.0159,0.4163 ± 0.0247,0.5239 ± 0.0147,0.4296 ± 0.0196,0.5525 ± 0.0208
svm,0.5333 ± 0.0095,0.3241 ± 0.0451,0.3446 ± 0.0093,0.2725 ± 0.0170,0.5490 ± 0.0182,0.4092 ± 0.0383,0.5333 ± 0.0095,0.4047 ± 0.0144,0.5647 ± 0.0188,0.5325 ± 0.0115,0.3120 ± 0.0761,0.3414 ± 0.0121,0.2668 ± 0.0208,0.5572 ± 0.0208,0.3958 ± 0.0525,0.5325 ± 0.0115,0.4014 ± 0.0184,0.5687 ± 0.0212
logistic_regression,0.4106 ± 0.0226,0.3725 ± 0.0217,0.3678 ± 0.0171,0.3654 ± 0.0187,0.5241 ± 0.0255,0.4464 ± 0.0230,0.4106 ± 0.0226,0.4241 ± 0.0220,0.5355 ± 0.0273,0.4137 ± 0.0181,0.3780 ± 0.0170,0.3803 ± 0.0193,0.3746 ± 0.0180,0.5342 ± 0.0166,0.4472 ± 0.0168,0.4137 ± 0.0181,0.4261 ± 0.0176,0.5409 ± 0.0154
knn,0.4773 ± 0.0272,0.3602 ± 0.0365,0.3480 ± 0.0235,0.3321 ± 0.0262,0.5290 ± 0.0246,0.4275 ± 0.0332,0.4773 ± 0.0272,0.4298 ± 0.0259,0.5396 ± 0.0237,0.4777 ± 0.0105,0.3582 ± 0.0199,0.3508 ± 0.0111,0.3360 ± 0.0146,0.5292 ± 0.0128,0.4268 ± 0.0169,0.4777 ± 0.0105,0.4330 ± 0.0119,0.5415 ± 0.0122
gaussian_nb,0.3601 ± 0.0922,0.3866 ± 0.0708,0.3539 ± 0.0263,0.2806 ± 0.0668,0.5443 ± 0.0298,0.4619 ± 0.0767,0.3601 ± 0.0922,0.3120 ± 0.1162,0.5619 ± 0.0283,0.3684 ± 0.0746,0.3648 ± 0.0215,0.3543 ± 0.0219,0.3050 ± 0.0521,0.5394 ± 0.0126,0.4420 ± 0.0224,0.3684 ± 0.0746,0.3457 ± 0.0862,0.5572 ± 0.0111
