seed,fold,class,feature,mean_abs_shap
777,4,0,NP3BRADY_min,0.16411289910278928
777,4,0,NP3BRADY_mean,0.15270818514983434
777,4,0,NP3BRADY_max,0.14677734091872746
777,4,0,NP3PRSPL_mean,0.1441374212047553
777,4,0,NP2TRMR_max,0.1339703062719739
777,4,0,NP2TRMR_min,0.12647045997733536
777,4,0,NP3RIGLL_mean,0.12549064001076934
777,4,0,NP3RTCON_mean,0.12377052527000856
777,4,0,NP2TRMR_mean,0.12222090160209835
777,4,0,NP3RIGLU_mean,0.11890890532395357
777,4,0,NP3RIGLU_max,0.11444301159008244
777,4,0,NP3RIGN_max,0.11429480814596583
777,4,0,NP3RTCON_max,0.11310543974014889
777,4,0,NP3RTARU_max,0.112581600031721
777,4,0,NP3RIGRL_mean,0.11165609239590661
777,4,0,NP3RTARU_std,0.11091607691010474
777,4,0,NP3RIGLU_min,0.10467191976943784
777,4,0,NP3FACXP_mean,0.10120822271994791
777,4,0,NP3RTCON_std,0.09990434320873864
777,4,0,NP3RIGRU_mean,0.09856681245998654
777,4,0,NP3PRSPL_max,0.09774632438028207
777,4,0,NP3HMOVL_mean,0.09747366409673605
777,4,0,NP3RIGLL_std,0.09698128577461913
777,4,0,NP3RIGLL_max,0.09661289246689622
777,4,0,NP3PSTBL_max,0.09485713611926962
777,4,0,NP3FACXP_min,0.09271893270769598
777,4,0,NP3FTAPL_min,0.09252977213814023
777,4,0,NP1LTHD_min,0.09082141252984054
777,4,0,NP3HMOVR_min,0.09068731630916006
777,4,0,NP3PRSPR_std,0.08932148300964245
777,4,0,NP3BRADY_std,0.08812222482080091
777,4,0,NP3RIGLU_std,0.08796365537801404
777,4,0,NP3PRSPR_mean,0.08694586549640747
777,4,0,NP3FTAPR_mean,0.08692089850021133
777,4,0,NP3PTRMR_mean,0.08514045368709175
777,4,0,NP2HYGN_std,0.08507506517912693
777,4,0,NP3RTARU_mean,0.08500293676513615
777,4,0,NP3RIGN_mean,0.0847628339249991
777,4,0,NP3RIGRL_max,0.083443429787731
777,4,0,NP3RTALU_mean,0.08252883190802479
777,4,0,NP2TRMR_std,0.08188995783489254
777,4,0,NP3FACXP_max,0.08093525581717372
777,4,0,NP2TRMR_var,0.08052614973353323
777,4,0,NP3RIGN_std,0.0803384053707143
777,4,0,NP3PTRMR_max,0.07960085269591623
777,4,0,NP3PTRMR_std,0.07860025888828064
777,4,0,NP1SLPD_min,0.07847316641399243
777,4,0,NP3RIGRU_min,0.078396102816788
777,4,0,NP3GAIT_mean,0.07799373719599756
777,4,0,NP3HMOVL_min,0.07722728922761185
777,4,0,NP3SPCH_min,0.07687267503065288
777,4,0,NP3RIGRU_std,0.07593187924294813
777,4,0,NP3RTALU_max,0.07550131902207939
777,4,0,NP3RIGRL_std,0.07498391142509925
777,4,0,NP2HWRT_mean,0.07347519615798473
777,4,0,NP3PRSPL_min,0.07291682360433265
777,4,0,NP3FTAPL_max,0.07240349433576708
777,4,0,NP3RIGRL_min,0.07190255094741893
777,4,0,NP3TTAPL_min,0.07174414827652428
777,4,0,NP3LGAGL_mean,0.07162731383111931
777,4,0,NP3SPCH_max,0.07054526705103205
777,4,0,NP3TTAPL_mean,0.06974205673927535
777,4,0,NP2DRES_min,0.06885704990829453
777,4,0,NP1SLPD_mean,0.06868176062853812
777,4,0,NP1LTHD_mean,0.06839729410515956
777,4,0,NP2HYGN_max,0.0674321087880606
777,4,0,NP2HWRT_max,0.06727109009463335
777,4,0,NP3PRSPR_min,0.06719994764515605
777,4,0,NP3PTRMR_var,0.06717193508452948
777,4,0,NP3PRSPR_max,0.06696399284962348
777,4,0,NP3FRZGT_var,0.06680956189183568
777,4,0,NP3RIGN_var,0.06669394296914884
777,4,0,NP1LTHD_max,0.06557282852458907
777,4,0,NP3RISNG_std,0.06459094760328071
777,4,0,NP3RTCON_min,0.0643153531174515
777,4,0,NP3HMOVR_mean,0.06370855105613829
777,4,0,NP1DPRS_var,0.06236093044678033
777,4,0,AGE_AT_VISIT,0.06191927718942455
777,4,0,NP2EAT_max,0.061853981667274405
777,4,0,NP1URIN_max,0.061847604293573104
777,4,0,NP3RTARU_var,0.06066754465528152
777,4,0,NP3RIGRU_max,0.059918595216721764
777,4,0,NP3FTAPL_mean,0.05975137795866602
777,4,0,NP3KTRML_mean,0.05917954502465356
777,4,0,NP3HMOVR_max,0.05870449389983668
777,4,0,NP3RIGLU_var,0.058404093552994536
777,4,0,NP3RTARU_min,0.05758394187632357
777,4,0,NP3GAIT_min,0.056542273892007715
777,4,0,NP1DPRS_std,0.05591817975207208
777,4,0,NP3TTAPR_mean,0.05584255795352793
777,4,0,NP2SPCH_max,0.054615341959941034
777,4,0,NP3RIGN_min,0.054319506133522766
777,4,0,NP2HYGN_var,0.054262909148611385
777,4,0,NP3RIGLL_min,0.054242112137072286
777,4,0,NP1URIN_min,0.0541581886979105
777,4,0,NP2HYGN_min,0.05385452375784881
777,4,0,NP3PSTBL_mean,0.053447650044726354
777,4,0,NP3PSTBL_std,0.052325922101566495
777,4,0,NP2HOBB_mean,0.052271969878251154
777,4,0,NP2HWRT_min,0.052090545521159576
777,4,0,NP3TTAPR_min,0.05133744268917966
777,4,0,NP3RTALU_min,0.05113219355150449
777,4,0,NP3LGAGR_std,0.05088269792284556
777,4,0,NP3LGAGL_min,0.05065168401254125
777,4,0,NP3GAIT_std,0.05037978171033149
777,4,0,NP1SLPD_var,0.05026340281488547
777,4,0,NP3RTALU_std,0.050026349102643905
777,4,0,NP2EAT_std,0.049487523843644333
777,4,0,NP3LGAGR_max,0.049383771821719324
777,4,0,NP3TTAPR_max,0.04929556624489215
777,4,0,NP2DRES_mean,0.04914157985377545
777,4,0,NP3RIGLL_var,0.04830251365791034
777,4,0,NP3LGAGL_max,0.048038325853242386
777,4,0,NP1ANXS_std,0.047667803990720854
777,4,0,NP3GAIT_max,0.047666102860990794
777,4,0,NP2WALK_mean,0.04744317759360914
777,4,0,NP3TTAPL_max,0.04727936020448549
777,4,0,NP1SLPD_std,0.046917506553682806
777,4,0,NP1PAIN_max,0.04691561526072121
777,4,0,NP3PRSPR_var,0.04682720750987708
777,4,0,NP1LTHD_std,0.046663111673979796
777,4,0,NP2SPCH_min,0.046131606916549404
777,4,0,NP3PTRMR_min,0.045853264677625356
777,4,0,NP2WALK_min,0.04575762285280773
777,4,0,NP3RTALL_std,0.04524715231636485
777,4,0,NP3RTALU_var,0.044871710053262286
777,4,0,NP3LGAGR_min,0.04472594664501936
777,4,0,NP3FTAPR_min,0.04456852020963703
777,4,0,NP3RISNG_min,0.04450826110836259
777,4,0,NP2HWRT_std,0.04438086460322503
777,4,0,NP3BRADY_var,0.044314127403772274
777,4,0,NP3RTCON_var,0.04407012277221876
777,4,0,NP3RISNG_var,0.043616253582909
777,4,0,NP3PTRML_max,0.04347993094116246
777,4,0,NP3HMOVL_max,0.04326532452693497
777,4,0,NP1COG_var,0.04277815710294759
777,4,0,NP3SPCH_mean,0.04274089811095087
777,4,0,NP2DRES_max,0.042174280570017805
777,4,0,NP2HYGN_mean,0.041957654986905284
777,4,0,ENRLGBA,0.041875765533107866
777,4,0,NP2TURN_min,0.04167699809946283
777,4,0,NP2HOBB_max,0.041515257021083225
777,4,0,NP3HMOVL_std,0.04135578827759961
777,4,0,NP3PTRML_std,0.04072157128674558
777,4,0,NP3FTAPR_max,0.04004911560144933
777,4,0,NP2DRES_var,0.039929343073779586
777,4,0,NP3HMOVR_std,0.03990256714880561
777,4,0,NP2HOBB_min,0.039399644145663854
777,4,0,NP3RIGRU_var,0.03912930134015626
777,4,0,NP1SLPD_max,0.03787629905182833
777,4,0,NP3LGAGR_mean,0.03775343140343338
777,4,0,NP1COG_std,0.0377120307120253
777,4,0,ENRLLRRK2,0.03714849032091715
777,4,0,NP3RTALL_max,0.036797272085269686
777,4,0,NP3PRSPL_var,0.03597589502867886
777,4,0,NP1DPRS_min,0.03570385414469778
777,4,0,NP1LTHD_var,0.034286349154884065
777,4,0,NP1SLPN_min,0.03426177630383001
777,4,0,NP3SPCH_var,0.03409930340014911
777,4,0,NP1PAIN_mean,0.03376370366934483
777,4,0,NP3RISNG_mean,0.03365124693122968
777,4,0,NP1APAT_std,0.03364720939069641
777,4,0,NP3RTARL_max,0.033597320487708485
777,4,0,NP3FRZGT_std,0.03328254274422628
777,4,0,NP3RTARL_std,0.033245244161640944
777,4,0,NP1FATG_std,0.03294701448923469
777,4,0,NP2FREZ_mean,0.03256984029581331
777,4,0,NP3HMOVR_var,0.032473882877469856
777,4,0,NP3KTRML_min,0.03229627176118416
777,4,0,NP3PTRML_var,0.03176101830162888
777,4,0,NP1SLPN_max,0.03153652241680552
777,4,0,NP1SLPN_mean,0.030734963208412222
777,4,0,NP3LGAGL_var,0.030544572547688404
777,4,0,NP3RTARL_var,0.030299458850448845
777,4,0,NP3KTRMR_min,0.030179279587024956
777,4,0,NP3KTRML_var,0.030132862602903158
777,4,0,SEX,0.030113048274903263
777,4,0,NP1CNST_min,0.02950654924496512
777,4,0,NP3GAIT_var,0.02947155259207609
777,4,0,NP3PSTBL_min,0.02896092463154215
777,4,0,NP1URIN_mean,0.028776747292145157
777,4,0,NP1URIN_std,0.02742508120072166
777,4,0,NP3KTRMR_max,0.02678622949554836
777,4,0,NP3SPCH_std,0.02669002697846453
777,4,0,NP3RIGRL_var,0.02644088673780994
777,4,0,EDUCYRS,0.025973540475388458
777,4,0,NP1CNST_var,0.0259724719964703
777,4,0,NP2SALV_min,0.025287253733011
777,4,0,NP1APAT_max,0.024959483826105862
777,4,0,NP1COG_max,0.02480524851848551
777,4,0,NP3KTRML_max,0.02432491403780124
777,4,0,NP1FATG_mean,0.024283475756231833
777,4,0,NP2SPCH_std,0.024210681545995323
777,4,0,NP3POSTR_std,0.024203671316477035
777,4,0,NP3FRZGT_max,0.023931386566357005
777,4,0,NP1URIN_var,0.023666679188484446
777,4,0,NP1DPRS_max,0.02326431992905628
777,4,0,NP3PRSPL_std,0.023113517810365882
777,4,0,NP1CNST_std,0.022772482866867772
777,4,0,NP2SALV_mean,0.02238100332544884
777,4,0,NP3LGAGR_var,0.022293004066328878
777,4,0,NP3FRZGT_mean,0.021637030163937237
777,4,0,NP1SLPN_std,0.02131229047006451
777,4,0,NP3PSTBL_var,0.02105981224166205
777,4,0,NP3TTAPL_std,0.021057254888520168
777,4,0,NP2EAT_min,0.020786014201717214
777,4,0,NP3RTALJ_mean,0.020499359125983566
