seed,fold,feature,mean_abs_shap
777,4,NP3BRADY_min,0.08913253580153939
777,4,NP3BRADY_mean,0.08371288210567229
777,4,NP3BRADY_max,0.080631154344259
777,4,NP2TRMR_max,0.07639540922478723
777,4,NP3PRSPL_mean,0.07122859804805437
777,4,NP2TRMR_mean,0.07039198884161268
777,4,NP3RIGLL_mean,0.06712590311262216
777,4,NP3RIGLU_max,0.06667312924041179
777,4,NP3RTCON_mean,0.06651780607401844
777,4,NP3RTCON_max,0.06470771387230351
777,4,NP3RIGLU_mean,0.06468489297190534
777,4,NP3PSTBL_min,0.06330388657252788
777,4,NP3RIGRL_mean,0.06265293299555658
777,4,NP2TRMR_min,0.06154964455988319
777,4,NP3RIGN_max,0.061297491112666566
777,4,NP3PTRMR_max,0.06011587645343779
777,4,NP3RTARU_max,0.05957562651609182
777,4,NP3LGAGL_mean,0.05954224624172985
777,4,NP3RIGRU_mean,0.0580165180062991
777,4,NP3RIGLU_min,0.0576734539453819
777,4,NP3FACXP_mean,0.05713287722793792
777,4,NP3RTARU_std,0.05689514465897122
777,4,NP3PRSPL_max,0.05660932740143688
777,4,NP3PRSPR_std,0.05639871962811303
777,4,NP2TRMR_std,0.05630711978861343
777,4,NP3PTRMR_std,0.056068313653302705
777,4,NP1LTHD_min,0.05604541128358423
777,4,NP3RIGLL_std,0.05598666096251564
777,4,NP3RIGLL_max,0.055514043006205376
777,4,NP3RTCON_std,0.05316029568950752
777,4,NP3FTAPL_min,0.05252395471094191
777,4,NP3FACXP_min,0.051381344407143946
777,4,NP2WALK_mean,0.05111331320653661
777,4,NP3PRSPR_mean,0.05064312322417995
777,4,NP3PTRMR_mean,0.05044639101268986
777,4,NP3HMOVL_mean,0.05029095004721484
777,4,NP3HMOVR_min,0.04950543334530554
777,4,NP3RIGRL_max,0.04871707667414414
777,4,NP3BRADY_std,0.04788046318498047
777,4,NP3RIGRU_min,0.047485928098302835
777,4,NP3LGAGR_min,0.04697293345291151
777,4,NP2HYGN_std,0.04674766172143553
777,4,NP1LTHD_max,0.04638194875441993
777,4,NP3PRSPR_max,0.0463275034836709
777,4,NP3HMOVL_min,0.04607428224659469
777,4,NP3PTRMR_var,0.04601660799862038
777,4,NP3LGAGL_max,0.04588347327634841
777,4,NP1SLPD_min,0.04544093987775484
777,4,NP3FACXP_max,0.04512005682635911
777,4,NP3RIGN_mean,0.04506115139715292
777,4,NP2TRMR_var,0.04445041730039899
777,4,NP2HOBB_mean,0.044431932957983
777,4,NP3RIGN_std,0.044401656751271605
777,4,NP3PSTBL_max,0.04431663932561499
777,4,NP3RIGLU_std,0.04417289718524299
777,4,NP3GAIT_mean,0.04407371604756468
777,4,NP3RTARU_mean,0.04374079094516128
777,4,NP3RTALU_mean,0.04344672874779915
777,4,NP1LTHD_mean,0.04339217828981703
777,4,NP2SPCH_max,0.04332080291648145
777,4,NP1SLPD_mean,0.043272691253216734
777,4,NP3RIGRL_min,0.04318706886729927
777,4,NP2HWRT_max,0.04291567412669215
777,4,NP3LGAGR_mean,0.041962183973058516
777,4,NP3FTAPR_mean,0.041870764321073846
777,4,NP3RISNG_mean,0.04176574768704468
777,4,NP2HWRT_mean,0.04169309047714289
777,4,NP3TTAPL_min,0.04150909327579968
777,4,NP3RIGRL_std,0.04123555891963356
777,4,NP3LGAGL_min,0.04091699754437311
777,4,NP3TTAPR_mean,0.04055108322725529
777,4,NP3SPCH_max,0.040522753800794335
777,4,NP3LGAGR_max,0.040483898555820685
777,4,NP3PRSPL_min,0.04027798946664178
777,4,NP3RIGN_var,0.0397691134986916
777,4,NP3PSTBL_mean,0.03960901048078196
777,4,NP3SPCH_min,0.03950173077354208
777,4,NP2WALK_min,0.03928856861989479
777,4,NP2HYGN_max,0.03915807367074319
777,4,NP3TTAPL_mean,0.038915080376557123
777,4,NP2SPCH_min,0.03885913789276976
777,4,NP3FTAPL_max,0.03874270492632114
777,4,NP3HMOVR_mean,0.03851114993160148
777,4,NP3RTALU_max,0.03842233751141843
777,4,NP3TTAPR_min,0.037536705545767136
777,4,NP2EAT_std,0.03673515348717687
777,4,NP2HOBB_min,0.036271052605620344
777,4,NP3GAIT_min,0.036218225282902354
777,4,NP3RIGRU_std,0.036084028803610016
777,4,NP1URIN_max,0.03599228423535577
777,4,NP3RTCON_min,0.03544821905176663
777,4,NP2HWRT_min,0.03489262477371027
777,4,NP3PRSPR_min,0.03475116580958105
777,4,NP3TTAPL_max,0.03437317938321945
777,4,AGE_AT_VISIT,0.03422968173925617
777,4,NP2EAT_max,0.03378312797412911
777,4,NP3TTAPR_max,0.033731498111486034
777,4,NP3RIGRU_max,0.033451102299564064
777,4,NP2SALV_min,0.03329916805839206
777,4,NP3KTRML_var,0.03294533697936875
777,4,NP3RTARU_var,0.03285181340380059
777,4,NP1URIN_min,0.032818091872678125
777,4,NP3FTAPL_mean,0.03258465400258773
777,4,NP3HMOVR_max,0.0322108521713563
777,4,NP1DPRS_var,0.032177597308719115
777,4,NP1DPRS_std,0.032142994786348515
777,4,NP2HYGN_var,0.03212894470097155
777,4,NP3RIGLU_var,0.03200869052987432
777,4,NP3KTRML_mean,0.031801317010949806
777,4,NP3LGAGR_std,0.03171447821118594
777,4,NP3GAIT_var,0.031502152350164625
777,4,NP3FRZGT_var,0.03095898936697034
777,4,NP3PRSPR_var,0.030730479618527245
777,4,NP3RISNG_min,0.030683721795884588
777,4,NP2DRES_max,0.030511515415173263
777,4,NP3RTALU_min,0.030490145562764536
777,4,NP2HOBB_max,0.0304801733867361
777,4,NP2HYGN_min,0.030298126724762498
777,4,NP3PTRML_std,0.030075919197651218
777,4,NP2DRES_mean,0.029987198670173274
777,4,NP3PTRML_max,0.02899204140729052
777,4,NP3RIGLL_min,0.02898104789267401
777,4,NP3RISNG_std,0.028872995919519643
777,4,NP3RIGLL_var,0.02880244635481482
777,4,NP3RTARU_min,0.028783641943854302
777,4,SEX,0.02872808557751643
777,4,NP2DRES_min,0.0285111631210103
777,4,NP1LTHD_std,0.028116665874843818
777,4,NP3LGAGL_var,0.028018240573557576
777,4,NP2TURN_min,0.027847250127838927
777,4,NP2HWRT_std,0.027758937527239284
777,4,NP3GAIT_max,0.02771016860195604
777,4,NP1ANXS_std,0.02762579034735817
777,4,NP3HMOVL_std,0.027488809496189124
777,4,NP3GAIT_std,0.027388356533714877
777,4,NP3RIGN_min,0.02733290895894579
777,4,ENRLGBA,0.026856506797957737
777,4,NP1SLPD_var,0.026317791207479794
777,4,NP1COG_var,0.026080930423946325
777,4,NP3RTALU_std,0.026053215578991692
777,4,NP3BRADY_var,0.02603568591818474
777,4,NP2FREZ_mean,0.02589424034864794
777,4,NP1SLPD_std,0.02588955932037389
777,4,NP3RTCON_var,0.025736984537319058
777,4,NP1CNST_min,0.025705212935974355
777,4,NP1PAIN_max,0.02505836595755412
777,4,NP1COG_std,0.024862916445036114
777,4,NP3PSTBL_std,0.02464477700971793
777,4,NP2HYGN_mean,0.024401077739039604
777,4,NP1PAIN_mean,0.02425596941717254
777,4,NP3FTAPR_min,0.024048726633879778
777,4,ENRLLRRK2,0.023945934221346058
777,4,NP2EAT_var,0.023286370532632494
777,4,NP2DRES_std,0.023150865207673108
777,4,NP1FATG_std,0.022954925746962226
777,4,NP3LGAGR_var,0.022890095987744455
777,4,NP3FRZGT_max,0.022876679659346137
777,4,NP2DRES_var,0.022803577075853662
777,4,NP3FTAPR_max,0.02272618372811441
777,4,NP3RISNG_var,0.02255679893525021
777,4,NP3HMOVR_std,0.022416980016305127
777,4,NP3PRSPL_var,0.02234929478067243
777,4,NP3HMOVL_max,0.022101520026068272
777,4,NP3PTRMR_min,0.021982651436736923
777,4,NP3KTRML_max,0.021859627431049942
777,4,NP1SLPD_max,0.021814998945075062
777,4,NP3RTALU_var,0.021379308555421576
777,4,NP3HMOVR_var,0.02113481637640555
777,4,NP1URIN_std,0.02110762109472399
777,4,NP3PTRML_var,0.020782065834078992
777,4,NP3FRZGT_std,0.020782059004158443
777,4,NP1LTHD_var,0.020740493501012383
777,4,NP3RIGRL_var,0.020611414390263774
777,4,NP3SPCH_mean,0.020545193506200647
777,4,NP3RTARL_std,0.0204586124049705
777,4,NP3RTALL_std,0.020452114355284504
777,4,NP1PAIN_min,0.020443219397938948
777,4,NP3RTALL_max,0.020247954472360018
777,4,NP1APAT_std,0.020183968595975238
777,4,NP3SPCH_var,0.020020755046375776
777,4,NP3KTRMR_max,0.019954358308587626
777,4,NP1CNST_mean,0.019913236154051273
777,4,NP3RIGRU_var,0.019880177855961644
777,4,NP3TTAPR_std,0.01980481894269487
777,4,NP3RTARL_var,0.019734361747921085
777,4,NP2SPCH_std,0.019648431526109893
777,4,NP1SLPN_min,0.01958881342926743
777,4,NP2WALK_max,0.019476346253229027
777,4,NP2RISE_std,0.019392239279865203
777,4,NP2SWAL_mean,0.019323476916090935
777,4,NP3FRZGT_mean,0.019310253017043793
777,4,NP1DPRS_max,0.01917231134795342
777,4,NP1CNST_var,0.01915574556496951
777,4,NP3FTAPR_std,0.019153977618247903
777,4,NP2SALV_mean,0.01904033266484288
777,4,NP1DPRS_min,0.018783507868260517
777,4,NP3PRSPL_std,0.018674663094551555
777,4,NP3RTARL_max,0.018172632417606277
777,4,EDUCYRS,0.01789564447753403
777,4,NP1APAT_mean,0.01777216490378631
777,4,NP3POSTR_std,0.017677920422676366
777,4,NP3PTRML_mean,0.017601087055880805
777,4,NP3PSTBL_var,0.017518280621415375
777,4,NP1APAT_max,0.017432838878198915
777,4,NP1SLPN_mean,0.017368388334594774
777,4,NP2SPCH_mean,0.017366167866378082
777,4,NP3KTRML_min,0.01724155878769294
777,4,NP3RISNG_max,0.01711912627610108
777,4,NP1HALL_min,0.01711899290997141
777,4,NP1COG_max,0.01655684416179023
777,4,NP1SLPN_max,0.016319447165051293
777,4,NP3SPCH_std,0.015902857814205976
777,4,NP1FATG_mean,0.015878059575356946
777,4,NP1CNST_std,0.01564243013587726
777,4,NP1URIN_mean,0.015499378884431638
777,4,NP2TURN_std,0.015211567109281846
777,4,NP3KTRMR_min,0.01511661567131801
777,4,NP3KTRML_std,0.01504457845926261
777,4,NP2TURN_mean,0.014717951248586079
777,4,NP1FATG_max,0.014716946448462732
777,4,NP3RTALJ_mean,0.014420741156958619
777,4,NP3HMOVL_var,0.014279168466290702
777,4,NP3POSTR_min,0.014276596824443554
777,4,NP2RISE_min,0.01426967060993815
777,4,NP2FREZ_std,0.014258259492610873
777,4,NP3TTAPL_std,0.014156887791077327
777,4,NP2HOBB_std,0.013924885788360214
777,4,NP1DPRS_mean,0.013885742499171466
777,4,NP1SLPN_std,0.013768247273106167
777,4,NP1CNST_max,0.013711620693416984
777,4,NP3TTAPR_var,0.013593517358463664
777,4,NP3LGAGL_std,0.013439172345593232
777,4,NP2FREZ_max,0.013345622572217053
777,4,NP2TURN_max,0.013120056532394
777,4,NP3KTRMR_std,0.0129955084483332
777,4,NP1URIN_var,0.012687369322686654
777,4,NP2FREZ_var,0.01243532386499079
777,4,NP3KTRMR_mean,0.01242708076690631
777,4,NP2SPCH_var,0.012400509997973546
777,4,NP2SALV_max,0.012258669484593017
777,4,NP2HWRT_var,0.012197053128011028
777,4,NP1APAT_min,0.012174046180777482
777,4,NP3FTAPR_var,0.012171697296640112
777,4,NP2RISE_max,0.011904269675073112
777,4,NP2HOBB_var,0.01180412983543388
777,4,NP1PAIN_std,0.011452599094481099
777,4,NP3POSTR_mean,0.011210385996742189
777,4,NP3KTRMR_var,0.01119361077147691
777,4,NP1ANXS_max,0.01114938580027552
777,4,NP1DDS_std,0.01104580288574498
777,4,NP1ANXS_min,0.010757157969579585
777,4,NP1APAT_var,0.010657040237621308
777,4,NP2RISE_mean,0.010589339768942465
777,4,RAWHITE,0.010550334555896355
777,4,NP2FREZ_min,0.010407611699371344
777,4,NP3RTALJ_std,0.010297853105137119
777,4,NP2TURN_var,0.010247347697365274
777,4,NP2SWAL_max,0.01016949421384777
777,4,NP3FTAPL_std,0.010080481602136386
777,4,NP3RTALJ_max,0.01003191907735112
777,4,NP3FACXP_var,0.009904484114965967
777,4,NP3FACXP_std,0.00988512843960417
777,4,NP1COG_min,0.00961741662471947
777,4,NP2RISE_var,0.009472213586126672
777,4,NP2EAT_min,0.00932871465473017
777,4,NP3RTALL_var,0.009017009587650924
777,4,NP3PTRML_min,0.008845973165775732
777,4,NP2SWAL_min,0.008843480831315406
777,4,NP3RTARL_mean,0.008808294029850745
777,4,NP1DDS_mean,0.008808030089835406
777,4,NP3TTAPL_var,0.008756018922746533
