epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.5660139459210474,0.4256990390854913,0.8648648648648649,0.868421052631579,0.8700939745715865
2,0.28779639303684235,0.2976708081928459,0.8851351351351351,0.8888888888888888,0.8899023401510964
3,0.1561087498793731,0.28134381207259923,0.8986486486486487,0.9044585987261147,0.9009581721024507
4,0.11077401525265462,0.27974923284774694,0.8918918918918919,0.9,0.8922056384742951
5,0.08034629155755849,0.2909417190916232,0.8918918918918919,0.8987341772151899,0.8934954855352866
6,0.057629275928578666,0.2890981401039942,0.8851351351351351,0.8944099378881988,0.884742951907131
7,0.04278136983614515,0.29632957137466687,0.8918918918918919,0.9,0.8922056384742951
8,0.035852963306211134,0.30085525031805643,0.8918918918918919,0.9,0.8922056384742951
9,0.02558538461154377,0.30423242978852344,0.8918918918918919,0.9,0.8922056384742951
10,0.01780311301400935,0.3246626042119051,0.8986486486486487,0.906832298136646,0.898378477980468
11,0.013016677077708615,0.33746595589469214,0.9054054054054054,0.9135802469135802,0.9045513174866409
12,0.010075475586376883,0.3508394221190011,0.9054054054054054,0.9135802469135802,0.9045513174866409
13,0.007359836316617155,0.36857032204499923,0.9054054054054054,0.9135802469135802,0.9045513174866409
14,0.005550210321687061,0.3706921422319185,0.8986486486486487,0.9079754601226994,0.8970886309194767
15,0.0032704286741382267,0.3917368300167869,0.9054054054054054,0.9135802469135802,0.9045513174866409
16,0.005702970571095451,0.4032170201315092,0.9054054054054054,0.9146341463414634,0.9032614704256495
17,0.006940586415333422,0.397844101296033,0.9121621621621622,0.9212121212121213,0.9094343099318223
18,0.003591324734451199,0.4108017077763892,0.9121621621621622,0.9202453987730062,0.9107241569928137
19,0.0023725725255349674,0.4169303487382225,0.9121621621621622,0.9202453987730062,0.9107241569928137
