epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.27856465529751134,0.16820460467322454,0.9391891891891891,0.9431545973834531,0.9419354838709677
2,0.15329468678179625,0.2361744358833577,0.9256756756756757,0.9269393771881334,0.9308176100628931
3,0.11239658306176598,0.21308659394649235,0.9324324324324325,0.9369817578772802,0.935064935064935
4,0.0868604517718022,0.2418621392366854,0.918918918918919,0.9207665376819606,0.9240506329113924
5,0.0659105104419428,0.24185482002291325,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.04305320143120716,0.29196833546676143,0.918918918918919,0.9194766906209693,0.925
7,0.021608804528777663,0.30747251161153905,0.9391891891891891,0.9418647503224618,0.9426751592356688
8,0.01701012976558854,0.32132616531374436,0.9256756756756757,0.9269393771881334,0.9308176100628931
9,0.01306379134562244,0.3964580916817303,0.9256756756756757,0.9282292242491248,0.9299363057324841
10,0.017896684072479116,0.4326213265528684,0.9256756756756757,0.9256495301271421,0.9316770186335404
11,0.035771816189997085,0.3993719798165477,0.9324324324324325,0.9318223696333149,0.9382716049382716
