seed,fold,class,feature,mean_abs_shap
128,4,0,AGE_AT_VISIT,0.12133770078530422
128,4,0,NP3BRADY_mean,0.11967977845686383
128,4,0,NP3RTCON_mean,0.11659024523330497
128,4,0,NP3RTCON_max,0.11406088064367707
128,4,0,NP3HMOVR_min,0.11153983871481996
128,4,0,NP3RTCON_std,0.1057035396080718
128,4,0,NP3BRADY_max,0.10398836278852838
128,4,0,NP2SPCH_mean,0.09983882952494944
128,4,0,NP3RIGLU_mean,0.09455582586572583
128,4,0,NP3RIGLU_min,0.09454870505795471
128,4,0,NP3PRSPL_min,0.09404752575852528
128,4,0,NP2TRMR_mean,0.09260897455471849
128,4,0,NP3LGAGR_mean,0.09062034508626236
128,4,0,NP2TRMR_max,0.08596142449025988
128,4,0,NP3FACXP_mean,0.0855807639721855
128,4,0,NP3BRADY_min,0.08517262768944076
128,4,0,NP3RTCON_var,0.08099805117370303
128,4,0,NP2TRMR_std,0.07979842352817185
128,4,0,NP3RTCON_min,0.07922130999049506
128,4,0,NP3FACXP_min,0.0779348398654188
128,4,0,NP3GAIT_mean,0.07764341915709504
128,4,0,NP3PRSPL_mean,0.07713841717557768
128,4,0,NP2SPCH_max,0.0766498578045679
128,4,0,NP3PTRML_var,0.07663749556480923
128,4,0,NP3PRSPR_mean,0.07615918490783863
128,4,0,NP3RIGRU_max,0.07561577221480073
128,4,0,NP3RTARU_max,0.07506560374371167
128,4,0,NP3HMOVL_min,0.07503666611797506
128,4,0,NP3RTALU_max,0.0741103963598893
128,4,0,NP3RTALU_mean,0.07217571635343253
128,4,0,NP3RTALU_min,0.07108250828949432
128,4,0,NP3FTAPL_min,0.07082219988861622
128,4,0,ENRLGBA,0.07078320621352448
128,4,0,NP2TRMR_min,0.0673325939977786
128,4,0,NP3GAIT_max,0.06681102837653008
128,4,0,NP1SLPD_min,0.06517352273748987
128,4,0,NP3RIGLU_max,0.06471934023999003
128,4,0,NP2HYGN_std,0.06459924276261791
128,4,0,NP3PSTBL_std,0.063553112729404
128,4,0,NP3PSTBL_mean,0.06284605946562864
128,4,0,NP3PRSPR_max,0.06275431270749986
128,4,0,NP3FTAPR_min,0.06273911034421509
128,4,0,NP3RTARU_mean,0.06273179346809353
128,4,0,NP3HMOVR_mean,0.06130225351803731
128,4,0,NP3RIGRU_mean,0.060709692726245205
