seed,fold,feature,mean_abs_shap
128,4,NP3BRADY_mean,0.0811235474111067
128,4,AGE_AT_VISIT,0.07905114395523745
128,4,NP3RTCON_mean,0.07668841642214921
128,4,NP3RTCON_max,0.07299973182970579
128,4,NP3RTCON_std,0.06959486191613906
128,4,NP3HMOVR_min,0.06809673703500058
128,4,NP2SPCH_mean,0.06753045799456586
128,4,NP3BRADY_max,0.06751222829395359
128,4,NP3RIGLU_min,0.06391181601671132
128,4,NP2TRMR_max,0.061866235739435775
128,4,NP3BRADY_min,0.06063319080020359
128,4,NP2TRMR_mean,0.05946175762937072
128,4,NP2SPCH_max,0.059177564962099666
128,4,NP3PRSPL_min,0.05734762499817066
128,4,NP3RIGLU_mean,0.05630751718710386
128,4,NP3RIGRU_max,0.055797057571604844
128,4,ENRLGBA,0.0551117019117218
128,4,NP3PRSPR_mean,0.05504554594900922
128,4,NP3LGAGR_mean,0.05415438998438103
128,4,NP2TRMR_std,0.05412382770637486
128,4,NP3HMOVL_min,0.053591781753998875
128,4,NP3FACXP_mean,0.05216110868607463
128,4,NP3PRSPL_mean,0.0508475138077801
128,4,NP3FACXP_min,0.0502044233633376
128,4,NP3GAIT_mean,0.04952716110988103
128,4,NP3RTALU_mean,0.04928503155322037
128,4,NP3GAIT_max,0.048320451559881884
128,4,NP3RTARU_max,0.04767232961278019
128,4,NP3RTALU_max,0.04695482532612183
128,4,NP3RTCON_var,0.046697417017079516
128,4,NP3RIGRU_mean,0.046687198747888965
128,4,NP3RTALU_min,0.04644430302500144
128,4,NP3PTRML_var,0.04541802925363181
128,4,NP3FTAPL_min,0.044569256391129304
128,4,NP3PSTBL_min,0.043829225857647154
128,4,NP3PSTBL_mean,0.0437692348782551
128,4,NP3RTCON_min,0.0435991493706248
128,4,NP3RIGLU_max,0.04234389107545257
128,4,NP3PSTBL_std,0.042077353618106335
128,4,NP3RIGRU_min,0.041830948540642315
128,4,NP3FACXP_max,0.04176604331735064
128,4,NP3HMOVR_mean,0.04030760671682627
128,4,NP3RTARU_std,0.03970227519331493
128,4,NP2HOBB_std,0.03935116903086284
128,4,NP2HYGN_std,0.03820937600386447
128,4,NP1SLPD_min,0.038007941735891004
128,4,NP3RTARU_mean,0.03800191527398104
128,4,NP3PRSPR_max,0.03790131577933163
128,4,NP2TRMR_min,0.03693274613308784
128,4,NP3PRSPR_std,0.036922000908140976
128,4,NP2TRMR_var,0.03689278471637074
128,4,NP3GAIT_min,0.036471011296652284
128,4,NP3LGAGL_min,0.03632406455973252
128,4,NP3BRADY_std,0.03611750682211791
128,4,NP3PTRML_mean,0.03603862674977966
128,4,NP2DRES_mean,0.03558983145611975
128,4,NP3TTAPL_mean,0.03554975202191854
128,4,NP3FTAPR_min,0.03515663923131475
128,4,NP3RIGLL_mean,0.03480940542020361
128,4,NP3FACXP_std,0.034567646848618065
128,4,NP3RIGLL_max,0.03409880453898981
128,4,NP2WALK_min,0.03382989561610296
128,4,NP3PTRML_std,0.033399545602661625
128,4,NP2WALK_max,0.0327809893076856
128,4,NP1SLPD_mean,0.03265933728065253
128,4,NP3LGAGR_std,0.03261305154697089
128,4,NP3LGAGL_max,0.032206901388705564
128,4,NP3HMOVL_mean,0.032019756251580996
128,4,NP2WALK_mean,0.0318643637991846
128,4,NP3PSTBL_max,0.03091646412831124
128,4,NP3RIGLL_min,0.03089971778174283
128,4,NP3TTAPL_max,0.030822224497843824
128,4,NP3KTRMR_std,0.030215359986096584
128,4,NP3RTARL_mean,0.030103188862685384
128,4,NP2HYGN_var,0.02986954711990446
128,4,NP3RIGRU_std,0.029640960464477707
128,4,NP3RIGN_std,0.029358285595244917
128,4,NP1FATG_std,0.029155499292602072
128,4,NP2HYGN_max,0.029080597659987877
128,4,NP2DRES_max,0.02900456396128994
128,4,NP3PTRML_max,0.028471298706672383
128,4,NP2DRES_std,0.028439057331838682
128,4,NP2EAT_max,0.028305933310561467
128,4,NP3LGAGR_max,0.028302951518924202
128,4,NP3RIGRL_max,0.028095114920059977
128,4,NP2SPCH_min,0.0279480950961803
128,4,NP3RIGN_mean,0.027726269314463314
128,4,NP3RTALU_std,0.027664624698095608
128,4,NP2SPCH_std,0.02760590296295078
128,4,NP2HOBB_min,0.02758342636560927
128,4,NP3LGAGL_mean,0.027462869678192448
128,4,NP3RTALL_mean,0.027427757959667586
128,4,NP3SPCH_mean,0.02730349548778385
128,4,NP3PRSPL_max,0.027118532582283292
128,4,NP3BRADY_var,0.02692612657562618
128,4,NP3FTAPL_mean,0.026714718693854993
128,4,NP3RTARU_var,0.02647216917907698
128,4,NP3TTAPR_max,0.025712591307903772
128,4,NP2RISE_mean,0.025657796548657325
128,4,NP3RIGRL_std,0.025502344633265547
128,4,NP3RIGN_max,0.025487034568132425
128,4,NP3RIGRU_var,0.02535611732361498
128,4,NP3RIGRL_var,0.025339785978151168
128,4,NP2TURN_mean,0.02524703394576746
128,4,NP3PTRMR_mean,0.024739568291741575
128,4,NP3TTAPR_min,0.024704423070490644
128,4,NP3SPCH_std,0.02468652275874963
128,4,NP3RTARL_std,0.02465018000166025
128,4,NP1CNST_min,0.0246272685686376
128,4,NP3PSTBL_var,0.02455904681353493
128,4,NP2HYGN_mean,0.02441062979336162
128,4,NP3RTARL_var,0.024264529602768554
128,4,NP3FTAPL_max,0.023744992672144985
128,4,NP3GAIT_var,0.02352144153542822
128,4,NP3PRSPR_var,0.02342914358906357
128,4,NP3FTAPR_mean,0.023350782535039367
128,4,NP3POSTR_max,0.023178849978626435
128,4,NP3RISNG_mean,0.023156786282445465
128,4,NP1SLPN_mean,0.02268850409119196
128,4,NP3HMOVR_max,0.022497062176038994
128,4,NP3RISNG_std,0.02157114893348329
128,4,NP1CNST_var,0.02154800402901383
128,4,NP3GAIT_std,0.021441318204958655
128,4,NP1SLPD_max,0.02129709888701988
128,4,NP3HMOVL_max,0.02124051760017184
128,4,NP3SPCH_max,0.020725658083634482
128,4,NP3PTRMR_max,0.020694867597505107
128,4,NP3PTRMR_std,0.020666591570242383
128,4,NP1CNST_std,0.020660483294024666
128,4,NP2EAT_std,0.020572195612716018
128,4,NP3FACXP_var,0.02056777342419882
128,4,NP1COG_std,0.020457933462365126
128,4,NP3RIGRL_mean,0.020431723241413246
128,4,NP2TURN_max,0.020414736335522855
128,4,NP3FTAPR_max,0.020330731852798378
128,4,NP3LGAGL_std,0.019725848010784894
128,4,NP1APAT_std,0.01971079522356593
128,4,NP3PRSPL_std,0.019702451968304953
128,4,NP1FATG_var,0.01958995671564778
128,4,NP1FATG_mean,0.01956617271950157
128,4,NP1URIN_min,0.019555121828505308
128,4,NP3RTARL_max,0.019238425377157996
128,4,NP3RISNG_min,0.019179463079211548
128,4,NP3RTALU_var,0.01897843378710025
128,4,NP3RTALL_min,0.018921920438636525
128,4,NP3PTRMR_var,0.018814014565613966
128,4,NP3TTAPL_min,0.018682332916285172
128,4,NP3TTAPR_mean,0.018303803736721053
128,4,NP2TURN_min,0.018141680697013822
128,4,NP2DRES_min,0.018121839325953966
128,4,NP3POSTR_mean,0.01809566583075432
128,4,NP3POSTR_std,0.018027681660942423
128,4,NP1PAIN_max,0.01793218651176809
128,4,NP1COG_var,0.017759883267301574
128,4,NP2RISE_max,0.017733793689473767
128,4,NP3POSTR_min,0.017585149301118774
128,4,NP3PRSPR_min,0.017470705056839925
128,4,NP1SLPN_max,0.01730652715951297
128,4,NP3HMOVL_std,0.016842121207498607
128,4,NP2TURN_std,0.01674074334681271
128,4,NP1SLPN_std,0.01668129343243299
128,4,NP3TTAPL_std,0.01638246520018685
128,4,NP1FATG_min,0.016350639235339352
128,4,NP1COG_mean,0.016296685750590536
128,4,NP3RIGLL_std,0.01615338402217633
128,4,SEX,0.016063734055129366
128,4,NP1COG_max,0.016030690403504806
128,4,NP3RIGN_var,0.015979832010201474
128,4,NP3TTAPL_var,0.015974605299171985
128,4,NP3RISNG_max,0.01586578529555552
128,4,NP3RTARU_min,0.01583661606037555
128,4,NP3RISNG_var,0.01564319619131323
128,4,NP3HMOVL_var,0.015205717174366418
128,4,NP3RIGLL_var,0.01519088070047336
128,4,NP2SPCH_var,0.015017382082083162
