epoch,train_loss,val_loss,val_acc,val_f1_macro,val_f1_weighted,val_balanced_acc,val_recall_0,val_recall_1,val_recall_2
1,1.4015271589159966,0.9727445685345194,0.391304347826087,0.2518518518518518,0.26280193236714977,0.375,0.125,1.0,0.0
2,1.1109394580125809,0.8740570882092351,0.6086956521739131,0.4945652173913044,0.5160680529300568,0.5833333333333334,0.875,0.875,0.0
3,1.0369244515895844,0.8269587547882743,0.6086956521739131,0.5483193277310924,0.5612897332846182,0.5892857142857143,0.875,0.75,0.14285714285714285
4,0.9565960764884949,0.8173274734745855,0.5217391304347826,0.4832640126757774,0.4963703531478468,0.5059523809523809,0.875,0.5,0.14285714285714285
5,0.8567307069897652,0.815599086491958,0.4782608695652174,0.4507918552036199,0.4540871532559512,0.4761904761904762,0.875,0.125,0.42857142857142855
6,0.9114209190011024,0.8262843515561975,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
7,0.9262084290385246,0.8411485345467277,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
8,0.8839335963129997,0.8301651659219161,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
9,0.7904109135270119,0.8311203407204669,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
10,0.7939680740237236,0.8185001559879469,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
11,0.8070075511932373,0.8003487690635349,0.5217391304347826,0.4499484004127967,0.4466280791492798,0.5297619047619048,0.875,0.0,0.7142857142857143
12,0.8720617219805717,0.815972652124322,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
13,0.6920315101742744,0.8306802822195966,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
14,0.7963301688432693,0.836166589156441,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
15,0.8390546068549156,0.8199048560598622,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
16,0.7721986696124077,0.8201198526050734,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
17,0.8086617067456245,0.8178260015404742,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
18,0.7217993065714836,0.7974565417870231,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
19,0.7431271448731422,0.7886134956194006,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
20,0.7083010226488113,0.7877181768417358,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
21,0.7351350411772728,0.801077127456665,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
22,0.7717219740152359,0.8046948235967885,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
23,0.7491030246019363,0.8001658657322759,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
24,0.744565524160862,0.8052439456400664,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
25,0.7078165337443352,0.79805435564207,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
26,0.7048224210739136,0.8003239579822706,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
27,0.6714272350072861,0.7915652834850809,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
28,0.6545437201857567,0.7894826220429462,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
29,0.7159950062632561,0.7900412575058315,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
30,0.6545879021286964,0.7869728129843007,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
31,0.644473772495985,0.79142158186954,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
32,0.6766493767499924,0.7909979716591213,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
33,0.6796501353383064,0.7913096080655637,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
34,0.6738483533263206,0.7871516761572465,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
35,0.7063397765159607,0.7819656444632489,0.6086956521739131,0.5573380867498514,0.5525846702317291,0.6190476190476191,0.875,0.125,0.8571428571428571
36,0.6592023819684982,0.7812931174817292,0.6086956521739131,0.5573380867498514,0.5525846702317291,0.6190476190476191,0.875,0.125,0.8571428571428571
37,0.6630438715219498,0.7797709444294805,0.6086956521739131,0.5573380867498514,0.5525846702317291,0.6190476190476191,0.875,0.125,0.8571428571428571
38,0.6599244996905327,0.7741697586101034,0.6086956521739131,0.5854072398190046,0.5836858154633091,0.6130952380952381,0.875,0.25,0.7142857142857143
39,0.6581810861825943,0.7876141848771469,0.6086956521739131,0.5573380867498514,0.5525846702317291,0.6190476190476191,0.875,0.125,0.8571428571428571
40,0.650151252746582,0.7971696879552759,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
