epoch,train_loss,val_loss,val_acc,val_f1_macro,val_f1_weighted,val_balanced_acc,val_recall_0,val_recall_1,val_recall_2
1,0.6763877719640732,0.774404790090478,0.5217391304347826,0.4924585218702866,0.4921306315168208,0.5238095238095238,0.875,0.125,0.5714285714285714
2,0.6455814391374588,0.7710129359494085,0.5217391304347826,0.4924585218702866,0.4921306315168208,0.5238095238095238,0.875,0.125,0.5714285714285714
3,0.6075065284967422,0.7769861946935239,0.6086956521739131,0.5573380867498514,0.5525846702317291,0.6190476190476191,0.875,0.125,0.8571428571428571
4,0.6079410761594772,0.7775356277175571,0.5652173913043478,0.5261437908496732,0.5234441602728047,0.5714285714285715,0.875,0.125,0.7142857142857143
5,0.6020819246768951,0.7838105015132738,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
6,0.5748982019722462,0.7871639521225638,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
7,0.5562538243830204,0.7853652005610259,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
8,0.5469849556684494,0.7772545244382776,0.5217391304347826,0.4596949891067538,0.45552713839158854,0.5297619047619048,0.875,0.0,0.7142857142857143
9,0.541456013917923,0.7732863737189252,0.5217391304347826,0.4596949891067538,0.45552713839158854,0.5297619047619048,0.875,0.0,0.7142857142857143
10,0.49990732595324516,0.7737377882003784,0.5217391304347826,0.4596949891067538,0.45552713839158854,0.5297619047619048,0.875,0.0,0.7142857142857143
11,0.4616416208446026,0.7781305416770603,0.5217391304347826,0.4596949891067538,0.45552713839158854,0.5297619047619048,0.875,0.0,0.7142857142857143
12,0.4504815302789211,0.7880361442980559,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
13,0.486567921936512,0.7953130265940791,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
14,0.44608885049819946,0.7971615894981052,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
15,0.45982009172439575,0.7950210169605587,0.5217391304347826,0.4596949891067538,0.45552713839158854,0.5297619047619048,0.875,0.0,0.7142857142857143
16,0.4081917703151703,0.7911228524601978,0.5217391304347826,0.4596949891067538,0.45552713839158854,0.5297619047619048,0.875,0.0,0.7142857142857143
17,0.42728716135025024,0.7957271648489911,0.5217391304347826,0.4596949891067538,0.45552713839158854,0.5297619047619048,0.875,0.0,0.7142857142857143
