epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.587876894184061,0.42179200778136383,0.9054054054054054,0.9113924050632911,0.9071310116086235
2,0.3330078833811992,0.25445450761833704,0.8986486486486487,0.9044585987261147,0.9009581721024507
3,0.19247214496135712,0.2179263814075573,0.9121621621621622,0.9192546583850931,0.912014004053805
4,0.15535144538090034,0.2255198929358173,0.9054054054054054,0.9146341463414634,0.9032614704256495
5,0.12041418823237354,0.24898928152145566,0.8918918918918919,0.9024390243902439,0.8896259443523125
6,0.08692879697962387,0.2758097584183152,0.8918918918918919,0.9012345679012346,0.8909157914133039
7,0.06636532489210367,0.30683123685318875,0.8918918918918919,0.9024390243902439,0.8896259443523125
8,0.04832970747422125,0.32635279086644986,0.8783783783783784,0.8902439024390244,0.8759904182789755
9,0.043046516309668485,0.36038127393663133,0.8783783783783784,0.891566265060241,0.8747005712179841
10,0.029657714352062024,0.3792671160206098,0.8783783783783784,0.8902439024390244,0.8759904182789755
11,0.02526539718933605,0.3967219502633639,0.8851351351351351,0.8957055214723927,0.8834531048461396
12,0.018285216058830957,0.41268920253591007,0.8851351351351351,0.8957055214723927,0.8834531048461396
13,0.014928770524518867,0.4387888270886489,0.8783783783783784,0.891566265060241,0.8747005712179841
14,0.01198388491065015,0.4347916647014712,0.8716216216216216,0.8834355828220859,0.8698175787728026
15,0.00930265336599503,0.4463896445955175,0.8716216216216216,0.8834355828220859,0.8698175787728026
16,0.008754433508698098,0.4773191770521383,0.8783783783783784,0.8902439024390244,0.8759904182789755
17,0.00781791311424427,0.4923031878129837,0.8851351351351351,0.8957055214723927,0.8834531048461396
18,0.00680891311305852,0.495125219857122,0.8851351351351351,0.8957055214723927,0.8834531048461396
