epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.3302302434033639,0.18344860805852994,0.9256756756756757,0.9299363057324841,0.9282292242491248
2,0.15743347488947818,0.1562590015599051,0.9527027027027027,0.9559748427672956,0.9542104293348075
3,0.11953567308247895,0.15926399884896503,0.9459459459459459,0.95,0.9467477427676432
4,0.08266113449290798,0.1652246595712731,0.9459459459459459,0.95,0.9467477427676432
5,0.06410304711804397,0.18049836799665983,0.9594594594594594,0.9625,0.9603832688409804
6,0.0521816453153922,0.1848629597020713,0.9527027027027027,0.9559748427672956,0.9542104293348075
7,0.02260153936977322,0.2136531526229118,0.9594594594594594,0.9625,0.9603832688409804
8,0.011452871255224218,0.2360706798357864,0.9594594594594594,0.9625,0.9603832688409804
9,0.008314105703312953,0.26534946929156855,0.9527027027027027,0.9559748427672956,0.9542104293348075
10,0.004108876406020057,0.2805207498893504,0.9527027027027027,0.9559748427672956,0.9542104293348075
11,0.002481198901109196,0.29098689899704344,0.9459459459459459,0.9493670886075949,0.9480375898286346
12,0.0017149485460863248,0.3009294780888406,0.9459459459459459,0.9493670886075949,0.9480375898286346
