epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.5998255433263006,0.4087919882825903,0.8851351351351351,0.8944099378881988,0.884742951907131
2,0.3270325648623544,0.2466150779981871,0.8986486486486487,0.9056603773584906,0.8996683250414593
3,0.2152153426730955,0.2177646788390907,0.918918918918919,0.9240506329113924,0.9207665376819606
4,0.18086591866370794,0.2199891116973516,0.8986486486486487,0.9032258064516129,0.9022480191634421
5,0.1533472905992656,0.23622197698096972,0.9054054054054054,0.9146341463414634,0.9032614704256495
6,0.15172155604169174,0.23745025593686747,0.8851351351351351,0.8944099378881988,0.884742951907131
7,0.1186228075845016,0.2591999529584034,0.8918918918918919,0.8974358974358975,0.8947853325962778
8,0.11722740908530918,0.2781377000784552,0.8986486486486487,0.9079754601226994,0.8970886309194767
9,0.09245959681937017,0.2902558959416441,0.8918918918918919,0.8987341772151899,0.8934954855352866
10,0.09062794130295515,0.3325458651760945,0.8783783783783784,0.8902439024390244,0.8759904182789755
11,0.083513068865884,0.3323443426775771,0.8986486486486487,0.906832298136646,0.898378477980468
12,0.0734766057088367,0.31720518850645907,0.8918918918918919,0.9012345679012346,0.8909157914133039
13,0.07441785560316734,0.3790390838843745,0.8783783783783784,0.8928571428571429,0.8734107241569928
14,0.07084622363106825,0.3826585692680768,0.8851351351351351,0.8957055214723927,0.8834531048461396
15,0.060337910227276186,0.381890622118639,0.8851351351351351,0.8957055214723927,0.8834531048461396
16,0.051232691954922034,0.40463382768369205,0.8986486486486487,0.906832298136646,0.898378477980468
17,0.040805455498598715,0.39517442595112967,0.8986486486486487,0.906832298136646,0.898378477980468
18,0.04539271983997645,0.5012275526375586,0.8378378378378378,0.8588235294117647,0.8312142988759904
