epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.36141711482620825,0.27604823244129956,0.8895705521472392,0.8902439024390244,0.8947727272727273
2,0.18943014461690197,0.22495345981574497,0.9141104294478528,0.9176470588235294,0.9165151515151515
3,0.15484472926128112,0.24096877882085696,0.9141104294478528,0.9176470588235294,0.9165151515151515
4,0.13571460721313314,0.2375848388379337,0.9202453987730062,0.9230769230769231,0.9231818181818181
5,0.11516745497233674,0.23802561116364837,0.9202453987730062,0.9230769230769231,0.9231818181818181
6,0.09963739819012113,0.2611514768717479,0.9202453987730062,0.9221556886227545,0.9241666666666667
7,0.09132147673088285,0.2661745614069371,0.9141104294478528,0.9176470588235294,0.9165151515151515
8,0.07756244997206371,0.3087318746224503,0.9141104294478528,0.9166666666666666,0.9175
9,0.06949395434888002,0.3225683895356816,0.9141104294478528,0.9176470588235294,0.9165151515151515
10,0.05589201527943809,0.36848973752530806,0.9141104294478528,0.9176470588235294,0.9165151515151515
11,0.05782930597594257,0.3762703639415144,0.901840490797546,0.9047619047619048,0.9051515151515152
12,0.044053961598699176,0.42806831249064464,0.8957055214723927,0.8994082840236687,0.8984848484848484
